distance year jd planet number
1.898214000000000012e-01 2.387862000000000080e+03 2.593208214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.846318000000000126e-01 2.387864999999999782e+03 2.593209214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.796225999999999934e-01 2.387867999999999938e+03 2.593210214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.748096000000000094e-01 2.387869999999999891e+03 2.593211214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.702097999999999944e-01 2.387873000000000047e+03 2.593212214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.658411999999999942e-01 2.387876000000000204e+03 2.593213214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.617226999999999970e-01 2.387878999999999905e+03 2.593214214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.578741999999999923e-01 2.387880999999999858e+03 2.593215214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.543161000000000116e-01 2.387884000000000015e+03 2.593216214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.510693999999999926e-01 2.387887000000000171e+03 2.593217214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.481544999999999945e-01 2.387889999999999873e+03 2.593218214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.455918999999999963e-01 2.387891999999999825e+03 2.593219214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.434004000000000112e-01 2.387894999999999982e+03 2.593220214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.415976999999999930e-01 2.387898000000000138e+03 2.593221214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.401987000000000094e-01 2.387900999999999840e+03 2.593222214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.392158000000000007e-01 2.387902999999999793e+03 2.593223214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.386579000000000006e-01 2.387905999999999949e+03 2.593224214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.385301999999999922e-01 2.387909000000000106e+03 2.593225214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.388339000000000101e-01 2.387911999999999807e+03 2.593226214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.395658999999999927e-01 2.387914000000000215e+03 2.593227214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
1.407196000000000002e-01 2.387916999999999916e+03 2.593228214900000021e+06 5.000000000000000000e+00 1.000000000000000000e+00
