X Y Z velX velY velZ r year
1.252822479386076715e+00 -5.517979932232798923e+00 8.439841847954046017e-01 -3.263388977201587757e-03 1.811263415524152001e-02 3.205351590365721533e-04 5.721011798761100664e+00 2.832384000000000015e+03
1.546084915601204424e+00 -5.586589500732842772e+00 1.285527643504012607e+00 -3.279700174524152918e-03 1.810984763099529604e-02 3.205040735544555965e-04 5.937418811079524517e+00 2.832483999999999924e+03
1.830245202039584518e+00 -5.556266372451096558e+00 1.732635163836536707e+00 -3.296022788056594821e-03 1.810711636103394181e-02 3.204757780763067506e-04 6.101140722207827771e+00 2.832583999999999833e+03
2.092569605590269610e+00 -5.419949138066696648e+00 2.166958995619900907e+00 -3.312371610150425996e-03 1.810452869407988552e-02 3.204526833699263347e-04 6.200839257888253186e+00 2.832684000000000196e+03
2.320764022475628074e+00 -5.178275489923779951e+00 2.569309438610330343e+00 -2.102925879192822992e-03 1.828523621780906577e-02 3.218156168853239995e-04 6.229111789725301662e+00 2.832782999999999902e+03
2.504744226116587758e+00 -4.840079933936117129e+00 2.922262875929222847e+00 -2.119528079673934414e-03 1.828463475307071096e-02 3.218240934297650780e-04 6.183828726702378376e+00 2.832882999999999811e+03
2.637854406272888586e+00 -4.421424053756014771e+00 3.212260271540601231e+00 -2.136110715629515374e-03 1.828387016562406028e-02 3.218265921636182620e-04 6.068433289074179449e+00 2.832983000000000175e+03
2.717518087094056511e+00 -3.943407392744353590e+00 3.431074924980541674e+00 -2.152659392007182700e-03 1.828282358656877285e-02 3.218209838090599394e-04 5.891319169733073124e+00 2.833083000000000084e+03
2.745140288015839758e+00 -3.429220327611631092e+00 3.576289104862891310e+00 -2.169189343808864377e-03 1.828159457815439412e-02 3.218130857475203074e-04 5.664379137889123506e+00 2.833182999999999993e+03
2.725408809451271175e+00 -2.901462374839492764e+00 3.650695449114203406e+00 -2.185731704125356330e-03 1.828044247956512811e-02 3.218078985791965286e-04 5.401288212401461841e+00 2.833282999999999902e+03
2.665216498922303501e+00 -2.379676430623752559e+00 3.661095521296546362e+00 -2.202275232835211680e-03 1.827928539640125485e-02 3.218026267230635756e-04 5.115648474695216663e+00 2.833382999999999811e+03
2.572469428515429257e+00 -1.879203271998941327e+00 3.616700539824924121e+00 -2.218825038250866674e-03 1.827817017841942143e-02 3.217974279953575477e-04 4.819701929881963665e+00 2.833483000000000175e+03
2.455109628741856564e+00 -1.410781241180580903e+00 3.527668941177481532e+00 -2.235345954916181412e-03 1.827683058443796069e-02 3.217856241285823628e-04 4.523529060164889870e+00 2.833583000000000084e+03
2.320361797730386311e+00 -9.809435224019922295e-01 3.403964920794194882e+00 -2.251842794681014129e-03 1.827528027938093297e-02 3.217707527667738052e-04 4.234773458935725543e+00 2.833682999999999993e+03
2.174469696755538362e+00 -5.928934504935881034e-01 3.254663826702027141e+00 -2.268341631683842494e-03 1.827372214640625436e-02 3.217572225854733710e-04 3.958873290544798085e+00 2.833782999999999902e+03
2.022518301565185528e+00 -2.471995262977877417e-01 3.087563133689889217e+00 -2.284851757451743324e-03 1.827222384509234743e-02 3.217468418973233732e-04 3.699288308646529355e+00 2.833882999999999811e+03
1.868504432846033625e+00 5.733646805723106171e-02 2.909084105055731673e+00 -2.301396412175513162e-03 1.827097588584403187e-02 3.217415665607013570e-04 3.457942540937090747e+00 2.833983000000000175e+03
1.715436496422168444e+00 3.231173408663987057e-01 2.724315662503675739e+00 -2.317932652048367969e-03 1.826967480821692011e-02 3.217329434461385705e-04 3.235586966562415956e+00 2.834083000000000084e+03
1.565417496187968993e+00 5.531985145590624375e-01 2.537140850511089507e+00 -2.334439934074775645e-03 1.826815977646610231e-02 3.217188310915209868e-04 3.032102278818097130e+00 2.834184000000000196e+03
1.419884902389748849e+00 7.508718150229455324e-01 2.350452864916591889e+00 -2.350899650920208403e-03 1.826629350693343215e-02 3.216972104253937640e-04 2.846842160855570292e+00 2.834284000000000106e+03
1.279708259336548526e+00 9.194335189908420247e-01 2.166322377478460570e+00 -2.367321154928225552e-03 1.826412164809455840e-02 3.216720755879024255e-04 2.678798959985984496e+00 2.834384000000000015e+03
1.145407639737525018e+00 1.061984190094911629e+00 1.986191914620043963e+00 -2.383754281059848219e-03 1.826200720759953502e-02 3.216505995717127385e-04 2.526801813139026187e+00 2.834483999999999924e+03
1.017246560115933063e+00 1.181418078345114253e+00 1.811027111848161342e+00 -2.400200613420743357e-03 1.825997091473550646e-02 3.216321503599428935e-04 2.389635629077674572e+00 2.834583999999999833e+03
8.952755683525555064e-01 1.280359160891554993e+00 1.641412614914573798e+00 -2.416674604012928815e-03 1.825812133405527171e-02 3.216178982443085310e-04 2.266070011400489914e+00 2.834684000000000196e+03
7.794264901776922772e-01 1.361174906694973652e+00 1.477673169592227387e+00 -2.433141614855159618e-03 1.825623009516003439e-02 3.216020771469158511e-04 2.154952615799133220e+00 2.834784000000000106e+03
6.694830972606905517e-01 1.425958294079937572e+00 1.319916139993572601e+00 -2.449583114184568453e-03 1.825415438901447501e-02 3.215834080457982821e-04 2.055174759135744544e+00 2.834884000000000015e+03
5.651817231959732624e-01 1.476517275227972048e+00 1.168101464964687919e+00 -2.466013305349506069e-03 1.825199175182474695e-02 3.215640486374058836e-04 1.965704626014308953e+00 2.834983999999999924e+03
4.662267957168266252e-01 1.514426298852562747e+00 1.022096232387643244e+00 -2.482432799277913514e-03 1.824974203841825404e-02 3.215444589945107984e-04 1.885612671775851901e+00 2.835083999999999833e+03
3.723144271269064332e-01 1.541025067980417829e+00 8.816918949080404522e-01 -2.498872326555040026e-03 1.824761490884773893e-02 3.215281769889884221e-04 1.814044346298463228e+00 2.835184000000000196e+03
2.831627938436092617e-01 1.557490700301088271e+00 7.466572210242343743e-01 -2.515311603959350523e-03 1.824548707644349857e-02 3.215121683689661563e-04 1.750272965868274300e+00 2.835284000000000106e+03
1.984698160642151821e-01 1.564827445429928021e+00 6.167295948601906330e-01 -2.531739021177363113e-03 1.824327802623549113e-02 3.214953229711110480e-04 1.693644176040449256e+00 2.835384000000000015e+03
1.179515729483958525e-01 1.563889731160204022e+00 4.916365866053687972e-01 -2.548143552549004490e-03 1.824092045031821749e-02 3.214765489304386575e-04 1.643584557629547138e+00 2.835483999999999924e+03
4.132206291145613247e-02 1.555395176899484699e+00 3.711030286683142942e-01 -2.564521702112142892e-03 1.823838454359196642e-02 3.214557014609034733e-04 1.599587173958403996e+00 2.835583999999999833e+03
-3.167892182918820992e-02 1.539917356227370471e+00 2.548457911712817547e-01 -2.580910350576357069e-03 1.823590299396039491e-02 3.214366587930313885e-04 1.561183972303158862e+00 2.835684000000000196e+03
-1.012748127916591467e-01 1.517948162365493348e+00 1.426034702266727183e-01 -2.597314128619940092e-03 1.823350850704248682e-02 3.214196243895676985e-04 1.527991806606126435e+00 2.835784000000000106e+03
-1.676732875781832555e-01 1.489884351978603805e+00 3.412353119262753753e-02 -2.613742084616436315e-03 1.823125256089734927e-02 3.214054026602897987e-04 1.499678008446824640e+00 2.835884000000000015e+03
-2.310521825458124179e-01 1.456062102546892278e+00 -7.082243030924814664e-02 -2.630175815679158986e-03 1.822902617027935546e-02 3.213926564475565119e-04 1.475980275670162545e+00 2.835985000000000127e+03
-2.915856685240156843e-01 1.416747742201279525e+00 -1.724426619819368900e-01 -2.646596012604805846e-03 1.822671231730189217e-02 3.213792451869478938e-04 1.456685566205842886e+00 2.836083999999999833e+03
-3.494298698837964290e-01 1.372124830875942170e+00 -2.709361155177183456e-01 -2.663005854193003195e-03 1.822432817408815159e-02 3.213651542228644024e-04 1.441608186771000000e+00 2.836184000000000196e+03
-4.047193700161093588e-01 1.322319113345094221e+00 -3.664798650366449806e-01 -2.679406623198805557e-03 1.822188388602484499e-02 3.213496291006849733e-04 1.430605849792761841e+00 2.836284000000000106e+03
-4.575696592107598160e-01 1.267388707248305879e+00 -4.592413316541096302e-01 -2.695810384048685521e-03 1.821944082312637950e-02 3.213330461054762972e-04 1.423568308508665448e+00 2.836384000000000015e+03
-5.080692134736313204e-01 1.207349577472552893e+00 -5.493620222227906247e-01 -2.712213942672203962e-03 1.821697448240822484e-02 3.213156223570517674e-04 1.420431610238092501e+00 2.836483000000000175e+03
-5.562884550315848609e-01 1.142170407460470605e+00 -6.369590382759255931e-01 -2.728614113936189776e-03 1.821446689711918310e-02 3.212967654746866700e-04 1.421170961327748561e+00 2.836583000000000084e+03
-6.022750756290797813e-01 1.071772618587451653e+00 -7.221239508735528556e-01 -2.745009364054055209e-03 1.821191488492559032e-02 3.212767234158035571e-04 1.425796203215258462e+00 2.836682999999999993e+03
-6.460511317951556087e-01 9.960305785371593723e-01 -8.049227729312907753e-01 -2.761396785517590807e-03 1.820931475168208885e-02 3.212555392094635916e-04 1.434349904541520226e+00 2.836782999999999902e+03
-6.876183139866682836e-01 9.147707805935431091e-01 -8.854027621608923093e-01 -2.777778308291823338e-03 1.820667681226655066e-02 3.212342801819710971e-04 1.446914848220076211e+00 2.836882999999999811e+03
-7.269545779803393559e-01 8.277741363332470348e-01 -9.635789336405665706e-01 -2.794148428566796405e-03 1.820396635673102864e-02 3.212135496326316061e-04 1.463611061923459911e+00 2.836981999999999971e+03
-7.640115422989528504e-01 7.347773546608985518e-01 -1.039434129385529593e+00 -2.810499517173965702e-03 1.820113557212986108e-02 3.211935371445008612e-04 1.484599173858030419e+00 2.837081999999999880e+03
-7.987204217829997344e-01 6.354611543942274565e-01 -1.112916821707658821e+00 -2.826819723094885564e-03 1.819810437186801869e-02 3.211726624560438991e-04 1.510082462303676376e+00 2.837181999999999789e+03
-8.309631468834368651e-01 5.294506218596379821e-01 -1.183933782204259044e+00 -2.843110405016505398e-03 1.819490031166953042e-02 3.211528736780246249e-04 1.540297670293136578e+00 2.837282999999999902e+03
-8.605819364494723400e-01 4.163245815991937770e-01 -1.252347576001502372e+00 -2.859373391904202356e-03 1.819154755122774289e-02 3.211369532932738789e-04 1.575532252194066007e+00 2.837382999999999811e+03
-8.873680967234945927e-01 2.956099073077553818e-01 -1.317968216008908566e+00 -2.875614904813317881e-03 1.818810196148130595e-02 3.211298748215903531e-04 1.616121151025158076e+00 2.837483000000000175e+03
-9.110602841509946037e-01 1.668057397100116968e-01 -1.380537524969396079e+00 -2.891832568347125869e-03 1.818456988915996553e-02 3.211364888407563633e-04 1.662449654577882630e+00 2.837583000000000084e+03
-9.313593405475517617e-01 2.935245542652018674e-02 -1.439734829800680682e+00 -2.908008052335090375e-03 1.818084195776229275e-02 3.211579355271018872e-04 1.714971768865578561e+00 2.837682999999999993e+03
-9.478824014455502489e-01 -1.173507014190855596e-01 -1.495157702070843309e+00 -2.924130148792574227e-03 1.817687204868993073e-02 3.212000863654747773e-04 1.774189614487555078e+00 2.837782999999999902e+03
-9.601649019240208194e-01 -2.739372826418569051e-01 -1.546316164271290150e+00 -2.940179210222770845e-03 1.817256532659161997e-02 3.212707320926151732e-04 1.840666171144198726e+00 2.837882999999999811e+03
-9.675926371364633738e-01 -4.410384770513213204e-01 -1.592622165672040735e+00 -2.956158990172690331e-03 1.816800487280417764e-02 3.213930219655212572e-04 1.914992379167694159e+00 2.837983000000000175e+03
-9.693514337315085605e-01 -6.191261753323863415e-01 -1.633364779872538808e+00 -2.972088841515997844e-03 1.816344301611142950e-02 3.216122344978453867e-04 1.997708669247622471e+00 2.838083000000000084e+03
-9.642982206724154404e-01 -8.083025231073726058e-01 -1.667746505465554252e+00 -2.988041027079891589e-03 1.815958134725615195e-02 3.220245044923328022e-04 2.089163094099237394e+00 2.838182999999999993e+03
-9.504296293760671199e-01 -1.007345598856594693e+00 -1.694916466906811969e+00 -3.004426665523955101e-03 1.815965288584097184e-02 3.229039105794660855e-04 2.188790411556928994e+00 2.838282999999999902e+03
-9.223960376429238828e-01 -1.209291976796210477e+00 -1.713871713437641997e+00 -3.024067492037203590e-03 1.818365715799045643e-02 3.253554047869158371e-04 2.291409563025504248e+00 2.838382999999999811e+03
-8.489644219047116636e-01 -1.361755948552087148e+00 -1.711240278610093979e+00 -3.088893585806583471e-03 1.850927159041197007e-02 3.384947083876739342e-04 2.345946108548648823e+00 2.838483000000000175e+03
-7.357850505837697508e-01 -1.454614349189828904e+00 -1.575844120910528279e+00 -3.411255997320152434e-03 2.045648682795384379e-02 3.776282929700606702e-04 2.267281905485020843e+00 2.838583000000000084e+03
-7.116431682065298414e-01 -1.742622491235374271e+00 -1.535175630821000725e+00 -3.494554120448427250e-03 2.084562581305602139e-02 3.788584586595281469e-04 2.428977843307976059e+00 2.838682999999999993e+03
-6.678706966027435632e-01 -2.055997120795070465e+00 -1.504970365693455436e+00 -3.525238611312585604e-03 2.090699987421725317e-02 3.778202926160840439e-04 2.634029466371579087e+00 2.838782999999999902e+03
-6.030667048510176542e-01 -2.392891547455216816e+00 -1.456327969978735259e+00 -3.548603653044275774e-03 2.092402189387204334e-02 3.771003457381558828e-04 2.865398849117670288e+00 2.838882999999999811e+03
-5.155383000756547096e-01 -2.755057284261740680e+00 -1.380384270489403153e+00 -3.569963622959142387e-03 2.092915840308457245e-02 3.766056473433988458e-04 3.124352911023838608e+00 2.838983000000000175e+03
-4.022010470664104664e-01 -3.141523970515545106e+00 -1.269844876158783720e+00 -3.590522292912722794e-03 2.092963121203719051e-02 3.762375277534630246e-04 3.412249192115339724e+00 2.839083000000000084e+03
-2.594054670182365796e-01 -3.548342771240096116e+00 -1.117242780358685073e+00 -3.610681538622153956e-03 2.092778917629789862e-02 3.759463826168765450e-04 3.729109685808986718e+00 2.839184000000000196e+03
-8.368951745836977762e-02 -3.967395085126503851e+00 -9.150860034941866727e-01 -3.630647016227929891e-03 2.092484612940263139e-02 3.757128170611016621e-04 4.072420667196515964e+00 2.839284000000000106e+03
1.273873758913349197e-01 -4.385421550977707916e+00 -6.566797084334073942e-01 -3.650510241686567067e-03 2.092133452997005025e-02 3.755227499738701029e-04 4.436144493001146216e+00 2.839384000000000015e+03
3.741151452309657288e-01 -4.782924675001771320e+00 -3.376540947458348541e-01 -3.670347143566435235e-03 2.091771314811084748e-02 3.753716321879460843e-04 4.809401301236008841e+00 2.839483999999999924e+03
6.532995851866613135e-01 -5.134130924376554717e+00 4.203070378850806005e-02 -3.690157569239517401e-03 2.091398811719676412e-02 3.752445336201242713e-04 5.175699689578760143e+00 2.839583999999999833e+03
9.571209579355385300e-01 -5.408403141841921169e+00 4.758763477303128431e-01 -3.709932747922835630e-03 2.091008798273290975e-02 3.751328914099283742e-04 5.513017628407707704e+00 2.839684000000000196e+03
1.272296400243494885e+00 -5.573646087611006550e+00 9.489011416121022613e-01 -3.729678429288368034e-03 2.090604263774567886e-02 3.750324193141534642e-04 5.795229263503453687e+00 2.839784000000000106e+03
1.580704792676804749e+00 -5.602285286331959213e+00 1.437482431613442024e+00 -3.749393296966268586e-03 2.090182590554975559e-02 3.749414706838888919e-04 5.995880570211540750e+00 2.839884000000000015e+03
1.861509041773385942e+00 -5.478169567245743110e+00 1.911446911851262032e+00 -3.769128630096421715e-03 2.089774469279326655e-02 3.748667380203844551e-04 6.093372384560720612e+00 2.839983999999999924e+03
2.095008803483658699e+00 -5.202158600404581890e+00 2.339156601503582955e+00 -2.427711217018178966e-03 2.109583866076914990e-02 3.763387078257571954e-04 6.076443828160940086e+00 2.840083999999999833e+03
2.266689460613986906e+00 -4.793289807415606063e+00 2.693713019837128186e+00 -2.447784844845481492e-03 2.109410109785123458e-02 3.763205985188601533e-04 5.947234493609018458e+00 2.840184000000000196e+03
2.369862914923362762e+00 -4.284869747966543407e+00 2.957937087519455499e+00 -2.467845186942062719e-03 2.109227985586450971e-02 3.763024597206165176e-04 5.720642516911103037e+00 2.840282999999999902e+03
2.406035415897298080e+00 -3.716837349069662455e+00 3.126479287820344677e+00 -2.487868311209387538e-03 2.109015135018537171e-02 3.762809302790522462e-04 5.420217619169998891e+00 2.840382999999999811e+03
2.383112271118374981e+00 -3.128154929417332752e+00 3.204462336501892938e+00 -2.507886336851738746e-03 2.108796186076296320e-02 3.762642474967615980e-04 5.072785844607685668e+00 2.840483000000000175e+03
2.312690213818942020e+00 -2.551008738322735336e+00 3.204221225906783044e+00 -2.527911126417339577e-03 2.108580466735536854e-02 3.762547513983077979e-04 4.703532212353224828e+00 2.840583000000000084e+03
2.207351649321758202e+00 -2.008303851603569168e+00 3.141477156639563617e+00 -2.547982276022254383e-03 2.108399758160835191e-02 3.762596171926374826e-04 4.332962541935645895e+00 2.840681999999999789e+03
2.078793035186432103e+00 -1.513761534883552695e+00 3.032223714849684004e+00 -2.568093358216843800e-03 2.108252197575151768e-02 3.762727239893295657e-04 3.975831375263473966e+00 2.840782000000000153e+03
1.936699360924295066e+00 -1.073450123771606757e+00 2.890742638139758736e+00 -2.588211561777819560e-03 2.108111693177231252e-02 3.762867913951669914e-04 3.641358617712496581e+00 2.840882000000000062e+03
1.788504486722008124e+00 -6.881474447922646398e-01 2.728750538403463821e+00 -2.608320728644073806e-03 2.107965931415574021e-02 3.762978428812597349e-04 3.334422694505912776e+00 2.840981999999999971e+03
1.639522443546900021e+00 -3.552528696689181698e-01 2.555266028592855232e+00 -2.628390677225158744e-03 2.107789782504065901e-02 3.763023074735227878e-04 3.056734028531547409e+00 2.841081999999999880e+03
1.493330016999607768e+00 -7.043236724280976802e-02 2.376909150381417923e+00 -2.648459421478755252e-03 2.107610668504425813e-02 3.763090560908106713e-04 2.807969438436677123e+00 2.841181999999999789e+03
1.352238873214229420e+00 1.713803782281271004e-01 2.198347885576039218e+00 -2.668537305628133818e-03 2.107437794821387378e-02 3.763183295357123547e-04 2.586629975526060221e+00 2.841282000000000153e+03
1.217570173426632651e+00 3.753791946016732384e-01 2.022711300280221280e+00 -2.688635336790316972e-03 2.107279096510759897e-02 3.763318107244598815e-04 2.390553841945264324e+00 2.841382000000000062e+03
1.090003629611418168e+00 5.464771320636349072e-01 1.852002762888918408e+00 -2.708748622798756115e-03 2.107132822420102955e-02 3.763460797117414982e-04 2.217354144511595404e+00 2.841481999999999971e+03
9.697306118544251063e-01 6.891686882373928569e-01 1.687398814518485057e+00 -2.728834907891401242e-03 2.106966916256672318e-02 3.763549675588256710e-04 2.064617567408742804e+00 2.841581999999999880e+03
8.566258577134425733e-01 8.073890429543669756e-01 1.529494580630675893e+00 -2.748911216159228687e-03 2.106792595767013887e-02 3.763626084563062666e-04 1.930035906133527490e+00 2.841681999999999789e+03
7.504065091888793004e-01 9.045401158570728350e-01 1.378504598724298313e+00 -2.768979234509615691e-03 2.106611049330034749e-02 3.763694911993088624e-04 1.811512538993811594e+00 2.841782000000000153e+03
6.506763113113739339e-01 9.835156408305005815e-01 1.234375397115152762e+00 -2.789075370563053567e-03 2.106447712104174072e-02 3.763813880993392464e-04 1.707151223197053813e+00 2.841882000000000062e+03
5.570310753078024923e-01 1.046772301470406008e+00 1.096898693902726096e+00 -2.809206183229430616e-03 2.106309427353810979e-02 3.763964640849807100e-04 1.615302638724311457e+00 2.841981999999999971e+03
4.690330219774801468e-01 1.096406037187365179e+00 9.657659569499085217e-01 -2.829334123090264299e-03 2.106169885277940287e-02 3.764087375572402225e-04 1.534536430877286639e+00 2.842081999999999880e+03
3.862396924169472223e-01 1.134170201146529333e+00 8.406053667814180619e-01 -2.849440863547369855e-03 2.106016610179690246e-02 3.764155827853196299e-04 1.463605318324861626e+00 2.842181999999999789e+03
3.082171178265231126e-01 1.161541287745990969e+00 7.210232907049650697e-01 -2.869486671517259852e-03 2.105821779014508538e-02 3.764129623597792826e-04 1.401445875015842502e+00 2.842282999999999902e+03
2.345384358910670708e-01 1.179719031580051425e+00 6.066062029009064993e-01 -2.889500563037855196e-03 2.105603871200147775e-02 3.764065604981412546e-04 1.347114084545276480e+00 2.842382999999999811e+03
1.648345977953852848e-01 1.189695238281500700e+00 4.969533613234469183e-01 -2.909505634858388680e-03 2.105379517253809507e-02 3.763990328614325682e-04 1.299810696967337531e+00 2.842483000000000175e+03
9.876490446298576142e-02 1.192289979920259757e+00 3.916808804956141699e-01 -2.929515087448150441e-03 2.105157549830324187e-02 3.763919046125043790e-04 1.258858139234781071e+00 2.842583000000000084e+03
3.603235196431246040e-02 1.188176146332662553e+00 2.904249642631521744e-01 -2.949535140091495786e-03 2.104943299871659887e-02 3.763851881543362095e-04 1.223686048367500945e+00 2.842682999999999993e+03
-2.363505820350949443e-02 1.177921276433079534e+00 1.928532143000011023e-01 -2.969526218970449521e-03 2.104712020242564471e-02 3.763744410010863009e-04 1.193838143014311903e+00 2.842782999999999902e+03
-8.049382359920895236e-02 1.161964694318113001e+00 9.865001900878078711e-02 -2.989483914943758588e-03 2.104461190129761419e-02 3.763599286011071340e-04 1.168919600626937561e+00 2.842882999999999811e+03
-1.347682911731378774e-01 1.140650929152135173e+00 7.526677738441878672e-03 -3.009400746471185394e-03 2.104187537472311520e-02 3.763415495091660692e-04 1.148609457282646407e+00 2.842983000000000175e+03
-1.866627572949733083e-01 1.114226990624421543e+00 -8.078463672642313687e-02 -3.029291678285760819e-03 2.103900975818394706e-02 3.763212564800964832e-04 1.132638922661559189e+00 2.843083000000000084e+03
-2.363487961924851388e-01 1.082860167889501124e+00 -1.665309417990821494e-01 -3.049172590479565584e-03 2.103611658238642088e-02 3.763014460606164502e-04 1.120794116347781699e+00 2.843182999999999993e+03
-2.839794677518678867e-01 1.046652787468189238e+00 -2.499345590062077294e-01 -3.069044357273346697e-03 2.103319183453145752e-02 3.762823980070676517e-04 1.112921236838075645e+00 2.843282999999999902e+03
-3.296957883488256802e-01 1.005629062515944083e+00 -3.312074818468720427e-01 -3.088913328446140499e-03 2.103022625666644413e-02 3.762628261315753499e-04 1.108912764947268537e+00 2.843382999999999811e+03
-3.736130944644620588e-01 9.597589597791500449e-01 -4.105392457784775573e-01 -3.108767562989445121e-03 2.102712373400764806e-02 3.762398203352807706e-04 1.108722903865536846e+00 2.843483000000000175e+03
-4.158169391262290793e-01 9.089546643872461473e-01 -4.880908738553009218e-01 -3.128627321581695445e-03 2.102402462601623417e-02 3.762151625522687937e-04 1.112355613064665905e+00 2.843583000000000084e+03
-4.563634674995857843e-01 8.530771044042101403e-01 -5.639862200221178457e-01 -3.148493259013392370e-03 2.102094318081143554e-02 3.761904245182107198e-04 1.119860981060485816e+00 2.843682999999999993e+03
-4.952854376688243243e-01 7.919291401530780261e-01 -6.383208918527963904e-01 -3.168354286105664729e-03 2.101782602470935943e-02 3.761657924042551959e-04 1.131332395349015751e+00 2.843782999999999902e+03
-5.326019812025313271e-01 7.252510660784673435e-01 -7.111682647816632841e-01 -3.188196055632670257e-03 2.101457855841801226e-02 3.761394057569384633e-04 1.146915114584064144e+00 2.843882999999999811e+03
-5.683074888043340156e-01 6.527089864902025917e-01 -7.825727562644941848e-01 -3.208011207698122352e-03 2.101116403536990029e-02 3.761092058627369186e-04 1.166800129295314736e+00 2.843983000000000175e+03
-6.023625741884123252e-01 5.738973096701145415e-01 -8.525490777992958957e-01 -3.227802496754447140e-03 2.100761327047690266e-02 3.760751434940343835e-04 1.191234117579712315e+00 2.844083000000000084e+03
-6.346961350742647001e-01 4.883297478863328211e-01 -9.210776792589420170e-01 -3.247577267773723957e-03 2.100397758383423796e-02 3.760378346310881649e-04 1.220528253576285360e+00 2.844182999999999993e+03
-6.651855426876549515e-01 3.954443957822833533e-01 -9.880907842627337789e-01 -3.267349871884037311e-03 2.100036518794375084e-02 3.760016873134455718e-04 1.255058354938617837e+00 2.844282999999999902e+03
-6.936782375556491687e-01 2.945972870692626921e-01 -1.053467213470541397e+00 -3.287113494466807270e-03 2.099672926551349184e-02 3.759655043418435932e-04 1.295287701116732082e+00 2.844382999999999811e+03
-7.199716851231606762e-01 1.850345814671155720e-01 -1.117024828501530953e+00 -3.306865438233331980e-03 2.099304808044670512e-02 3.759281882426608080e-04 1.341768046722930707e+00 2.844481999999999971e+03
-7.438035946586779579e-01 6.589557595424390402e-02 -1.178499976628776924e+00 -3.326597577278005060e-03 2.098926815335051474e-02 3.758871694313459483e-04 1.395151679664809796e+00 2.844581999999999880e+03
-7.648401447131139008e-01 -6.382633098166370922e-02 -1.237542104985640101e+00 -3.346307987815946416e-03 2.098536327664276419e-02 3.758403812271126558e-04 1.456215886846331076e+00 2.844681999999999789e+03
-7.826280500743709734e-01 -2.052560250328602509e-01 -1.293669078734672295e+00 -3.366016382069352171e-03 2.098146935548749967e-02 3.757935678764937385e-04 1.525849398154915493e+00 2.844782000000000153e+03
-7.966176379520981676e-01 -3.596532761478691831e-01 -1.346246575218918995e+00 -3.385720779204960586e-03 2.097757784436382611e-02 3.757465163619949275e-04 1.605095006979008643e+00 2.844882000000000062e+03
-8.061179407108431949e-01 -5.284292539308915737e-01 -1.394453354497690034e+00 -3.405426088603953627e-03 2.097372483938036644e-02 3.757010007397003880e-04 1.695158921345048864e+00 2.844981000000000222e+03
-8.102933652411292709e-01 -7.131378186867830538e-01 -1.437229229484978665e+00 -3.425115110859969485e-03 2.096980824323577478e-02 3.756519942354727718e-04 1.797433933217330582e+00 2.845081000000000131e+03
-8.081158499090715930e-01 -9.155431511325049510e-01 -1.473241295008653307e+00 -3.444767444208528089e-03 2.096567872064258181e-02 3.755933065026515675e-04 1.913559615423222615e+00 2.845181000000000040e+03
-7.982833953189300003e-01 -1.137521958666490640e+00 -1.500779155932717712e+00 -3.464391575341006866e-03 2.096138504316321857e-02 3.755270058692066078e-04 2.045372988130157221e+00 2.845280999999999949e+03
-7.791991883874438418e-01 -1.381048031040209123e+00 -1.517679540511332137e+00 -3.483991190008947029e-03 2.095693884036710017e-02 3.754542837315486730e-04 2.194947887060277658e+00 2.845380999999999858e+03
-7.488870044760551625e-01 -1.648024734600152197e+00 -1.521211605034076930e+00 -3.503604147461078944e-03 2.095258237386366310e-02 3.753858246825709827e-04 2.364508832425324947e+00 2.845481999999999971e+03
-7.050155318105920665e-01 -1.940113729032503453e+00 -1.507972118742403334e+00 -3.523238036370974959e-03 2.094838409537478144e-02 3.753227303994643082e-04 2.556377924442908345e+00 2.845581999999999880e+03
-6.448334540622454591e-01 -2.258604699154957096e+00 -1.473799113018777973e+00 -3.542882399349541085e-03 2.094427806936982259e-02 3.752622605600005093e-04 2.772938729228909160e+00 2.845681999999999789e+03
-5.651629587315313286e-01 -2.603938078596081063e+00 -1.413666700684691913e+00 -3.562524814756956853e-03 2.094019688166297646e-02 3.752002005182326731e-04 3.016348160890843122e+00 2.845782000000000153e+03
-4.624216956543306112e-01 -2.975314502438052067e+00 -1.321650845772298410e+00 -3.582127130897717199e-03 2.093588653080743003e-02 3.751280574377135113e-04 3.288326500084906900e+00 2.845882000000000062e+03
-3.327363851224030555e-01 -3.369723058759977352e+00 -1.191017058672167339e+00 -3.601706382447509951e-03 2.093144014973098363e-02 3.750514384680189977e-04 3.589466343172913021e+00 2.845981999999999971e+03
-1.723513026951997706e-01 -3.780906890115349306e+00 -1.014557294460982417e+00 -3.621269007658687797e-03 2.092690077160207912e-02 3.749719073953107842e-04 3.918454846876054276e+00 2.846081999999999880e+03
2.183729583304405697e-02 -4.198233796566465337e+00 -7.852826265632996128e-01 -3.640834209530889511e-03 2.092238202152411561e-02 3.748948347138143095e-04 4.271102045339625342e+00 2.846181999999999789e+03
2.513036729206532538e-01 -4.605436247750392731e+00 -4.976617191143019592e-01 -3.660411380215337213e-03 2.091796067139864782e-02 3.748201555053260565e-04 4.639058498746100767e+00 2.846282000000000153e+03
5.148359392888595121e-01 -4.980206066279203370e+00 -1.492703659774742286e-01 -3.679964977973273956e-03 2.091341566373246599e-02 3.747405271729742533e-04 5.008970967089614312e+00 2.846382000000000062e+03
8.071886833712248466e-01 -5.294413940995687184e+00 2.569507539162632637e-01 -3.699496862091929995e-03 2.090875349419901719e-02 3.746570435713852433e-04 5.361753093822037464e+00 2.846481999999999971e+03
