a e i Om w M year jd number node
3.052165283426287345e+00 9.314854730612180944e-01 5.376536165894871289e+01 2.901610596896666721e+02 1.649433689351096177e+02 -5.040439175030994789e+01 1.273232999999999947e+03 2.186106516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.071195178294381378e+00 9.307847563287827697e-01 5.237775603667179070e+01 2.903782309755045503e+02 1.646607334597920556e+02 6.804957203000343569e-01 1.263236000000000104e+03 2.182454516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.058697661066971385e+00 9.349830359671905677e-01 5.181101337535771734e+01 2.907258380905976765e+02 1.647949054370604358e+02 4.735619937972425220e+01 1.253236000000000104e+03 2.178802516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.052484235659381984e+00 9.376378183920269782e-01 5.133267955031389107e+01 2.910759252911960857e+02 1.645669854670941845e+02 9.262679513936217290e+01 1.243238000000000056e+03 2.175150516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.047677858772236181e+00 9.383817729783994199e-01 5.128835521186290691e+01 2.910676952233073962e+02 1.644664685580685841e+02 1.367132338667276485e+02 1.233238000000000056e+03 2.171498516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.055616335600788602e+00 9.379481652966540350e-01 5.078772805059661266e+01 2.911225591376638135e+02 1.643247640286097919e+02 -1.791006238998818674e+02 1.223240999999999985e+03 2.167846516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.049936473651081670e+00 9.454514018437158995e-01 4.886371929937072878e+01 2.916220853600285636e+02 1.646121642977851991e+02 -1.324632823239880963e+02 1.213240999999999985e+03 2.164194516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.049504107002670050e+00 9.453120234880578732e-01 4.833217301959088275e+01 2.918474996576190961e+02 1.645130990459419706e+02 -8.806608791171979078e+01 1.203243999999999915e+03 2.160542516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.044644786037341344e+00 9.478904164450550063e-01 4.753947517311803495e+01 2.923252571217784634e+02 1.643047860445277593e+02 -4.584604838061801502e+01 1.193243999999999915e+03 2.156890516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.036260674115348834e+00 9.496063066697122412e-01 4.738480781959299293e+01 2.924576313423942224e+02 1.640729327563725519e+02 -5.005154931804735696e+00 1.183247000000000071e+03 2.153238516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.039947879332125513e+00 9.495051899489883596e-01 4.714294293596448426e+01 2.924533056479029369e+02 1.639949405795752568e+02 3.534837540162337888e+01 1.173247000000000071e+03 2.149586516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.067207106459235888e+00 9.504128238742115542e-01 4.442141579198929691e+01 2.931039734784087614e+02 1.635515716422057437e+02 8.040246005635539461e+01 1.163249000000000024e+03 2.145934516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.060131182044683040e+00 9.528534710360463400e-01 4.355037622602863934e+01 2.935883196589171575e+02 1.634418862873290834e+02 1.293056453959402177e+02 1.153249000000000024e+03 2.142282516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.058445626844593868e+00 9.530153311697890928e-01 4.341885125547509716e+01 2.937158627599392275e+02 1.633916631255058576e+02 1.771082124202217756e+02 1.143251999999999953e+03 2.138630516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.053884529792454838e+00 9.551001381964328019e-01 4.251912929069604274e+01 2.943458849020819912e+02 1.628340595764714749e+02 -1.371129053088376395e+02 1.133251999999999953e+03 2.134978516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.051297074177438340e+00 9.558136989157296481e-01 4.253031001231311592e+01 2.943120547825411109e+02 1.627513154816108170e+02 -9.246077431782858014e+01 1.123255000000000109e+03 2.131326516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.062284606821960686e+00 9.552219529099019724e-01 4.186500772896363998e+01 2.944594645004901281e+02 1.625429438121327905e+02 -4.587011438318586443e+01 1.113255000000000109e+03 2.127674516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.054022995947057950e+00 9.592344714200793376e-01 3.953056869361093106e+01 2.954429527411838876e+02 1.623086004732575418e+02 6.123266977473669215e-01 1.103258000000000038e+03 2.124022516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.051301053121143969e+00 9.608668703359256602e-01 3.824421889306886868e+01 2.963445398510704081e+02 1.617408133912533970e+02 4.479992988003452581e+01 1.093258000000000038e+03 2.120370516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.048617106070408145e+00 9.616806882877074747e-01 3.821528005563682484e+01 2.963878674068459986e+02 1.616676134346340632e+02 8.883227604353729134e+01 1.083259999999999991e+03 2.116718516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.041430974923686303e+00 9.623409077400667533e-01 3.778643777774795609e+01 2.967278431216272452e+02 1.612629188822694175e+02 1.304176370356478287e+02 1.073259999999999991e+03 2.113066516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.045532948949543073e+00 9.624086978342386578e-01 3.760100310797927392e+01 2.967347793828235467e+02 1.611682468960235326e+02 1.724061544385604350e+02 1.063262999999999920e+03 2.109414516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.064733188037283451e+00 9.634884010201224536e-01 3.443556777690494641e+01 2.980158916363099024e+02 1.602829379970546597e+02 -1.404421966133466810e+02 1.053262999999999920e+03 2.105762516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.059691881323147733e+00 9.649367978964675796e-01 3.297203044896499335e+01 2.991412695136744446e+02 1.595970684121969612e+02 -9.350240772139693490e+01 1.043266000000000076e+03 2.102110516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.053354271904419992e+00 9.665496981744934324e-01 3.155622270679004870e+01 3.005742383833568852e+02 1.583312586628138092e+02 -4.721106877001470536e+01 1.033266000000000076e+03 2.098458516900000162e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.049394928960801998e+00 9.670800244642394627e-01 3.148602589333421164e+01 3.006428143100592933e+02 1.581712061307672741e+02 -2.468221772188343710e+00 1.023269000000000005e+03 2.094806516899999930e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.051292106152597938e+00 9.669998083841833125e-01 3.129406755466136758e+01 3.007445351893510974e+02 1.580438630697873919e+02 4.137984979872604896e+01 1.013269000000000005e+03 2.091154516899999930e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.062893183891804760e+00 9.664674919966161903e-01 3.048325967877467946e+01 3.011553591625436752e+02 1.575779539641269196e+02 8.913368660643051555e+01 1.003270999999999958e+03 2.087502516899999930e+06 1.200000000000000000e+01 0.000000000000000000e+00
3.127878483952547750e+00 6.154778587822490321e-01 7.062357946413850129e+01 2.829107273808855894e+02 1.712373889266717697e+02 6.858139025683030354e+01 1.993181000000000040e+03 2.449054460299999919e+06 1.300000000000000000e+01 0.000000000000000000e+00
3.159611168925429148e+00 6.062269731264718908e-01 7.007253513696606717e+01 2.830313661688596198e+02 1.703234076320852921e+02 1.411388390907948747e+02 1.983182999999999993e+03 2.445402460299999919e+06 1.300000000000000000e+01 0.000000000000000000e+00
