ID,distance,year,jd,planet,number
113664,0.3003309,2079.448,2480562.9586,5.0,1439.0
113804,0.3047128,2067.656,2476256.0544,5.0,1440.0
113933,0.3025274,2150.626,2506560.0061,5.0,1441.0
113971,0.3000192,2055.778,2471917.5627,5.0,1442.0
114026,0.298549,2067.593,2476233.0555,5.0,1443.0
114135,0.2939665,2067.596,2476233.8961,5.0,1444.0
114211,0.3000813,2067.659,2476257.0228,5.0,1445.0
114295,0.2992663,2150.627,2506560.3176,5.0,1446.0
114376,0.3040119,2067.595,2476233.6074,5.0,1447.0
114436,0.3184766,2115.064,2493570.7809,5.0,1448.0
114465,0.3130755,2055.746,2471905.6825,5.0,1449.0
114524,0.3109616,2221.893,2532589.3861,5.0,1450.0
114554,0.3151371,2150.635,2506563.1554,5.0,1451.0
114613,0.2990339,2079.439,2480559.8366,5.0,1452.0
114765,0.3006447,2079.441,2480560.3317,5.0,1453.0
114853,0.2979661,2079.448,2480563.0832,5.0,1454.0
115003,0.3113282,2067.599,2476235.0695,5.0,1455.0
115105,0.3143349,2067.678,2476263.8252,5.0,1456.0
115204,0.3030353,2115.067,2493572.0188,5.0,1457.0
115247,0.3061742,2257.383,2545552.423,5.0,1458.0
115276,0.3106073,2150.723,2506595.2893,5.0,1459.0
115333,0.2992287,2150.66,2506572.4245,5.0,1460.0
115418,0.3022758,2067.592,2476232.7588,5.0,1461.0
115503,0.3205673,2079.447,2480562.7966,5.0,1462.0
115659,0.3181556,2257.38,2545551.2668,5.0,1463.0
115704,0.3149809,2257.379,2545550.8075,5.0,1464.0
115724,0.3073038,2115.066,2493571.5368,5.0,1465.0
115760,0.2986489,2150.626,2506560.1444,5.0,1466.0
115810,0.2901437,2067.613,2476240.1996,5.0,1467.0
115923,0.2901213,2067.612,2476240.0353,5.0,1468.0
116054,0.2983365,2079.44,2480560.1704,5.0,1469.0
116145,0.3197989,2257.413,2545563.2284,5.0,1470.0
116177,0.2914044,2067.601,2476235.7118,5.0,1471.0
116241,0.3163607,2221.788,2532551.0471,5.0,1472.0
116310,0.2804129,2079.449,2480563.5341,5.0,1473.0
116433,0.288173,2138.781,2502233.6831,5.0,1474.0
116497,0.2974909,2079.463,2480568.3235,5.0,1475.0
116605,0.3129097,2067.685,2476266.6399,5.0,1476.0
116711,0.3047271,2055.801,2471925.8828,5.0,1477.0
116738,0.3001323,2079.44,2480560.2151,5.0,1478.0
116888,0.3095387,2055.746,2471905.6527,5.0,1479.0
116961,0.3032507,2257.377,2545550.2685,5.0,1480.0
116998,0.3122357,2067.613,2476240.0633,5.0,1481.0
117051,0.311039,2067.64,2476250.2492,5.0,1482.0
117213,0.2851065,2079.461,2480567.6096,5.0,1483.0
117394,0.2986131,2067.656,2476255.7989,5.0,1484.0
117520,0.313887,2257.398,2545557.8056,5.0,1485.0
117578,0.3052421,2115.066,2493571.5843,5.0,1486.0
117613,0.3219924,2067.594,2476233.2171,5.0,1487.0
117738,0.307226,2067.634,2476247.7572,5.0,1488.0
117847,0.2934985,2067.596,2476233.8803,5.0,1489.0
117933,0.308188,2115.064,2493570.9274,5.0,1490.0
117996,0.3084494,2067.592,2476232.4649,5.0,1491.0
118073,0.2977947,2055.752,2471908.0358,5.0,1492.0
118113,0.2906454,2079.447,2480562.5474,5.0,1493.0
118288,0.2889088,2067.596,2476234.1993,5.0,1494.0
118354,0.3118575,2221.792,2532552.6005,5.0,1495.0
118403,0.2973093,2067.593,2476232.7946,5.0,1496.0
118485,0.3077653,2067.592,2476232.5037,5.0,1497.0
118577,0.3040892,2067.62,2476242.7761,5.0,1498.0
118701,0.3052657,2055.749,2471906.9796,5.0,1499.0
118739,0.3102717,2067.59,2476231.8338,5.0,1500.0
118817,0.305868,2257.378,2545550.3898,5.0,1501.0
118855,0.300195,2055.755,2471909.0509,5.0,1502.0
118943,0.3150782,2055.809,2471928.8617,5.0,1503.0
119005,0.2915895,2067.612,2476239.807,5.0,1504.0
119121,0.3213843,2067.589,2476231.3948,5.0,1505.0
119195,0.3088842,2067.593,2476232.9511,5.0,1506.0
119318,0.3077037,2150.621,2506558.1975,5.0,1507.0
119357,0.3054802,2067.599,2476235.2486,5.0,1508.0
119419,0.3124055,2067.59,2476231.8066,5.0,1509.0
119478,0.3105017,2150.624,2506559.1939,5.0,1510.0
119556,0.3165551,2079.465,2480569.1759,5.0,1511.0
119697,0.3086168,2067.592,2476232.5339,5.0,1512.0
119797,0.292855,2233.658,2536886.5888,5.0,1513.0
119871,0.3119579,2233.645,2536881.9822,5.0,1514.0
119918,0.2976881,2079.44,2480560.2634,5.0,1515.0
120078,0.3113013,2115.066,2493571.7105,5.0,1516.0
120109,0.3173029,2304.854,2562890.1726,5.0,1517.0
120190,0.3203945,2067.628,2476245.7704,5.0,1518.0
120228,0.2997301,2079.441,2480560.3368,5.0,1519.0
120310,0.3075482,2150.641,2506565.557,5.0,1520.0
120355,0.2974469,2079.447,2480562.6099,5.0,1521.0
120540,0.3177875,2150.622,2506558.5816,5.0,1522.0
120588,0.2951458,2138.767,2502228.3964,5.0,1523.0
120640,0.3069164,2067.641,2476250.5169,5.0,1524.0
120787,0.3088895,2115.066,2493571.6677,5.0,1525.0
120802,0.2961466,2079.441,2480560.3191,5.0,1526.0
120904,0.3129177,2067.634,2476247.9988,5.0,1527.0
121034,0.3115578,2055.802,2471926.3008,5.0,1528.0
121098,0.3087107,2055.797,2471924.2351,5.0,1529.0
121135,0.2924434,2221.815,2532561.0733,5.0,1530.0
121165,0.2997266,2150.627,2506560.3207,5.0,1531.0
121229,0.3050771,2055.785,2471919.9715,5.0,1532.0
121296,0.2862909,2233.665,2536889.3932,5.0,1533.0
121352,0.3214555,2221.914,2532597.226,5.0,1534.0
121421,0.3028216,2067.598,2476234.8314,5.0,1535.0
121523,0.2969477,2079.449,2480563.2687,5.0,1536.0
121666,0.3155679,2067.594,2476233.2826,5.0,1537.0
121736,0.2990651,2257.378,2545550.4265,5.0,1538.0
121785,0.310642,2067.657,2476256.2202,5.0,1539.0
121892,0.3128772,2150.627,2506560.461,5.0,1540.0
121975,0.2934654,2079.486,2480576.8343,5.0,1541.0
122125,0.318952,2067.596,2476234.0493,5.0,1542.0
122200,0.3183864,2257.38,2545551.3735,5.0,1543.0
122237,0.2985327,2055.778,2471917.4704,5.0,1544.0
122309,0.304505,2150.622,2506558.5648,5.0,1545.0
122347,0.3020895,2067.633,2476247.556,5.0,1546.0
122489,0.2985839,2055.777,2471917.177,5.0,1547.0
122547,0.3037612,2067.598,2476234.6312,5.0,1548.0
122661,0.3177058,2055.764,2471912.5211,5.0,1549.0
122724,0.2935658,2067.595,2476233.5308,5.0,1550.0
122780,0.3038889,2067.597,2476234.2385,5.0,1551.0
122860,0.3073794,2257.398,2545557.8384,5.0,1552.0
122893,0.3169431,2055.787,2471920.6798,5.0,1553.0
122949,0.2980502,2055.777,2471917.0502,5.0,1554.0
123012,0.3143944,2067.609,2476238.8546,5.0,1555.0
123062,0.3093329,2115.066,2493571.6865,5.0,1556.0
123107,0.2866788,2079.448,2480562.96,5.0,1557.0
123200,0.3072738,2067.597,2476234.4665,5.0,1558.0
123308,0.298844,2150.629,2506561.1869,5.0,1559.0
123375,0.3133489,2150.683,2506580.6406,5.0,1560.0
123445,0.3164791,2055.764,2471912.5233,5.0,1561.0
123537,0.2922124,2233.669,2536890.6238,5.0,1562.0
123620,0.3192368,2067.588,2476230.9596,5.0,1563.0
123693,0.2837948,2067.612,2476239.866,5.0,1564.0
123785,0.2846247,2079.461,2480567.6247,5.0,1565.0
123953,0.3031329,2067.611,2476239.6915,5.0,1566.0
124020,0.2843117,2079.446,2480562.1928,5.0,1567.0
124125,0.3180063,2257.381,2545551.4223,5.0,1568.0
124166,0.3074663,2067.591,2476232.2282,5.0,1569.0
124237,0.3211068,2067.593,2476233.1145,5.0,1570.0
124325,0.3151717,2150.728,2506597.3033,5.0,1571.0
124408,0.3071823,2115.063,2493570.5028,5.0,1572.0
124470,0.3090384,2221.81,2532559.1289,5.0,1573.0
124502,0.2996568,2067.592,2476232.4676,5.0,1574.0
124585,0.3049336,2055.758,2471910.1819,5.0,1575.0
124647,0.3101653,2067.598,2476234.6783,5.0,1576.0
124738,0.3219517,2055.81,2471929.2573,5.0,1577.0
124775,0.3043824,2067.597,2476234.3847,5.0,1578.0
124842,0.3150968,2138.799,2502240.0999,5.0,1579.0
124913,0.3161281,2067.593,2476232.9595,5.0,1580.0
124998,0.3187822,2067.614,2476240.5332,5.0,1581.0
125142,0.3078733,2055.75,2471907.2995,5.0,1582.0
125181,0.303113,2055.749,2471906.9914,5.0,1583.0
125231,0.308646,2055.763,2471912.0304,5.0,1584.0
125282,0.2934296,2055.772,2471915.2663,5.0,1585.0
125340,0.302822,2079.441,2480560.3935,5.0,1586.0
125447,0.2916546,2079.447,2480562.6006,5.0,1587.0
125563,0.3199579,2067.594,2476233.1279,5.0,1588.0
125682,0.3045645,2067.656,2476256.0039,5.0,1589.0
125820,0.3206708,2221.807,2532558.0565,5.0,1590.0
125867,0.2985344,2067.614,2476240.4575,5.0,1591.0
126046,0.3081782,2150.623,2506558.8451,5.0,1592.0
126120,0.3175159,2067.598,2476234.8324,5.0,1593.0
126232,0.3158885,2055.81,2471928.994,5.0,1594.0
126256,0.3180671,2115.064,2493570.9704,5.0,1595.0
126296,0.2985431,2079.44,2480560.2572,5.0,1596.0
126438,0.3005037,2067.662,2476258.176,5.0,1597.0
126582,0.2991125,2079.44,2480560.0661,5.0,1598.0
126693,0.3115216,2328.562,2571549.0606,5.0,1599.0
126742,0.297288,2067.593,2476233.0582,5.0,1600.0
126782,0.3190417,2257.367,2545546.539,5.0,1601.0
126825,0.3106426,2138.799,2502240.0465,5.0,1602.0
126925,0.2835857,2067.617,2476241.8688,5.0,1603.0
127045,0.2919143,2067.64,2476250.1879,5.0,1604.0
127181,0.2937569,2067.595,2476233.678,5.0,1605.0
127280,0.3121945,2138.757,2502224.9131,5.0,1606.0
127350,0.3182527,2257.395,2545556.8215,5.0,1607.0
127397,0.3050273,2115.065,2493571.3873,5.0,1608.0
127419,0.3087476,2257.377,2545550.2227,5.0,1609.0
127460,0.3151236,2257.38,2545551.2734,5.0,1610.0
127494,0.3147622,2067.628,2476245.6024,5.0,1611.0
127561,0.2869534,2138.781,2502233.4181,5.0,1612.0
127588,0.3201475,2150.744,2506603.0233,5.0,1613.0
127615,0.2810176,2079.448,2480563.1883,5.0,1614.0
127748,0.319166,2150.704,2506588.5178,5.0,1615.0
127800,0.3085687,2115.063,2493570.5587,5.0,1616.0
127836,0.3050691,2115.066,2493571.4649,5.0,1617.0
127889,0.3041237,2079.441,2480560.3671,5.0,1618.0
128060,0.3027932,2138.763,2502226.9068,5.0,1619.0
128099,0.301863,2067.601,2476235.9612,5.0,1620.0
128258,0.3076546,2399.706,2597534.1849,5.0,1621.0
128298,0.3057094,2067.608,2476238.3497,5.0,1622.0
128323,0.3160213,2257.38,2545551.3644,5.0,1623.0
128357,0.2998976,2055.751,2471907.4899,5.0,1624.0
128396,0.3085262,2138.822,2502248.6312,5.0,1625.0
128465,0.3134131,2221.814,2532560.473,5.0,1626.0
128500,0.2973126,2067.634,2476247.8347,5.0,1627.0
128591,0.301246,2079.463,2480568.3571,5.0,1628.0
128764,0.2969944,2067.593,2476232.9175,5.0,1629.0
128834,0.2863774,2067.619,2476242.5819,5.0,1630.0
128971,0.3036852,2067.593,2476233.0799,5.0,1631.0
129034,0.3206515,2067.661,2476257.6149,5.0,1632.0
129138,0.3040963,2067.61,2476239.3282,5.0,1633.0
129180,0.3081231,2281.111,2554219.0107,5.0,1634.0
129237,0.3143292,2067.592,2476232.5909,5.0,1635.0
129291,0.3098039,2067.608,2476238.5197,5.0,1636.0
129353,0.2927776,2067.612,2476239.9325,5.0,1637.0
129468,0.3136331,2067.616,2476241.3941,5.0,1638.0
129530,0.3067305,2055.801,2471926.0064,5.0,1639.0
129556,0.3158442,2055.764,2471912.2291,5.0,1640.0
129612,0.2880084,2079.462,2480568.2505,5.0,1641.0
129662,0.3176185,2067.599,2476234.9755,5.0,1642.0
129762,0.3035189,2067.596,2476234.1958,5.0,1643.0
129867,0.2897005,2079.448,2480562.911,5.0,1644.0
129984,0.2990818,2079.439,2480559.8968,5.0,1645.0
130095,0.2910363,2067.613,2476240.216,5.0,1646.0
130213,0.3102421,2115.067,2493571.8269,5.0,1647.0
130229,0.3171889,2150.665,2506574.2883,5.0,1648.0
130296,0.3063613,2067.592,2476232.443,5.0,1649.0
130399,0.3115935,2470.873,2623528.0299,5.0,1650.0
130431,0.3187923,2067.636,2476248.7327,5.0,1651.0
130571,0.3151637,2150.628,2506560.6897,5.0,1652.0
130626,0.3094607,2067.592,2476232.525,5.0,1653.0
130710,0.3112733,2067.61,2476239.2522,5.0,1654.0
130763,0.3171349,2470.873,2623528.3273,5.0,1655.0
130786,0.290186,2067.64,2476250.1804,5.0,1656.0
130949,0.3091727,2067.681,2476264.9367,5.0,1657.0
131054,0.31552,2079.465,2480569.1954,5.0,1658.0
131175,0.2955536,2079.447,2480562.6539,5.0,1659.0
131326,0.2998608,2138.771,2502230.0834,5.0,1660.0
131354,0.2907606,2067.596,2476234.2093,5.0,1661.0
131433,0.3139849,2067.609,2476238.8239,5.0,1662.0
131505,0.2988993,2055.752,2471907.9649,5.0,1663.0
131573,0.320368,2055.83,2471936.3152,5.0,1664.0
131600,0.3039688,2055.801,2471925.7989,5.0,1665.0
131647,0.3036499,2115.088,2493579.5677,5.0,1666.0
131673,0.3094005,2221.858,2532576.5167,5.0,1667.0
131724,0.3201136,2150.622,2506558.6806,5.0,1668.0
131785,0.2913718,2387.876,2593213.0677,5.0,1669.0
131834,0.2997596,2067.596,2476234.2106,5.0,1670.0
131932,0.3114705,2067.598,2476234.8355,5.0,1671.0
132044,0.3099205,2067.608,2476238.5773,5.0,1672.0
132125,0.3046907,2150.643,2506566.0702,5.0,1673.0
132176,0.3036641,2079.463,2480568.3363,5.0,1674.0
132341,0.3124785,2067.59,2476231.7413,5.0,1675.0
132375,0.2933805,2067.595,2476233.5416,5.0,1676.0
132464,0.3098878,2055.821,2471933.2535,5.0,1677.0
132532,0.2955252,2067.596,2476234.1738,5.0,1678.0
132623,0.3129181,2150.656,2506571.0711,5.0,1679.0
132705,0.2833903,2079.451,2480564.1965,5.0,1680.0
132867,0.3143079,2257.377,2545550.1222,5.0,1681.0
132899,0.2933103,2067.595,2476233.6749,5.0,1682.0
132996,0.3212128,2067.6,2476235.5879,5.0,1683.0
133096,0.3103654,2055.808,2471928.5736,5.0,1684.0
133148,0.317057,2257.41,2545562.2575,5.0,1685.0
133194,0.2909739,2067.597,2476234.4244,5.0,1686.0
133302,0.3153871,2150.622,2506558.5439,5.0,1687.0
133340,0.3207598,2518.321,2640857.7617,5.0,1688.0
133371,0.2837321,2067.612,2476239.8939,5.0,1689.0
133489,0.2983105,2067.592,2476232.7022,5.0,1690.0
133603,0.3020537,2150.684,2506581.1762,5.0,1691.0
133683,0.3162849,2115.064,2493570.8158,5.0,1692.0
133715,0.3215174,2067.596,2476234.1872,5.0,1693.0
133843,0.3163199,2067.589,2476231.5298,5.0,1694.0
133920,0.3068553,2470.872,2623527.8081,5.0,1695.0
133934,0.297381,2055.752,2471907.8706,5.0,1696.0
133985,0.2874315,2067.613,2476240.0657,5.0,1697.0
134086,0.3014377,2067.591,2476232.3875,5.0,1698.0
134144,0.3177422,2150.622,2506558.4952,5.0,1699.0
134201,0.3088876,2138.836,2502253.8029,5.0,1700.0
134271,0.2901817,2067.595,2476233.7554,5.0,1701.0
134400,0.2987368,2055.751,2471907.4542,5.0,1702.0
134444,0.3213491,2055.753,2471908.2529,5.0,1703.0
134498,0.3185546,2067.596,2476234.043,5.0,1704.0
134638,0.2793086,2079.463,2480568.658,5.0,1705.0
134821,0.3179607,2257.396,2545557.018,5.0,1706.0
134860,0.3152024,2055.78,2471918.1489,5.0,1707.0
134951,0.3137834,2067.6,2476235.5448,5.0,1708.0
135058,0.3141167,2138.799,2502240.0253,5.0,1709.0
135160,0.3091623,2055.751,2471907.6416,5.0,1710.0
135181,0.3165433,2221.828,2532565.7594,5.0,1711.0
135273,0.2998556,2115.083,2493577.672,5.0,1712.0
135307,0.3119286,2150.686,2506581.8302,5.0,1713.0
135382,0.3136551,2150.722,2506595.142,5.0,1714.0
135425,0.3036962,2079.449,2480563.4278,5.0,1715.0
135631,0.3085366,2067.612,2476239.832,5.0,1716.0
135707,0.3041431,2055.785,2471919.9406,5.0,1717.0
135778,0.313381,2257.381,2545551.3854,5.0,1718.0
135816,0.3146363,2150.634,2506563.0821,5.0,1719.0
135895,0.3065787,2115.067,2493571.8455,5.0,1720.0
135948,0.2941968,2067.613,2476240.3588,5.0,1721.0
136057,0.3073184,2067.612,2476239.8172,5.0,1722.0
136135,0.3052062,2055.75,2471907.0988,5.0,1723.0
136179,0.3082188,2150.625,2506559.7501,5.0,1724.0
136239,0.2974104,2079.486,2480577.0366,5.0,1725.0
136386,0.3215175,2055.78,2471918.0865,5.0,1726.0
136433,0.283538,2067.612,2476239.8317,5.0,1727.0
136522,0.2970136,2055.751,2471907.4328,5.0,1728.0
136553,0.319862,2150.661,2506572.8897,5.0,1729.0
136609,0.3125723,2067.612,2476239.9918,5.0,1730.0
136673,0.3074346,2115.066,2493571.545,5.0,1731.0
136722,0.304758,2067.608,2476238.3173,5.0,1732.0
136794,0.3099864,2067.59,2476231.9099,5.0,1733.0
136864,0.2996782,2138.781,2502233.7367,5.0,1734.0
136922,0.3172489,2150.661,2506572.8627,5.0,1735.0
137014,0.3198299,2055.753,2471908.4101,5.0,1736.0
137067,0.3161411,2067.628,2476245.667,5.0,1737.0
137154,0.2901128,2067.612,2476240.0073,5.0,1738.0
137275,0.2932223,2079.486,2480576.7178,5.0,1739.0
137412,0.2785885,2079.461,2480567.6047,5.0,1740.0
137626,0.297157,2138.767,2502228.5538,5.0,1741.0
137674,0.3055555,2055.785,2471920.0385,5.0,1742.0
137745,0.3153048,2150.661,2506572.6953,5.0,1743.0
137794,0.309668,2055.802,2471926.2444,5.0,1744.0
137850,0.2867485,2067.618,2476241.9986,5.0,1745.0
137966,0.3103592,2150.659,2506572.196,5.0,1746.0
138031,0.3138332,2067.632,2476247.1916,5.0,1747.0
138106,0.2983806,2079.44,2480560.1081,5.0,1748.0
138224,0.2979615,2079.441,2480560.2971,5.0,1749.0
138362,0.2942911,2411.605,2601880.1515,5.0,1750.0
138393,0.291934,2233.658,2536886.7379,5.0,1751.0
138416,0.3139381,2115.064,2493570.963,5.0,1752.0
138445,0.313668,2067.594,2476233.3563,5.0,1753.0
138504,0.3080842,2067.592,2476232.5055,5.0,1754.0
138588,0.3203149,2138.763,2502226.9176,5.0,1755.0
138637,0.2888369,2067.612,2476240.0503,5.0,1756.0
138761,0.3148057,2257.381,2545551.4275,5.0,1757.0
138789,0.317264,2470.874,2623528.3299,5.0,1758.0
138813,0.3122045,2150.642,2506565.7501,5.0,1759.0
138867,0.2970892,2079.447,2480562.5807,5.0,1760.0
139003,0.3044084,2067.596,2476233.9778,5.0,1761.0
139095,0.3049913,2150.631,2506561.9405,5.0,1762.0
139172,0.2995578,2079.44,2480560.0706,5.0,1763.0
139296,0.297658,2055.751,2471907.4803,5.0,1764.0
139321,0.3167038,2115.068,2493572.2355,5.0,1765.0
139350,0.2979808,2257.381,2545551.5531,5.0,1766.0
139398,0.3142079,2067.598,2476234.6781,5.0,1767.0
139470,0.3029107,2079.447,2480562.7225,5.0,1768.0
139617,0.3063522,2150.632,2506562.1845,5.0,1769.0
139691,0.2964757,2079.447,2480562.5621,5.0,1770.0
139831,0.3137729,2055.753,2471908.1775,5.0,1771.0
139884,0.3203779,2281.101,2554215.5244,5.0,1772.0
139930,0.2978303,2067.594,2476233.4746,5.0,1773.0
140049,0.3100367,2257.381,2545551.7092,5.0,1774.0
140096,0.3073466,2055.745,2471905.5274,5.0,1775.0
140116,0.3093528,2150.622,2506558.4433,5.0,1776.0
140143,0.3043001,2055.748,2471906.3498,5.0,1777.0
140198,0.2993484,2079.439,2480559.8474,5.0,1778.0
140255,0.2870853,2079.485,2480576.348,5.0,1779.0
140408,0.315564,2067.66,2476257.4842,5.0,1780.0
140500,0.3017564,2079.463,2480568.401,5.0,1781.0
140654,0.3169862,2079.448,2480563.1613,5.0,1782.0
140798,0.296819,2055.75,2471907.4198,5.0,1783.0
140818,0.2986092,2257.377,2545550.2271,5.0,1784.0
140848,0.3162993,2067.593,2476232.8849,5.0,1785.0
140947,0.2883706,2150.647,2506567.7757,5.0,1786.0
141001,0.3174796,2138.762,2502226.632,5.0,1787.0
141058,0.2985236,2055.751,2471907.4543,5.0,1788.0
141104,0.307478,2079.463,2480568.5464,5.0,1789.0
141270,0.3096776,2055.752,2471907.9351,5.0,1790.0
141344,0.3052264,2067.599,2476235.1857,5.0,1791.0
141465,0.3176748,2577.625,2662518.6037,5.0,1792.0
141529,0.3140836,2067.609,2476238.7803,5.0,1793.0
141608,0.3045229,2055.747,2471906.3194,5.0,1794.0
141685,0.297733,2079.441,2480560.2862,5.0,1795.0
141772,0.2921701,2067.613,2476240.1991,5.0,1796.0
141889,0.318416,2150.622,2506558.6655,5.0,1797.0
141974,0.3110008,2257.394,2545556.2534,5.0,1798.0
142010,0.306779,2257.383,2545552.1348,5.0,1799.0
142049,0.3208434,2470.911,2623542.18,5.0,1800.0
142071,0.3016006,2067.599,2476235.0243,5.0,1801.0
142134,0.2926065,2067.595,2476233.6003,5.0,1802.0
142191,0.30453,2518.332,2640861.7127,5.0,1803.0
142230,0.321235,2067.678,2476264.1357,5.0,1804.0
142309,0.3090658,2055.822,2471933.4576,5.0,1805.0
142362,0.3004609,2067.591,2476232.3813,5.0,1806.0
142420,0.3167836,2055.763,2471911.9648,5.0,1807.0
142489,0.3148372,2055.787,2471920.6212,5.0,1808.0
142555,0.2994805,2079.44,2480560.1013,5.0,1809.0
142670,0.3055766,2115.066,2493571.4309,5.0,1810.0
142716,0.3127191,2150.622,2506558.5624,5.0,1811.0
142797,0.3068832,2055.751,2471907.4678,5.0,1812.0
142856,0.3197083,2067.718,2476278.5544,5.0,1813.0
142982,0.2890609,2138.794,2502238.1753,5.0,1814.0
143056,0.3070977,2067.633,2476247.6969,5.0,1815.0
143183,0.3040611,2138.795,2502238.7595,5.0,1816.0
143222,0.290371,2067.633,2476247.7213,5.0,1817.0
143347,0.3033895,2055.758,2471910.0507,5.0,1818.0
143405,0.3213465,2055.757,2471909.9082,5.0,1819.0
143467,0.291316,2067.633,2476247.4874,5.0,1820.0
143552,0.2891076,2067.613,2476240.1139,5.0,1821.0
143659,0.2934879,2079.485,2480576.6146,5.0,1822.0
143792,0.2985806,2257.377,2545549.9711,5.0,1823.0
143827,0.3071979,2233.664,2536888.8103,5.0,1824.0
143866,0.2947602,2079.461,2480567.9076,5.0,1825.0
144006,0.3002475,2079.447,2480562.6513,5.0,1826.0
144155,0.300064,2067.593,2476233.0852,5.0,1827.0
144258,0.3203251,2138.8,2502240.5048,5.0,1828.0
144306,0.300133,2055.752,2471907.9349,5.0,1829.0
144359,0.3213033,2115.068,2493572.2054,5.0,1830.0
144401,0.3100611,2055.745,2471905.384,5.0,1831.0
144445,0.2989879,2067.595,2476233.5615,5.0,1832.0
144502,0.30256,2150.68,2506579.6908,5.0,1833.0
144596,0.2951791,2138.773,2502230.654,5.0,1834.0
144632,0.3094852,2055.746,2471905.8948,5.0,1835.0
144665,0.3202932,2150.622,2506558.6928,5.0,1836.0
144741,0.2893002,2079.447,2480562.523,5.0,1837.0
144862,0.3191655,2067.593,2476233.0714,5.0,1838.0
144992,0.3206741,2055.788,2471921.0218,5.0,1839.0
145038,0.3162364,2138.759,2502225.3712,5.0,1840.0
145106,0.2981553,2055.755,2471908.9212,5.0,1841.0
145132,0.3214158,2067.681,2476265.0602,5.0,1842.0
145297,0.3107554,2067.599,2476234.9727,5.0,1843.0
145470,0.2938049,2079.447,2480562.679,5.0,1844.0
145617,0.3212471,2055.858,2471946.58,5.0,1845.0
145637,0.3058343,2067.614,2476240.596,5.0,1846.0
145765,0.3118909,2055.786,2471920.3824,5.0,1847.0
145847,0.3119038,2055.746,2471905.7709,5.0,1848.0
145897,0.305179,2067.591,2476232.3499,5.0,1849.0
145987,0.3024594,2067.592,2476232.5997,5.0,1850.0
146050,0.2838263,2067.615,2476240.8035,5.0,1851.0
146182,0.2977155,2079.486,2480577.0588,5.0,1852.0
146321,0.3026479,2257.38,2545551.2126,5.0,1853.0
146371,0.2968945,2055.751,2471907.7382,5.0,1854.0
146416,0.3128072,2055.782,2471918.7779,5.0,1855.0
146478,0.3023686,2138.772,2502230.2455,5.0,1856.0
146529,0.2953456,2138.789,2502236.6171,5.0,1857.0
146607,0.3004432,2055.749,2471906.7427,5.0,1858.0
146668,0.3127261,2067.612,2476240.0027,5.0,1859.0
146758,0.3166428,2150.682,2506580.5961,5.0,1860.0
146876,0.3131013,2055.819,2471932.3455,5.0,1861.0
146924,0.3013359,2115.086,2493578.9661,5.0,1862.0
146956,0.3099406,2138.758,2502225.2816,5.0,1863.0
147020,0.3064365,2055.78,2471918.3451,5.0,1864.0
147109,0.295114,2079.447,2480562.5885,5.0,1865.0
147261,0.2989471,2079.44,2480559.9904,5.0,1866.0
147397,0.3160296,2067.635,2476248.2853,5.0,1867.0
147544,0.293741,2067.596,2476234.0795,5.0,1868.0
147633,0.3128907,2150.727,2506597.0153,5.0,1869.0
147686,0.3150394,2067.658,2476256.6493,5.0,1870.0
147774,0.3076368,2257.378,2545550.4296,5.0,1871.0
147801,0.3189588,2150.704,2506588.4282,5.0,1872.0
147850,0.3127139,2150.703,2506588.2374,5.0,1873.0
147894,0.2986846,2115.088,2493579.6714,5.0,1874.0
147926,0.3137065,2067.59,2476231.6686,5.0,1875.0
147979,0.3016377,2067.607,2476237.953,5.0,1876.0
148049,0.3093044,2055.764,2471912.494,5.0,1877.0
148072,0.319638,2067.593,2476233.0843,5.0,1878.0
148178,0.3127015,2067.621,2476243.2084,5.0,1879.0
148306,0.3133487,2150.728,2506597.1033,5.0,1880.0
148379,0.298591,2079.441,2480560.3328,5.0,1881.0
148475,0.2970399,2079.447,2480562.5862,5.0,1882.0
148597,0.2981797,2067.614,2476240.4913,5.0,1883.0
148731,0.2971423,2067.614,2476240.443,5.0,1884.0
148876,0.2807028,2079.461,2480567.6317,5.0,1885.0
149009,0.3037782,2067.598,2476234.6135,5.0,1886.0
149123,0.3142844,2067.589,2476231.4442,5.0,1887.0
149152,0.3096954,2055.802,2471926.2722,5.0,1888.0
149204,0.2900488,2067.62,2476242.7012,5.0,1889.0
149327,0.2993852,2257.377,2545550.0891,5.0,1890.0
149367,0.2950707,2055.775,2471916.2594,5.0,1891.0
149445,0.3111041,2115.064,2493570.9044,5.0,1892.0
149499,0.3116867,2055.781,2471918.7316,5.0,1893.0
149571,0.3058281,2281.101,2554215.1944,5.0,1894.0
149607,0.298966,2079.462,2480568.1277,5.0,1895.0
149795,0.3200498,2067.703,2476272.9357,5.0,1896.0
149923,0.3103732,2150.658,2506571.6198,5.0,1897.0
150034,0.3054667,2067.598,2476234.8187,5.0,1898.0
150071,0.3146255,2518.328,2640860.1636,5.0,1899.0
150124,0.3184359,2115.067,2493571.9294,5.0,1900.0
150178,0.3175276,2257.377,2545550.154,5.0,1901.0
150197,0.2982092,2399.72,2597539.3908,5.0,1902.0
150241,0.302523,2067.596,2476234.0123,5.0,1903.0
150300,0.3099307,2115.066,2493571.6453,5.0,1904.0
150336,0.285597,2079.462,2480568.0588,5.0,1905.0
150507,0.2830427,2079.483,2480575.9677,5.0,1906.0
150668,0.2934336,2067.595,2476233.5216,5.0,1907.0
