X Y Z year
2.050749399999999945e+00 4.591153799999999841e+00 -6.625789999999999458e-02 2.688895199999999932e+03
2.043749899999999897e+00 4.594596499999999750e+00 -6.611899999999999722e-02 2.688898000000000138e+03
2.036745699999999992e+00 4.598028499999999852e+00 -6.598009999999999986e-02 2.688900700000000143e+03
2.029736799999999786e+00 4.601449800000000145e+00 -6.584099999999999675e-02 2.688903400000000147e+03
2.022723099999999885e+00 4.604860399999999743e+00 -6.570170000000000177e-02 2.688906199999999899e+03
2.015704799999999963e+00 4.608260200000000140e+00 -6.556230000000000391e-02 2.688908899999999903e+03
2.008681699999999903e+00 4.611649400000000121e+00 -6.542270000000000030e-02 2.688911599999999908e+03
2.001653999999999822e+00 4.615027800000000013e+00 -6.528290000000000481e-02 2.688914400000000114e+03
1.994621600000000106e+00 4.618395399999999817e+00 -6.514300000000000646e-02 2.688917100000000119e+03
1.987584599999999924e+00 4.621752299999999813e+00 -6.500300000000000522e-02 2.688919800000000123e+03
1.980542900000000106e+00 4.625098500000000001e+00 -6.486279999999999824e-02 2.688922599999999875e+03
1.973496700000000104e+00 4.628433900000000101e+00 -6.472250000000000225e-02 2.688925299999999879e+03
1.966445800000000022e+00 4.631758600000000392e+00 -6.458200000000000052e-02 2.688927999999999884e+03
1.959390399999999977e+00 4.635072400000000314e+00 -6.444139999999999591e-02 2.688930800000000090e+03
1.952330399999999910e+00 4.638375599999999821e+00 -6.430059999999999942e-02 2.688933500000000095e+03
1.945265900000000103e+00 4.641667899999999847e+00 -6.415959999999999719e-02 2.688936200000000099e+03
1.938196899999999889e+00 4.644949399999999784e+00 -6.401850000000000596e-02 2.688938900000000103e+03
1.931123399999999934e+00 4.648220199999999913e+00 -6.387729999999999797e-02 2.688941699999999855e+03
1.924045400000000017e+00 4.651480099999999673e+00 -6.373589999999999811e-02 2.688944399999999860e+03
1.916962899999999914e+00 4.654729299999999625e+00 -6.359439999999999538e-02 2.688947099999999864e+03
1.909875999999999907e+00 4.657967600000000097e+00 -6.345270000000000077e-02 2.688949900000000071e+03
1.902784699999999996e+00 4.661195199999999872e+00 -6.331090000000000328e-02 2.688952600000000075e+03
1.895688899999999899e+00 4.664411900000000166e+00 -6.316890000000000005e-02 2.688955300000000079e+03
1.888588699999999898e+00 4.667617800000000372e+00 -6.302679999999999394e-02 2.688958099999999831e+03
1.881484200000000051e+00 4.670812899999999601e+00 -6.288449999999999596e-02 2.688960799999999836e+03
1.874375300000000077e+00 4.673997100000000238e+00 -6.274209999999999510e-02 2.688963499999999840e+03
1.867261999999999977e+00 4.677170499999999898e+00 -6.259950000000000236e-02 2.688966300000000047e+03
1.860144500000000090e+00 4.680333000000000077e+00 -6.245679999999999982e-02 2.688969000000000051e+03
1.853022600000000075e+00 4.683484700000000167e+00 -6.231400000000000133e-02 2.688971700000000055e+03
1.845896399999999993e+00 4.686625499999999889e+00 -6.217099999999999710e-02 2.688974499999999807e+03
1.838765900000000064e+00 4.689755500000000410e+00 -6.202789999999999693e-02 2.688977199999999812e+03
1.831631199999999904e+00 4.692874599999999674e+00 -6.188459999999999794e-02 2.688979899999999816e+03
1.824492299999999956e+00 4.695982899999999738e+00 -6.174120000000000302e-02 2.688982700000000023e+03
1.817349099999999940e+00 4.699080200000000040e+00 -6.159760000000000235e-02 2.688985400000000027e+03
1.810201699999999914e+00 4.702166700000000255e+00 -6.145389999999999880e-02 2.688988100000000031e+03
1.803050100000000100e+00 4.705242300000000100e+00 -6.131000000000000338e-02 2.688990899999999783e+03
1.795894399999999891e+00 4.708306999999999576e+00 -6.116610000000000102e-02 2.688993599999999788e+03
1.788734499999999894e+00 4.711360799999999571e+00 -6.102189999999999698e-02 2.688996299999999792e+03
1.781570499999999946e+00 4.714403700000000086e+00 -6.087769999999999987e-02 2.688999099999999999e+03
1.774402299999999988e+00 4.717435599999999951e+00 -6.073320000000000107e-02 2.689001800000000003e+03
1.767230099999999915e+00 4.720456699999999728e+00 -6.058870000000000228e-02 2.689004500000000007e+03
1.760053700000000054e+00 4.723466900000000024e+00 -6.044399999999999773e-02 2.689007300000000214e+03
1.752873300000000079e+00 4.726466099999999670e+00 -6.029919999999999725e-02 2.689010000000000218e+03
1.745688899999999988e+00 4.729454399999999836e+00 -6.015419999999999795e-02 2.689012799999999970e+03
1.738500399999999946e+00 4.732431799999999633e+00 -6.000910000000000272e-02 2.689015499999999975e+03
1.731307900000000011e+00 4.735398199999999669e+00 -5.986380000000000173e-02 2.689018199999999979e+03
1.724111399999999961e+00 4.738353700000000224e+00 -5.971839999999999787e-02 2.689021000000000186e+03
1.716910900000000018e+00 4.741298300000000410e+00 -5.957289999999999808e-02 2.689023700000000190e+03
1.709706399999999960e+00 4.744231899999999946e+00 -5.942719999999999947e-02 2.689026499999999942e+03
1.702498099999999903e+00 4.747154499999999722e+00 -5.928139999999999799e-02 2.689029199999999946e+03
1.695285699999999895e+00 4.750066200000000016e+00 -5.913550000000000056e-02 2.689031899999999951e+03
1.688069499999999890e+00 4.752966899999999661e+00 -5.898939999999999739e-02 2.689034700000000157e+03
1.680849400000000049e+00 4.755856600000000434e+00 -5.884319999999999828e-02 2.689037400000000162e+03
1.673625399999999930e+00 4.758735399999999949e+00 -5.869690000000000324e-02 2.689040199999999913e+03
1.666397499999999976e+00 4.761603199999999703e+00 -5.855040000000000244e-02 2.689042899999999918e+03
1.659165800000000024e+00 4.764459999999999695e+00 -5.840379999999999877e-02 2.689045599999999922e+03
1.651930300000000074e+00 4.767305799999999927e+00 -5.825700000000000323e-02 2.689048400000000129e+03
1.644690999999999903e+00 4.770140600000000397e+00 -5.811009999999999787e-02 2.689051100000000133e+03
1.637447899999999956e+00 4.772964499999999610e+00 -5.796309999999999657e-02 2.689053800000000138e+03
1.630201000000000011e+00 4.775777299999999670e+00 -5.781599999999999934e-02 2.689056599999999889e+03
1.622950300000000068e+00 4.778579099999999968e+00 -5.766870000000000329e-02 2.689059299999999894e+03
1.615695899999999963e+00 4.781369899999999618e+00 -5.752129999999999743e-02 2.689062100000000100e+03
1.608437799999999918e+00 4.784149700000000394e+00 -5.737369999999999970e-02 2.689064800000000105e+03
1.601175999999999933e+00 4.786918499999999632e+00 -5.722599999999999909e-02 2.689067500000000109e+03
1.593910600000000066e+00 4.789676299999999998e+00 -5.707820000000000255e-02 2.689070299999999861e+03
1.586641399999999980e+00 4.792423000000000322e+00 -5.693030000000000312e-02 2.689072999999999865e+03
1.579368600000000011e+00 4.795158699999999996e+00 -5.678219999999999795e-02 2.689075800000000072e+03
1.572092199999999940e+00 4.797883399999999909e+00 -5.663399999999999684e-02 2.689078500000000076e+03
1.564812099999999928e+00 4.800596999999999781e+00 -5.648559999999999692e-02 2.689081200000000081e+03
1.557528500000000093e+00 4.803299599999999892e+00 -5.633719999999999700e-02 2.689083999999999833e+03
1.550241200000000097e+00 4.805991099999999960e+00 -5.618859999999999827e-02 2.689086699999999837e+03
1.542950400000000055e+00 4.808671600000000268e+00 -5.603980000000000072e-02 2.689089500000000044e+03
1.535656099999999968e+00 4.811340999999999646e+00 -5.589100000000000318e-02 2.689092200000000048e+03
1.528358200000000000e+00 4.813999400000000151e+00 -5.574199999999999988e-02 2.689094900000000052e+03
1.521056799999999987e+00 4.816646600000000333e+00 -5.559290000000000065e-02 2.689097699999999804e+03
1.513751999999999986e+00 4.819282900000000147e+00 -5.544369999999999854e-02 2.689100399999999809e+03
1.506443600000000105e+00 4.821907999999999639e+00 -5.529429999999999762e-02 2.689103200000000015e+03
1.499131800000000014e+00 4.824522100000000258e+00 -5.514480000000000076e-02 2.689105900000000020e+03
1.491816599999999937e+00 4.827125099999999946e+00 -5.499520000000000103e-02 2.689108600000000024e+03
1.484497900000000037e+00 4.829716999999999594e+00 -5.484540000000000248e-02 2.689111399999999776e+03
1.477175799999999928e+00 4.832297900000000368e+00 -5.469550000000000106e-02 2.689114099999999780e+03
1.469850399999999890e+00 4.834867599999999932e+00 -5.454559999999999964e-02 2.689116899999999987e+03
1.462521500000000030e+00 4.837426299999999735e+00 -5.439539999999999653e-02 2.689119599999999991e+03
1.455189300000000019e+00 4.839973800000000104e+00 -5.424520000000000036e-02 2.689122299999999996e+03
1.447853800000000080e+00 4.842510200000000431e+00 -5.409479999999999844e-02 2.689125100000000202e+03
1.440514999999999990e+00 4.845035600000000109e+00 -5.394430000000000058e-02 2.689127800000000207e+03
1.433172799999999913e+00 4.847549800000000353e+00 -5.379369999999999985e-02 2.689130599999999959e+03
1.425827399999999967e+00 4.850052899999999667e+00 -5.364290000000000030e-02 2.689133299999999963e+03
1.418478700000000092e+00 4.852544899999999828e+00 -5.349210000000000076e-02 2.689135999999999967e+03
1.411126700000000067e+00 4.855025799999999947e+00 -5.334110000000000240e-02 2.689138800000000174e+03
1.403771600000000008e+00 4.857495499999999744e+00 -5.319000000000000117e-02 2.689141500000000178e+03
1.396413200000000021e+00 4.859954199999999780e+00 -5.303870000000000112e-02 2.689144299999999930e+03
1.389051599999999942e+00 4.862401700000000382e+00 -5.288740000000000108e-02 2.689146999999999935e+03
1.381686799999999993e+00 4.864837999999999774e+00 -5.273590000000000222e-02 2.689149699999999939e+03
1.374318900000000010e+00 4.867263200000000012e+00 -5.258430000000000049e-02 2.689152500000000146e+03
1.366947799999999935e+00 4.869677300000000209e+00 -5.243260000000000282e-02 2.689155200000000150e+03
1.359573600000000049e+00 4.872080300000000364e+00 -5.228080000000000227e-02 2.689157999999999902e+03
1.352196299999999907e+00 4.874472100000000196e+00 -5.212880000000000291e-02 2.689160699999999906e+03
1.344815899999999953e+00 4.876852699999999707e+00 -5.197670000000000068e-02 2.689163399999999911e+03
1.337432399999999966e+00 4.879222200000000065e+00 -5.182450000000000251e-02 2.689166200000000117e+03
1.330045900000000003e+00 4.881580500000000100e+00 -5.167220000000000146e-02 2.689168900000000122e+03
1.322656300000000007e+00 4.883927700000000094e+00 -5.151979999999999754e-02 2.689171699999999873e+03
1.315263700000000036e+00 4.886263699999999766e+00 -5.136720000000000175e-02 2.689174399999999878e+03
1.307868100000000089e+00 4.888588500000000003e+00 -5.121459999999999901e-02 2.689177099999999882e+03
1.300469499999999945e+00 4.890902099999999919e+00 -5.106179999999999747e-02 2.689179900000000089e+03
1.293067900000000048e+00 4.893204599999999793e+00 -5.090889999999999999e-02 2.689182600000000093e+03
1.285663400000000012e+00 4.895495900000000233e+00 -5.075589999999999963e-02 2.689185399999999845e+03
1.278256000000000059e+00 4.897776099999999744e+00 -5.060270000000000046e-02 2.689188099999999849e+03
1.270845599999999909e+00 4.900045000000000428e+00 -5.044950000000000129e-02 2.689190799999999854e+03
1.263432300000000064e+00 4.902302800000000182e+00 -5.029610000000000331e-02 2.689193600000000060e+03
1.256016199999999916e+00 4.904549300000000223e+00 -5.014269999999999838e-02 2.689196300000000065e+03
1.248597100000000015e+00 4.906784700000000221e+00 -4.998910000000000159e-02 2.689199099999999817e+03
1.241175300000000092e+00 4.909008899999999898e+00 -4.983540000000000192e-02 2.689201799999999821e+03
1.233750600000000031e+00 4.911221900000000140e+00 -4.968150000000000344e-02 2.689204499999999825e+03
1.226323100000000110e+00 4.913423700000000061e+00 -4.952759999999999802e-02 2.689207300000000032e+03
1.218892800000000110e+00 4.915614299999999659e+00 -4.937359999999999666e-02 2.689210000000000036e+03
1.211459700000000028e+00 4.917793600000000431e+00 -4.921940000000000343e-02 2.689212799999999788e+03
1.204023800000000088e+00 4.919961800000000274e+00 -4.906510000000000038e-02 2.689215499999999793e+03
1.196585299999999963e+00 4.922118799999999794e+00 -4.891070000000000140e-02 2.689218199999999797e+03
1.189143899999999920e+00 4.924264499999999600e+00 -4.875619999999999954e-02 2.689221000000000004e+03
1.181699899999999914e+00 4.926398999999999972e+00 -4.860160000000000174e-02 2.689223700000000008e+03
1.174253200000000108e+00 4.928522300000000023e+00 -4.844690000000000107e-02 2.689226500000000215e+03
1.166803800000000058e+00 4.930634399999999751e+00 -4.829209999999999753e-02 2.689229200000000219e+03
1.159351800000000043e+00 4.932735300000000045e+00 -4.813719999999999805e-02 2.689231900000000223e+03
1.151897100000000007e+00 4.934824899999999737e+00 -4.798209999999999975e-02 2.689234699999999975e+03
1.144439800000000007e+00 4.936903299999999994e+00 -4.782700000000000146e-02 2.689237399999999980e+03
1.136979900000000043e+00 4.938970399999999650e+00 -4.767169999999999741e-02 2.689240200000000186e+03
1.129517399999999894e+00 4.941026400000000152e+00 -4.751629999999999743e-02 2.689242900000000191e+03
1.122052400000000061e+00 4.943071100000000051e+00 -4.736080000000000151e-02 2.689245600000000195e+03
1.114584800000000042e+00 4.945104500000000236e+00 -4.720529999999999865e-02 2.689248399999999947e+03
1.107114699999999896e+00 4.947126700000000099e+00 -4.704959999999999698e-02 2.689251099999999951e+03
1.099642000000000008e+00 4.949137699999999640e+00 -4.689379999999999937e-02 2.689253799999999956e+03
1.092166799999999993e+00 4.951137400000000355e+00 -4.673780000000000295e-02 2.689256600000000162e+03
1.084689199999999909e+00 4.953125899999999859e+00 -4.658179999999999960e-02 2.689259300000000167e+03
1.077209099999999919e+00 4.955103099999999650e+00 -4.642570000000000030e-02 2.689262099999999919e+03
1.069726600000000083e+00 4.957069100000000006e+00 -4.626949999999999813e-02 2.689264799999999923e+03
1.062241599999999897e+00 4.959023799999999760e+00 -4.611320000000000002e-02 2.689267499999999927e+03
1.054754200000000086e+00 4.960967199999999799e+00 -4.595670000000000310e-02 2.689270300000000134e+03
1.047264500000000043e+00 4.962899400000000405e+00 -4.580019999999999925e-02 2.689273000000000138e+03
1.039772300000000094e+00 4.964820300000000408e+00 -4.564349999999999657e-02 2.689275799999999890e+03
1.032277799999999912e+00 4.966730000000000089e+00 -4.548680000000000084e-02 2.689278499999999894e+03
1.024780900000000106e+00 4.968628400000000056e+00 -4.532989999999999936e-02 2.689281199999999899e+03
1.017281799999999903e+00 4.970515500000000308e+00 -4.517299999999999788e-02 2.689284000000000106e+03
1.009780300000000075e+00 4.972391400000000239e+00 -4.501589999999999758e-02 2.689286700000000110e+03
1.002276500000000015e+00 4.974255999999999567e+00 -4.485879999999999729e-02 2.689289499999999862e+03
9.947705000000000020e-01 4.976109300000000069e+00 -4.470149999999999818e-02 2.689292199999999866e+03
9.872621999999999787e-01 4.977951299999999968e+00 -4.454410000000000314e-02 2.689294899999999870e+03
9.797517000000000031e-01 4.979782100000000433e+00 -4.438670000000000115e-02 2.689297700000000077e+03
9.722389000000000170e-01 4.981601500000000016e+00 -4.422910000000000036e-02 2.689300400000000081e+03
9.647238999999999676e-01 4.983409700000000164e+00 -4.407139999999999669e-02 2.689303199999999833e+03
9.572068000000000243e-01 4.985206599999999710e+00 -4.391369999999999996e-02 2.689305899999999838e+03
9.496875000000000178e-01 4.986992299999999823e+00 -4.375579999999999747e-02 2.689308599999999842e+03
9.421661000000000064e-01 4.988766599999999940e+00 -4.359790000000000193e-02 2.689311400000000049e+03
9.346425000000000427e-01 4.990529600000000343e+00 -4.343980000000000063e-02 2.689314100000000053e+03
9.271167999999999632e-01 4.992281400000000424e+00 -4.328160000000000340e-02 2.689316899999999805e+03
9.195889999999999898e-01 4.994021799999999622e+00 -4.312339999999999923e-02 2.689319599999999809e+03
9.120591000000000115e-01 4.995751000000000275e+00 -4.296500000000000319e-02 2.689322299999999814e+03
9.045271000000000283e-01 4.997468900000000325e+00 -4.280660000000000021e-02 2.689325100000000020e+03
8.969932000000000460e-01 4.999175400000000380e+00 -4.264799999999999841e-02 2.689327800000000025e+03
8.894571000000000005e-01 5.000870700000000113e+00 -4.248939999999999662e-02 2.689330599999999777e+03
8.819190999999999558e-01 5.002554700000000132e+00 -4.233060000000000295e-02 2.689333299999999781e+03
8.743790999999999647e-01 5.004227400000000436e+00 -4.217180000000000234e-02 2.689335999999999785e+03
8.668371000000000270e-01 5.005888699999999858e+00 -4.201289999999999886e-02 2.689338799999999992e+03
8.592931999999999793e-01 5.007538799999999846e+00 -4.185379999999999656e-02 2.689341499999999996e+03
8.517472999999999850e-01 5.009177499999999839e+00 -4.169470000000000121e-02 2.689344300000000203e+03
8.441994000000000442e-01 5.010805000000000398e+00 -4.153550000000000297e-02 2.689347000000000207e+03
8.366497000000000517e-01 5.012421100000000074e+00 -4.137620000000000187e-02 2.689349700000000212e+03
8.290980999999999490e-01 5.014025900000000036e+00 -4.121679999999999788e-02 2.689352499999999964e+03
8.215445999999999582e-01 5.015619400000000283e+00 -4.105729999999999796e-02 2.689355199999999968e+03
8.139893000000000267e-01 5.017201599999999928e+00 -4.089770000000000211e-02 2.689358000000000175e+03
8.064320999999999851e-01 5.018772499999999859e+00 -4.073800000000000338e-02 2.689360700000000179e+03
7.988731000000000027e-01 5.020331999999999795e+00 -4.057820000000000177e-02 2.689363400000000183e+03
7.913124000000000269e-01 5.021880300000000297e+00 -4.041840000000000016e-02 2.689366199999999935e+03
7.837498000000000520e-01 5.023417199999999916e+00 -4.025839999999999974e-02 2.689368899999999940e+03
7.761854000000000253e-01 5.024942799999999821e+00 -4.009839999999999932e-02 2.689371700000000146e+03
7.686193999999999527e-01 5.026457100000000011e+00 -3.993820000000000009e-02 2.689374400000000151e+03
7.610514999999999919e-01 5.027960099999999599e+00 -3.977800000000000086e-02 2.689377100000000155e+03
7.534819999999999851e-01 5.029451700000000081e+00 -3.961769999999999875e-02 2.689379899999999907e+03
7.459107999999999850e-01 5.030931999999999960e+00 -3.945730000000000071e-02 2.689382599999999911e+03
7.383378000000000441e-01 5.032401000000000124e+00 -3.929679999999999979e-02 2.689385400000000118e+03
7.307633000000000045e-01 5.033858600000000294e+00 -3.913620000000000293e-02 2.689388100000000122e+03
7.231870999999999716e-01 5.035305000000000142e+00 -3.897550000000000320e-02 2.689390800000000127e+03
7.156091999999999453e-01 5.036739999999999995e+00 -3.881480000000000347e-02 2.689393599999999878e+03
7.080296999999999841e-01 5.038163700000000134e+00 -3.865389999999999798e-02 2.689396299999999883e+03
7.004487000000000352e-01 5.039576000000000278e+00 -3.849299999999999944e-02 2.689399100000000089e+03
6.928661000000000403e-01 5.040976999999999819e+00 -3.833199999999999802e-02 2.689401800000000094e+03
6.852818999999999994e-01 5.042366699999999646e+00 -3.817090000000000066e-02 2.689404500000000098e+03
6.776961999999999708e-01 5.043745000000000367e+00 -3.800970000000000043e-02 2.689407299999999850e+03
6.701089000000000073e-01 5.045111999999999597e+00 -3.784839999999999732e-02 2.689409999999999854e+03
6.625202000000000035e-01 5.046467700000000001e+00 -3.768699999999999828e-02 2.689412800000000061e+03
6.549298999999999538e-01 5.047812000000000410e+00 -3.752559999999999923e-02 2.689415500000000065e+03
6.473381999999999747e-01 5.049145000000000216e+00 -3.736400000000000138e-02 2.689418200000000070e+03
6.397450000000000081e-01 5.050466700000000309e+00 -3.720239999999999658e-02 2.689420999999999822e+03
6.321504000000000012e-01 5.051777000000000406e+00 -3.704070000000000279e-02 2.689423699999999826e+03
6.245543999999999540e-01 5.053075999999999901e+00 -3.687889999999999918e-02 2.689426500000000033e+03
6.169569999999999776e-01 5.054363699999999682e+00 -3.671710000000000251e-02 2.689429200000000037e+03
6.093581999999999610e-01 5.055640000000000356e+00 -3.655510000000000009e-02 2.689431900000000041e+03
6.017580000000000151e-01 5.056905000000000427e+00 -3.639309999999999767e-02 2.689434699999999793e+03
5.941564999999999763e-01 5.058158599999999616e+00 -3.623099999999999932e-02 2.689437399999999798e+03
5.865536000000000083e-01 5.059400899999999979e+00 -3.606879999999999808e-02 2.689440200000000004e+03
5.789493999999999474e-01 5.060631800000000347e+00 -3.590650000000000092e-02 2.689442900000000009e+03
5.713439999999999630e-01 5.061851400000000112e+00 -3.574419999999999681e-02 2.689445600000000013e+03
5.637372000000000494e-01 5.063059700000000163e+00 -3.558170000000000083e-02 2.689448400000000220e+03
5.561291999999999902e-01 5.064256600000000219e+00 -3.541919999999999791e-02 2.689451100000000224e+03
5.485198999999999492e-01 5.065442199999999673e+00 -3.525659999999999905e-02 2.689453799999999774e+03
5.409095000000000431e-01 5.066616400000000020e+00 -3.509389999999999732e-02 2.689456599999999980e+03
5.332978000000000440e-01 5.067779299999999765e+00 -3.493120000000000253e-02 2.689459299999999985e+03
5.256849000000000105e-01 5.068930800000000403e+00 -3.476839999999999792e-02 2.689462100000000191e+03
5.180708000000000535e-01 5.070071000000000438e+00 -3.460540000000000144e-02 2.689464800000000196e+03
5.104556000000000093e-01 5.071199899999999872e+00 -3.444250000000000089e-02 2.689467500000000200e+03
5.028392000000000417e-01 5.072317400000000198e+00 -3.427940000000000154e-02 2.689470299999999952e+03
4.952216999999999869e-01 5.073423599999999922e+00 -3.411630000000000218e-02 2.689472999999999956e+03
4.876031000000000115e-01 5.074518399999999652e+00 -3.395299999999999707e-02 2.689475800000000163e+03
4.799834000000000045e-01 5.075601800000000274e+00 -3.378980000000000178e-02 2.689478500000000167e+03
4.723627000000000242e-01 5.076673999999999687e+00 -3.362640000000000073e-02 2.689481200000000172e+03
4.647409000000000123e-01 5.077734799999999993e+00 -3.346299999999999969e-02 2.689483999999999924e+03
4.571180000000000243e-01 5.078784200000000304e+00 -3.329939999999999983e-02 2.689486699999999928e+03
4.494941000000000075e-01 5.079822300000000013e+00 -3.313579999999999998e-02 2.689489500000000135e+03
4.418693000000000204e-01 5.080848999999999727e+00 -3.297220000000000012e-02 2.689492200000000139e+03
4.342434000000000016e-01 5.081864399999999726e+00 -3.280840000000000145e-02 2.689494900000000143e+03
4.266166000000000125e-01 5.082868500000000012e+00 -3.264460000000000278e-02 2.689497699999999895e+03
4.189887999999999946e-01 5.083861200000000302e+00 -3.248079999999999717e-02 2.689500399999999900e+03
4.113601000000000063e-01 5.084842599999999990e+00 -3.231679999999999969e-02 2.689503200000000106e+03
4.037304999999999922e-01 5.085812599999999684e+00 -3.215280000000000221e-02 2.689505900000000111e+03
3.960999000000000048e-01 5.086771299999999663e+00 -3.198870000000000186e-02 2.689508600000000115e+03
3.884684999999999944e-01 5.087718599999999647e+00 -3.182449999999999862e-02 2.689511399999999867e+03
3.808362000000000136e-01 5.088654599999999917e+00 -3.166030000000000233e-02 2.689514099999999871e+03
3.732031000000000098e-01 5.089579299999999584e+00 -3.149600000000000316e-02 2.689516900000000078e+03
3.655690999999999802e-01 5.090492600000000145e+00 -3.133160000000000112e-02 2.689519600000000082e+03
3.579343999999999859e-01 5.091394600000000104e+00 -3.116709999999999967e-02 2.689522300000000087e+03
3.502988000000000213e-01 5.092285200000000067e+00 -3.100260000000000168e-02 2.689525099999999838e+03
3.426624999999999810e-01 5.093164500000000317e+00 -3.083800000000000083e-02 2.689527799999999843e+03
3.350253999999999732e-01 5.094032399999999683e+00 -3.067339999999999997e-02 2.689530600000000049e+03
3.273874999999999980e-01 5.094889000000000223e+00 -3.050860000000000030e-02 2.689533300000000054e+03
3.197489000000000026e-01 5.095734300000000161e+00 -3.034380000000000063e-02 2.689536000000000058e+03
3.121095999999999870e-01 5.096568200000000104e+00 -3.017900000000000096e-02 2.689538799999999810e+03
3.044697000000000098e-01 5.097390800000000333e+00 -3.001399999999999901e-02 2.689541499999999814e+03
2.968290000000000095e-01 5.098202099999999959e+00 -2.984900000000000053e-02 2.689544300000000021e+03
2.891876999999999920e-01 5.099001999999999590e+00 -2.968399999999999858e-02 2.689547000000000025e+03
2.815457000000000098e-01 5.099790500000000115e+00 -2.951890000000000069e-02 2.689549700000000030e+03
2.739031000000000104e-01 5.100567800000000318e+00 -2.935369999999999993e-02 2.689552499999999782e+03
2.662598999999999938e-01 5.101333699999999638e+00 -2.918839999999999976e-02 2.689555199999999786e+03
2.586162000000000183e-01 5.102088199999999851e+00 -2.902309999999999959e-02 2.689557999999999993e+03
2.509718000000000226e-01 5.102831499999999743e+00 -2.885770000000000002e-02 2.689560699999999997e+03
2.433269000000000126e-01 5.103563399999999639e+00 -2.869220000000000104e-02 2.689563400000000001e+03
2.356814000000000131e-01 5.104283900000000429e+00 -2.852669999999999859e-02 2.689566200000000208e+03
2.280355000000000021e-01 5.104993200000000009e+00 -2.836110000000000020e-02 2.689568900000000212e+03
2.203890000000000016e-01 5.105691099999999594e+00 -2.819549999999999834e-02 2.689571699999999964e+03
2.127419999999999867e-01 5.106377600000000072e+00 -2.802980000000000055e-02 2.689574399999999969e+03
2.050945999999999880e-01 5.107052900000000228e+00 -2.786399999999999988e-02 2.689577099999999973e+03
1.974467000000000028e-01 5.107716800000000390e+00 -2.769819999999999921e-02 2.689579900000000180e+03
1.897984000000000060e-01 5.108369399999999949e+00 -2.753229999999999913e-02 2.689582600000000184e+03
1.821495999999999948e-01 5.109010699999999794e+00 -2.736639999999999906e-02 2.689585399999999936e+03
1.745005000000000028e-01 5.109640599999999644e+00 -2.720039999999999958e-02 2.689588099999999940e+03
1.668508999999999964e-01 5.110259199999999780e+00 -2.703430000000000069e-02 2.689590799999999945e+03
1.592010000000000092e-01 5.110866500000000201e+00 -2.686819999999999833e-02 2.689593600000000151e+03
1.515508000000000133e-01 5.111462399999999739e+00 -2.670200000000000004e-02 2.689596300000000156e+03
1.439002000000000059e-01 5.112047099999999844e+00 -2.653569999999999887e-02 2.689599099999999908e+03
1.362492999999999899e-01 5.112620399999999954e+00 -2.636940000000000117e-02 2.689601799999999912e+03
1.285979999999999901e-01 5.113182400000000349e+00 -2.620300000000000060e-02 2.689604499999999916e+03
1.209466000000000013e-01 5.113733100000000142e+00 -2.603660000000000002e-02 2.689607300000000123e+03
1.132948000000000011e-01 5.114272500000000221e+00 -2.587010000000000004e-02 2.689610000000000127e+03
1.056427999999999950e-01 5.114800500000000305e+00 -2.570360000000000006e-02 2.689612799999999879e+03
9.799049999999999427e-02 5.115317300000000067e+00 -2.553700000000000067e-02 2.689615499999999884e+03
9.033810000000000451e-02 5.115822699999999834e+00 -2.537029999999999841e-02 2.689618199999999888e+03
8.268540000000000612e-02 5.116316799999999887e+00 -2.520359999999999961e-02 2.689621000000000095e+03
7.503260000000000485e-02 5.116799600000000225e+00 -2.503690000000000082e-02 2.689623700000000099e+03
6.737959999999999783e-02 5.117271099999999961e+00 -2.487009999999999915e-02 2.689626499999999851e+03
5.972639999999999894e-02 5.117731299999999983e+00 -2.470320000000000155e-02 2.689629199999999855e+03
5.207320000000000004e-02 5.118180200000000291e+00 -2.453630000000000047e-02 2.689631899999999860e+03
4.441980000000000234e-02 5.118617799999999995e+00 -2.436929999999999999e-02 2.689634700000000066e+03
3.676630000000000176e-02 5.119044099999999986e+00 -2.420220000000000010e-02 2.689637400000000071e+03
2.911269999999999830e-02 5.119459100000000262e+00 -2.403510000000000021e-02 2.689640199999999822e+03
2.145909999999999831e-02 5.119862699999999656e+00 -2.386800000000000033e-02 2.689642899999999827e+03
1.380540000000000066e-02 5.120255099999999615e+00 -2.370080000000000103e-02 2.689645599999999831e+03
6.151700000000000397e-03 5.120636199999999860e+00 -2.353359999999999827e-02 2.689648400000000038e+03
-1.502099999999999920e-03 5.121006000000000391e+00 -2.336629999999999957e-02 2.689651100000000042e+03
-9.155800000000000397e-03 5.121364500000000319e+00 -2.319890000000000146e-02 2.689653800000000047e+03
-1.680950000000000152e-02 5.121711699999999645e+00 -2.303149999999999989e-02 2.689656599999999798e+03
-2.446320000000000092e-02 5.122047600000000145e+00 -2.286409999999999831e-02 2.689659299999999803e+03
-3.211680000000000090e-02 5.122372200000000042e+00 -2.269660000000000080e-02 2.689662100000000009e+03
-3.977030000000000148e-02 5.122685500000000225e+00 -2.252900000000000041e-02 2.689664800000000014e+03
-4.742380000000000206e-02 5.122987600000000086e+00 -2.236140000000000003e-02 2.689667500000000018e+03
-5.507709999999999689e-02 5.123278400000000232e+00 -2.219370000000000023e-02 2.689670300000000225e+03
-6.273030000000000272e-02 5.123557800000000384e+00 -2.202600000000000044e-02 2.689672999999999774e+03
