X Y Z year
2.179695199999999833e+00 -8.136951000000000045e-01 3.713506300000000149e+00 2.684616500000000087e+03
2.177763600000000022e+00 -8.064818999999999738e-01 3.711965399999999971e+00 2.684619299999999839e+03
2.175824299999999933e+00 -7.992658999999999736e-01 3.710411399999999915e+00 2.684621999999999844e+03
2.173877300000000012e+00 -7.920471000000000039e-01 3.708844399999999819e+00 2.684624699999999848e+03
2.171922599999999814e+00 -7.848254999999999537e-01 3.707264100000000173e+00 2.684627500000000055e+03
2.169960199999999784e+00 -7.776011000000000450e-01 3.705670700000000206e+00 2.684630200000000059e+03
2.167990000000000084e+00 -7.703738999999999448e-01 3.704064100000000082e+00 2.684632900000000063e+03
2.166012199999999943e+00 -7.631440000000000445e-01 3.702444299999999799e+00 2.684635699999999815e+03
2.164026499999999853e+00 -7.559112999999999527e-01 3.700811299999999804e+00 2.684638399999999820e+03
2.162033099999999930e+00 -7.486758999999999498e-01 3.699164899999999978e+00 2.684641099999999824e+03
2.160031899999999894e+00 -7.414378999999999831e-01 3.697505200000000158e+00 2.684643900000000031e+03
2.158023000000000025e+00 -7.341971000000000469e-01 3.695832199999999901e+00 2.684646600000000035e+03
2.156006200000000206e+00 -7.269537000000000360e-01 3.694145900000000093e+00 2.684649300000000039e+03
2.153981599999999830e+00 -7.197076999999999503e-01 3.692446100000000175e+00 2.684652099999999791e+03
2.151949199999999784e+00 -7.124589999999999534e-01 3.690732899999999983e+00 2.684654799999999796e+03
2.149908899999999790e+00 -7.052076999999999929e-01 3.689006299999999960e+00 2.684657499999999800e+03
2.147860800000000125e+00 -6.979539000000000160e-01 3.687266199999999827e+00 2.684660300000000007e+03
2.145804800000000068e+00 -6.906974999999999643e-01 3.685512600000000027e+00 2.684663000000000011e+03
2.143740999999999897e+00 -6.834386000000000072e-01 3.683745500000000117e+00 2.684665700000000015e+03
2.141669199999999940e+00 -6.761770999999999754e-01 3.681964799999999816e+00 2.684668500000000222e+03
2.139589599999999869e+00 -6.689131999999999856e-01 3.680170500000000011e+00 2.684671200000000226e+03
2.137502000000000013e+00 -6.616467999999999794e-01 3.678362599999999816e+00 2.684673899999999776e+03
2.135406500000000207e+00 -6.543778999999999568e-01 3.676541100000000117e+00 2.684676699999999983e+03
2.133303100000000008e+00 -6.471065999999999763e-01 3.674705900000000192e+00 2.684679399999999987e+03
2.131191700000000022e+00 -6.398329000000000377e-01 3.672857000000000038e+00 2.684682099999999991e+03
2.129072400000000087e+00 -6.325568000000000302e-01 3.670994299999999821e+00 2.684684799999999996e+03
2.126945000000000086e+00 -6.252782999999999536e-01 3.669117899999999821e+00 2.684687600000000202e+03
2.124809700000000134e+00 -6.179974000000000300e-01 3.667227700000000201e+00 2.684690300000000207e+03
2.122666399999999953e+00 -6.107143000000000432e-01 3.665323700000000073e+00 2.684693000000000211e+03
2.120515000000000150e+00 -6.034287999999999874e-01 3.663405899999999882e+00 2.684695799999999963e+03
2.118355600000000116e+00 -5.961410000000000320e-01 3.661474099999999954e+00 2.684698499999999967e+03
2.116188199999999853e+00 -5.888510000000000133e-01 3.659528499999999962e+00 2.684701199999999972e+03
2.114012699999999967e+00 -5.815586999999999840e-01 3.657569000000000070e+00 2.684704000000000178e+03
2.111829199999999851e+00 -5.742642000000000024e-01 3.655595400000000161e+00 2.684706700000000183e+03
2.109637600000000113e+00 -5.669674999999999576e-01 3.653607899999999908e+00 2.684709400000000187e+03
2.107437800000000028e+00 -5.596685999999999606e-01 3.651606399999999919e+00 2.684712199999999939e+03
2.105230000000000157e+00 -5.523675999999999586e-01 3.649590799999999913e+00 2.684714899999999943e+03
2.103013999999999939e+00 -5.450644000000000045e-01 3.647561099999999890e+00 2.684717599999999948e+03
2.100789900000000099e+00 -5.377591000000000454e-01 3.645517299999999850e+00 2.684720400000000154e+03
2.098557700000000192e+00 -5.304518000000000288e-01 3.643459399999999793e+00 2.684723100000000159e+03
2.096317299999999939e+00 -5.231422999999999490e-01 3.641387299999999883e+00 2.684725800000000163e+03
2.094068699999999783e+00 -5.158308999999999811e-01 3.639301000000000119e+00 2.684728599999999915e+03
2.091811900000000168e+00 -5.085174000000000083e-01 3.637200500000000059e+00 2.684731299999999919e+03
2.089547000000000043e+00 -5.012018999999999780e-01 3.635085699999999864e+00 2.684733999999999924e+03
2.087273800000000179e+00 -4.938844000000000012e-01 3.632956599999999980e+00 2.684736800000000130e+03
2.084992399999999968e+00 -4.865650000000000253e-01 3.630813199999999963e+00 2.684739500000000135e+03
2.082702700000000018e+00 -4.792435999999999918e-01 3.628655499999999812e+00 2.684742200000000139e+03
2.080404800000000165e+00 -4.719204000000000176e-01 3.626483299999999854e+00 2.684744999999999891e+03
2.078098600000000129e+00 -4.645952999999999888e-01 3.624296800000000207e+00 2.684747699999999895e+03
2.075784200000000190e+00 -4.572683000000000164e-01 3.622095799999999866e+00 2.684750399999999900e+03
2.073461399999999788e+00 -4.499394999999999922e-01 3.619880300000000162e+00 2.684753200000000106e+03
2.071130300000000091e+00 -4.426089000000000273e-01 3.617650300000000207e+00 2.684755900000000111e+03
2.068790900000000210e+00 -4.352765000000000106e-01 3.615405800000000003e+00 2.684758600000000115e+03
2.066443200000000147e+00 -4.279422999999999977e-01 3.613146700000000155e+00 2.684761399999999867e+03
2.064087100000000063e+00 -4.206063999999999914e-01 3.610873000000000221e+00 2.684764099999999871e+03
2.061722699999999797e+00 -4.132687999999999917e-01 3.608584700000000201e+00 2.684766799999999876e+03
2.059349899999999955e+00 -4.059296000000000015e-01 3.606281699999999812e+00 2.684769499999999880e+03
2.056968700000000094e+00 -3.985886000000000151e-01 3.603963999999999945e+00 2.684772300000000087e+03
2.054579100000000214e+00 -3.912460999999999856e-01 3.601631600000000155e+00 2.684775000000000091e+03
2.052181000000000033e+00 -3.839019000000000181e-01 3.599284499999999998e+00 2.684777700000000095e+03
2.049774499999999833e+00 -3.765562000000000076e-01 3.596922499999999800e+00 2.684780499999999847e+03
2.047359600000000057e+00 -3.692089000000000065e-01 3.594545800000000124e+00 2.684783199999999852e+03
2.044936199999999982e+00 -3.618600000000000150e-01 3.592154100000000128e+00 2.684785899999999856e+03
2.042504399999999887e+00 -3.545096999999999832e-01 3.589747599999999927e+00 2.684788700000000063e+03
2.040064099999999936e+00 -3.471579000000000192e-01 3.587326200000000131e+00 2.684791400000000067e+03
2.037615199999999849e+00 -3.398046000000000122e-01 3.584889800000000015e+00 2.684794100000000071e+03
2.035157900000000186e+00 -3.324499000000000204e-01 3.582438499999999859e+00 2.684796899999999823e+03
2.032691999999999943e+00 -3.250937999999999883e-01 3.579972099999999990e+00 2.684799599999999828e+03
2.030217500000000008e+00 -3.177363999999999744e-01 3.577490599999999965e+00 2.684802299999999832e+03
2.027734500000000217e+00 -3.103775999999999757e-01 3.574994100000000063e+00 2.684805100000000039e+03
2.025243000000000126e+00 -3.030174999999999952e-01 3.572482500000000005e+00 2.684807800000000043e+03
2.022742800000000063e+00 -2.956560999999999773e-01 3.569955799999999790e+00 2.684810500000000047e+03
2.020233999999999863e+00 -2.882933999999999775e-01 3.567413800000000190e+00 2.684813299999999799e+03
2.017716699999999808e+00 -2.809294999999999987e-01 3.564856600000000153e+00 2.684815999999999804e+03
2.015190699999999779e+00 -2.735643999999999854e-01 3.562284200000000123e+00 2.684818699999999808e+03
2.012655999999999779e+00 -2.661981999999999959e-01 3.559696600000000100e+00 2.684821500000000015e+03
2.010112700000000086e+00 -2.588307000000000246e-01 3.557093599999999967e+00 2.684824200000000019e+03
2.007560699999999976e+00 -2.514622000000000246e-01 3.554475200000000168e+00 2.684826900000000023e+03
2.005000100000000174e+00 -2.440925999999999929e-01 3.551841500000000096e+00 2.684829699999999775e+03
2.002430700000000119e+00 -2.367219000000000129e-01 3.549192399999999914e+00 2.684832399999999780e+03
1.999852600000000091e+00 -2.293502000000000041e-01 3.546527799999999786e+00 2.684835099999999784e+03
1.997265800000000091e+00 -2.219773999999999914e-01 3.543847700000000156e+00 2.684837899999999991e+03
1.994670200000000060e+00 -2.146037000000000083e-01 3.541152199999999972e+00 2.684840599999999995e+03
1.992065900000000056e+00 -2.072290999999999994e-01 3.538441000000000169e+00 2.684843299999999999e+03
1.989452800000000021e+00 -1.998534999999999895e-01 3.535714299999999977e+00 2.684846100000000206e+03
1.986830899999999955e+00 -1.924770000000000092e-01 3.532972000000000001e+00 2.684848800000000210e+03
1.984200200000000081e+00 -1.850997000000000059e-01 3.530213999999999963e+00 2.684851500000000215e+03
1.981560699999999953e+00 -1.777216000000000073e-01 3.527440400000000142e+00 2.684854200000000219e+03
1.978912400000000016e+00 -1.703427000000000135e-01 3.524650999999999978e+00 2.684856999999999971e+03
1.976255199999999990e+00 -1.629629999999999967e-01 3.521845900000000196e+00 2.684859699999999975e+03
1.973589199999999932e+00 -1.555825000000000125e-01 3.519024899999999789e+00 2.684862399999999980e+03
1.970914199999999949e+00 -1.482014000000000109e-01 3.516188200000000208e+00 2.684865200000000186e+03
1.968230399999999936e+00 -1.408195999999999892e-01 3.513335600000000003e+00 2.684867900000000191e+03
1.965537700000000054e+00 -1.334372000000000058e-01 3.510467100000000062e+00 2.684870600000000195e+03
1.962836100000000084e+00 -1.260541000000000023e-01 3.507582600000000106e+00 2.684873399999999947e+03
1.960125499999999965e+00 -1.186704999999999982e-01 3.504682199999999970e+00 2.684876099999999951e+03
1.957405999999999979e+00 -1.112863000000000047e-01 3.501765799999999818e+00 2.684878799999999956e+03
1.954677500000000068e+00 -1.039015999999999967e-01 3.498833400000000093e+00 2.684881600000000162e+03
1.951940000000000008e+00 -9.651650000000000507e-02 3.495884900000000073e+00 2.684884300000000167e+03
1.949193500000000023e+00 -8.913089999999999902e-02 3.492920199999999920e+00 2.684887000000000171e+03
1.946437999999999890e+00 -8.174480000000000635e-02 3.489939500000000194e+00 2.684889799999999923e+03
1.943673500000000054e+00 -7.435840000000000505e-02 3.486942500000000056e+00 2.684892499999999927e+03
1.940900000000000070e+00 -6.697169999999999512e-02 3.483929400000000065e+00 2.684895199999999932e+03
1.938117400000000101e+00 -5.958460000000000145e-02 3.480900000000000105e+00 2.684898000000000138e+03
1.935325699999999927e+00 -5.219719999999999915e-02 3.477854300000000176e+00 2.684900700000000143e+03
1.932525000000000048e+00 -4.480959999999999804e-02 3.474792199999999998e+00 2.684903400000000147e+03
1.929715099999999905e+00 -3.742179999999999812e-02 3.471713900000000130e+00 2.684906199999999899e+03
1.926896100000000001e+00 -3.003379999999999939e-02 3.468619100000000177e+00 2.684908899999999903e+03
1.924067999999999889e+00 -2.264570000000000125e-02 3.465507899999999974e+00 2.684911599999999908e+03
1.921230800000000016e+00 -1.525740000000000082e-02 3.462380200000000130e+00 2.684914400000000114e+03
1.918384400000000101e+00 -7.869100000000000400e-03 3.459236000000000200e+00 2.684917100000000119e+03
1.915528799999999920e+00 -4.806999999999999750e-04 3.456075300000000183e+00 2.684919800000000123e+03
1.912663999999999920e+00 6.907599999999999851e-03 3.452897899999999964e+00 2.684922599999999875e+03
1.909790000000000099e+00 1.429599999999999968e-02 3.449704000000000104e+00 2.684925299999999879e+03
1.906906800000000013e+00 2.168420000000000070e-02 3.446493400000000040e+00 2.684927999999999884e+03
1.904014400000000107e+00 2.907240000000000171e-02 3.443266100000000218e+00 2.684930800000000090e+03
1.901112600000000041e+00 3.646049999999999985e-02 3.440022100000000194e+00 2.684933500000000095e+03
1.898201699999999992e+00 4.384829999999999978e-02 3.436761300000000130e+00 2.684936200000000099e+03
1.895281400000000005e+00 5.123599999999999682e-02 3.433483700000000027e+00 2.684938900000000103e+03
1.892351899999999976e+00 5.862339999999999912e-02 3.430189299999999886e+00 2.684941699999999855e+03
1.889413000000000009e+00 6.601049999999999973e-02 3.426877999999999869e+00 2.684944399999999860e+03
1.886464799999999942e+00 7.339729999999999865e-02 3.423549700000000140e+00 2.684947099999999864e+03
1.883507199999999937e+00 8.078369999999999995e-02 3.420204500000000092e+00 2.684949900000000071e+03
1.880540300000000054e+00 8.816980000000000650e-02 3.416842299999999888e+00 2.684952600000000075e+03
1.877564000000000011e+00 9.555539999999999867e-02 3.413463099999999972e+00 2.684955300000000079e+03
1.874578400000000089e+00 1.029405000000000042e-01 3.410066800000000065e+00 2.684958099999999831e+03
1.871583299999999950e+00 1.103250999999999954e-01 3.406653400000000165e+00 2.684960799999999836e+03
1.868578800000000095e+00 1.177091999999999999e-01 3.403222799999999992e+00 2.684963499999999840e+03
1.865564800000000023e+00 1.250925999999999982e-01 3.399775099999999828e+00 2.684966300000000047e+03
1.862541400000000014e+00 1.324754999999999960e-01 3.396310099999999998e+00 2.684969000000000051e+03
1.859508500000000009e+00 1.398575999999999986e-01 3.392827899999999897e+00 2.684971700000000055e+03
1.856466100000000008e+00 1.472391000000000116e-01 3.389328299999999849e+00 2.684974499999999807e+03
1.853414300000000070e+00 1.546198000000000017e-01 3.385811400000000138e+00 2.684977199999999812e+03
1.850352900000000078e+00 1.619996999999999965e-01 3.382277100000000036e+00 2.684979899999999816e+03
1.847281900000000032e+00 1.693787999999999960e-01 3.378725399999999990e+00 2.684982700000000023e+03
1.844201500000000049e+00 1.767569999999999975e-01 3.375156200000000162e+00 2.684985400000000027e+03
1.841111399999999954e+00 1.841343000000000008e-01 3.371569599999999944e+00 2.684988100000000031e+03
1.838011800000000084e+00 1.915106000000000031e-01 3.367965299999999829e+00 2.684990899999999783e+03
1.834902599999999939e+00 1.988860000000000072e-01 3.364343499999999931e+00 2.684993599999999788e+03
1.831783699999999904e+00 2.062603000000000075e-01 3.360704099999999972e+00 2.684996299999999792e+03
1.828655200000000036e+00 2.136335000000000039e-01 3.357047000000000114e+00 2.684999099999999999e+03
1.825517099999999893e+00 2.210055999999999965e-01 3.353372199999999914e+00 2.685001800000000003e+03
1.822369300000000081e+00 2.283765000000000100e-01 3.349679699999999816e+00 2.685004500000000007e+03
1.819211899999999993e+00 2.357461999999999891e-01 3.345969300000000146e+00 2.685007300000000214e+03
1.816044699999999956e+00 2.431146999999999891e-01 3.342241200000000134e+00 2.685010000000000218e+03
1.812867900000000088e+00 2.504818999999999796e-01 3.338495200000000107e+00 2.685012799999999970e+03
1.809681300000000048e+00 2.578477000000000130e-01 3.334731300000000065e+00 2.685015499999999975e+03
1.806484900000000060e+00 2.652121000000000062e-01 3.330949400000000171e+00 2.685018199999999979e+03
1.803278900000000018e+00 2.725751000000000146e-01 3.327149499999999982e+00 2.685021000000000186e+03
1.800062999999999969e+00 2.799366999999999828e-01 3.323331599999999941e+00 2.685023700000000190e+03
1.796837299999999971e+00 2.872967000000000160e-01 3.319495700000000049e+00 2.685026499999999942e+03
1.793601900000000082e+00 2.946552000000000060e-01 3.315641600000000189e+00 2.685029199999999946e+03
1.790356599999999965e+00 3.020120000000000027e-01 3.311769400000000196e+00 2.685031899999999951e+03
1.787101499999999898e+00 3.093672000000000089e-01 3.307878999999999792e+00 2.685034700000000157e+03
1.783836500000000047e+00 3.167207000000000217e-01 3.303970300000000027e+00 2.685037400000000162e+03
1.780561599999999967e+00 3.240723999999999827e-01 3.300043399999999849e+00 2.685040199999999913e+03
1.777276899999999937e+00 3.314223000000000030e-01 3.296098100000000031e+00 2.685042899999999918e+03
1.773982200000000065e+00 3.387704000000000271e-01 3.292134499999999964e+00 2.685045599999999922e+03
1.770677700000000021e+00 3.461165999999999965e-01 3.288152499999999812e+00 2.685048400000000129e+03
1.767363199999999912e+00 3.534609000000000223e-01 3.284152000000000182e+00 2.685051100000000133e+03
1.764038699999999960e+00 3.608030999999999877e-01 3.280133000000000187e+00 2.685053800000000138e+03
1.760704300000000000e+00 3.681434000000000095e-01 3.276095600000000108e+00 2.685056599999999889e+03
1.757359899999999975e+00 3.754815000000000236e-01 3.272039499999999990e+00 2.685059299999999894e+03
1.754005500000000106e+00 3.828174999999999772e-01 3.267964800000000114e+00 2.685062100000000100e+03
1.750641099999999950e+00 3.901513999999999815e-01 3.263871500000000037e+00 2.685064800000000105e+03
1.747266599999999892e+00 3.974829999999999752e-01 3.259759400000000085e+00 2.685067500000000109e+03
1.743882099999999991e+00 4.048123000000000138e-01 3.255628600000000095e+00 2.685070299999999861e+03
1.740487499999999965e+00 4.121392999999999862e-01 3.251479100000000066e+00 2.685072999999999865e+03
1.737082800000000038e+00 4.194637999999999978e-01 3.247310600000000047e+00 2.685075800000000072e+03
1.733668100000000045e+00 4.267859999999999987e-01 3.243123399999999990e+00 2.685078500000000076e+03
1.730243200000000092e+00 4.341056999999999833e-01 3.238917199999999941e+00 2.685081200000000081e+03
1.726808200000000015e+00 4.414228000000000041e-01 3.234691999999999901e+00 2.685083999999999833e+03
1.723362999999999978e+00 4.487373000000000056e-01 3.230447799999999869e+00 2.685086699999999837e+03
1.719907700000000039e+00 4.560491999999999879e-01 3.226184599999999847e+00 2.685089500000000044e+03
1.716442199999999918e+00 4.633584000000000036e-01 3.221902299999999997e+00 2.685092200000000048e+03
1.712966500000000059e+00 4.706648999999999972e-01 3.217600800000000039e+00 2.685094900000000052e+03
1.709480600000000017e+00 4.779685000000000183e-01 3.213280199999999809e+00 2.685097699999999804e+03
1.705984399999999956e+00 4.852693000000000145e-01 3.208940300000000079e+00 2.685100399999999809e+03
1.702477999999999936e+00 4.925670999999999800e-01 3.204581199999999797e+00 2.685103200000000015e+03
1.698961399999999955e+00 4.998619999999999730e-01 3.200202800000000014e+00 2.685105900000000020e+03
1.695434399999999897e+00 5.071539000000000463e-01 3.195805000000000007e+00 2.685108600000000024e+03
1.691897200000000101e+00 5.144427000000000305e-01 3.191387800000000219e+00 2.685111399999999776e+03
1.688349700000000064e+00 5.217283999999999811e-01 3.186951099999999926e+00 2.685114099999999780e+03
1.684791799999999951e+00 5.290108000000000033e-01 3.182494999999999852e+00 2.685116899999999987e+03
1.681223600000000040e+00 5.362900999999999918e-01 3.178019299999999880e+00 2.685119599999999991e+03
1.677645000000000053e+00 5.435659999999999936e-01 3.173524000000000012e+00 2.685122299999999996e+03
1.674055999999999989e+00 5.508385000000000087e-01 3.169009099999999801e+00 2.685125100000000202e+03
1.670456699999999906e+00 5.581076999999999844e-01 3.164474600000000137e+00 2.685127800000000207e+03
1.666846899999999909e+00 5.653732999999999675e-01 3.159920300000000015e+00 2.685130599999999959e+03
1.663226700000000058e+00 5.726354999999999640e-01 3.155346199999999879e+00 2.685133299999999963e+03
1.659596099999999907e+00 5.798940000000000206e-01 3.150752400000000009e+00 2.685135999999999967e+03
1.655955000000000066e+00 5.871488999999999736e-01 3.146138699999999844e+00 2.685138800000000174e+03
1.652303400000000089e+00 5.944000999999999868e-01 3.141505099999999828e+00 2.685141500000000178e+03
1.648641400000000035e+00 6.016474000000000544e-01 3.136851500000000126e+00 2.685144299999999930e+03
1.644968800000000009e+00 6.088909999999999600e-01 3.132177899999999848e+00 2.685146999999999935e+03
1.641285700000000070e+00 6.161307000000000311e-01 3.127484299999999884e+00 2.685149699999999939e+03
1.637592099999999995e+00 6.233663999999999872e-01 3.122770699999999788e+00 2.685152500000000146e+03
1.633887899999999949e+00 6.305981000000000503e-01 3.118036899999999889e+00 2.685155200000000150e+03
1.630173099999999931e+00 6.378257000000000509e-01 3.113282900000000186e+00 2.685157999999999902e+03
1.626447699999999941e+00 6.450491999999999893e-01 3.108508699999999791e+00 2.685160699999999906e+03
1.622711800000000038e+00 6.522683999999999704e-01 3.103714200000000201e+00 2.685163399999999911e+03
1.618965200000000104e+00 6.594834000000000529e-01 3.098899400000000082e+00 2.685166200000000117e+03
1.615207999999999977e+00 6.666940999999999562e-01 3.094064200000000042e+00 2.685168900000000122e+03
1.611440100000000042e+00 6.739003999999999550e-01 3.089208699999999919e+00 2.685171699999999873e+03
1.607661500000000077e+00 6.811021999999999910e-01 3.084332600000000202e+00 2.685174399999999878e+03
1.603872299999999917e+00 6.882994999999999530e-01 3.079436100000000121e+00 2.685177099999999882e+03
1.600072299999999892e+00 6.954922000000000049e-01 3.074519000000000002e+00 2.685179900000000089e+03
1.596261600000000058e+00 7.026801999999999770e-01 3.069581299999999846e+00 2.685182600000000093e+03
1.592440199999999972e+00 7.098634999999999806e-01 3.064623000000000097e+00 2.685185399999999845e+03
1.588608100000000078e+00 7.170419999999999572e-01 3.059644000000000030e+00 2.685188099999999849e+03
1.584765100000000038e+00 7.242157000000000178e-01 3.054644199999999810e+00 2.685190799999999854e+03
1.580911399999999967e+00 7.313844000000000456e-01 3.049623700000000159e+00 2.685193600000000060e+03
1.577046900000000029e+00 7.385481999999999880e-01 3.044582300000000075e+00 2.685196300000000065e+03
1.573171499999999945e+00 7.457068000000000030e-01 3.039520000000000000e+00 2.685199099999999817e+03
1.569285400000000053e+00 7.528603999999999852e-01 3.034436799999999934e+00 2.685201799999999821e+03
1.565388299999999955e+00 7.600086999999999815e-01 3.029332600000000042e+00 2.685204499999999825e+03
1.561480399999999991e+00 7.671518000000000503e-01 3.024207399999999879e+00 2.685207300000000032e+03
1.557561699999999938e+00 7.742894999999999639e-01 3.019061100000000053e+00 2.685210000000000036e+03
1.553631999999999902e+00 7.814218000000000552e-01 3.013893700000000120e+00 2.685212799999999788e+03
1.549691399999999941e+00 7.885486000000000439e-01 3.008705099999999799e+00 2.685215499999999793e+03
1.545739900000000056e+00 7.956697999999999826e-01 3.003495299999999979e+00 2.685218199999999797e+03
1.541777399999999965e+00 8.027855000000000407e-01 2.998264199999999935e+00 2.685221000000000004e+03
1.537803999999999949e+00 8.098954000000000431e-01 2.993011800000000111e+00 2.685223700000000008e+03
1.533819599999999950e+00 8.169994999999999896e-01 2.987738100000000063e+00 2.685226500000000215e+03
1.529824199999999967e+00 8.240977999999999914e-01 2.982442900000000119e+00 2.685229200000000219e+03
1.525817800000000002e+00 8.311901000000000428e-01 2.977126199999999834e+00 2.685231900000000223e+03
1.521800299999999995e+00 8.382764999999999800e-01 2.971788099999999933e+00 2.685234699999999975e+03
1.517771800000000004e+00 8.453568000000000193e-01 2.966428399999999854e+00 2.685237399999999980e+03
1.513732300000000031e+00 8.524308999999999914e-01 2.961047100000000043e+00 2.685240200000000186e+03
1.509681700000000015e+00 8.594986999999999489e-01 2.955644100000000218e+00 2.685242900000000191e+03
1.505619999999999958e+00 8.665602999999999501e-01 2.950219399999999936e+00 2.685245600000000195e+03
1.501547200000000082e+00 8.736154999999999893e-01 2.944772899999999805e+00 2.685248399999999947e+03
1.497463200000000105e+00 8.806642000000000081e-01 2.939304700000000103e+00 2.685251099999999951e+03
1.493368199999999923e+00 8.877064000000000066e-01 2.933814599999999828e+00 2.685253799999999956e+03
1.489262000000000086e+00 8.947418999999999789e-01 2.928302500000000030e+00 2.685256600000000162e+03
1.485144599999999926e+00 9.017707000000000361e-01 2.922768599999999939e+00 2.685259300000000167e+03
1.481016000000000110e+00 9.087927999999999562e-01 2.917212600000000045e+00 2.685262099999999919e+03
1.476876300000000031e+00 9.158079999999999554e-01 2.911634499999999903e+00 2.685264799999999923e+03
1.472725300000000015e+00 9.228161999999999754e-01 2.906034399999999795e+00 2.685267499999999927e+03
1.468563099999999899e+00 9.298174000000000161e-01 2.900412100000000049e+00 2.685270300000000134e+03
1.464389699999999905e+00 9.368115000000000192e-01 2.894767600000000218e+00 2.685273000000000138e+03
1.460204899999999917e+00 9.437984000000000373e-01 2.889100800000000024e+00 2.685275799999999890e+03
1.456009000000000109e+00 9.507780000000000120e-01 2.883411800000000191e+00 2.685278499999999894e+03
1.451801700000000084e+00 9.577501999999999960e-01 2.877700400000000158e+00 2.685281199999999899e+03
1.447583199999999959e+00 9.647149999999999892e-01 2.871966599999999925e+00 2.685284000000000106e+03
1.443353300000000061e+00 9.716721999999999859e-01 2.866210300000000100e+00 2.685286700000000110e+03
1.439112100000000005e+00 9.786217999999999861e-01 2.860431499999999794e+00 2.685289499999999862e+03
1.434859499999999954e+00 9.855637000000000425e-01 2.854630199999999896e+00 2.685292199999999866e+03
1.430595599999999967e+00 9.924977999999999856e-01 2.848806300000000125e+00 2.685294899999999870e+03
1.426320299999999985e+00 9.994239999999999791e-01 2.842959700000000201e+00 2.685297700000000077e+03
1.422033600000000009e+00 1.006342300000000023e+00 2.837090400000000123e+00 2.685300400000000081e+03
1.417735500000000037e+00 1.013252400000000053e+00 2.831198399999999893e+00 2.685303199999999833e+03
1.413426000000000071e+00 1.020154400000000017e+00 2.825283499999999837e+00 2.685305899999999838e+03
1.409105000000000052e+00 1.027048200000000078e+00 2.819345799999999791e+00 2.685308599999999842e+03
1.404772600000000038e+00 1.033933599999999897e+00 2.813385199999999919e+00 2.685311400000000049e+03
1.400428699999999971e+00 1.040810599999999919e+00 2.807401700000000222e+00 2.685314100000000053e+03
1.396073399999999909e+00 1.047679000000000027e+00 2.801395100000000138e+00 2.685316899999999805e+03
1.391706600000000016e+00 1.054538900000000057e+00 2.795365499999999948e+00 2.685319599999999809e+03
1.387328200000000011e+00 1.061390000000000056e+00 2.789312799999999815e+00 2.685322299999999814e+03
1.382938400000000012e+00 1.068232300000000023e+00 2.783236899999999903e+00 2.685325100000000020e+03
1.378536999999999901e+00 1.075065699999999902e+00 2.777137800000000212e+00 2.685327800000000025e+03
1.374123999999999901e+00 1.081890100000000077e+00 2.771015400000000017e+00 2.685330599999999777e+03
1.369699500000000070e+00 1.088705500000000104e+00 2.764869700000000208e+00 2.685333299999999781e+03
1.365263499999999963e+00 1.095511600000000030e+00 2.758700699999999895e+00 2.685335999999999785e+03
1.360815799999999909e+00 1.102308400000000077e+00 2.752508300000000130e+00 2.685338799999999992e+03
1.356356600000000023e+00 1.109095799999999965e+00 2.746292400000000189e+00 2.685341499999999996e+03
1.351885699999999968e+00 1.115873799999999916e+00 2.740053000000000072e+00 2.685344300000000203e+03
1.347403200000000023e+00 1.122642099999999976e+00 2.733789999999999942e+00 2.685347000000000207e+03
1.342909099999999967e+00 1.129400799999999983e+00 2.727503399999999800e+00 2.685349700000000212e+03
1.338403299999999962e+00 1.136149599999999982e+00 2.721193200000000090e+00 2.685352499999999964e+03
1.333885800000000010e+00 1.142888600000000032e+00 2.714859199999999806e+00 2.685355199999999968e+03
1.329356699999999947e+00 1.149617499999999959e+00 2.708501500000000117e+00 2.685358000000000175e+03
1.324815899999999935e+00 1.156336400000000042e+00 2.702119900000000019e+00 2.685360700000000179e+03
1.320263399999999976e+00 1.163045000000000107e+00 2.695714499999999791e+00 2.685363400000000183e+03
1.315699100000000010e+00 1.169743399999999989e+00 2.689285200000000042e+00 2.685366199999999935e+03
1.311123199999999933e+00 1.176431299999999958e+00 2.682831900000000047e+00 2.685368899999999940e+03
1.306535500000000072e+00 1.183108700000000013e+00 2.676354599999999806e+00 2.685371700000000146e+03
1.301935999999999982e+00 1.189775400000000039e+00 2.669853199999999926e+00 2.685374400000000151e+03
1.297324799999999945e+00 1.196431400000000034e+00 2.663327699999999965e+00 2.685377100000000155e+03
1.292701899999999959e+00 1.203076599999999940e+00 2.656778000000000084e+00 2.685379899999999907e+03
1.288067099999999909e+00 1.209710800000000086e+00 2.650204099999999841e+00 2.685382599999999911e+03
1.283420500000000075e+00 1.216333899999999968e+00 2.643606000000000122e+00 2.685385400000000118e+03
1.278762200000000071e+00 1.222945799999999972e+00 2.636983499999999925e+00 2.685388100000000122e+03
1.274092000000000002e+00 1.229546400000000039e+00 2.630336699999999972e+00 2.685390800000000127e+03
1.269409999999999927e+00 1.236135599999999890e+00 2.623665400000000147e+00 2.685393599999999878e+03
1.264716100000000010e+00 1.242713299999999910e+00 2.616969699999999843e+00 2.685396299999999883e+03
1.260010400000000086e+00 1.249279400000000040e+00 2.610249399999999831e+00 2.685399100000000089e+03
1.255292800000000097e+00 1.255833699999999942e+00 2.603504599999999947e+00 2.685401800000000094e+03
1.250563400000000103e+00 1.262376100000000001e+00 2.596735100000000074e+00 2.685404500000000098e+03
