X Y Z velX velY velZ R year
2.448475219341189835e+00 -2.476364563823224341e+00 3.750265862185905963e+00 -3.369020252849894148e-04 6.119743166236629034e-03 1.042105216561892535e-03 5.117802886958843445e+00 2.683940000000000055e+03
2.448135611582297866e+00 -2.470242087041487622e+00 3.751303822241123687e+00 -3.423146064330628673e-04 6.125209405821482704e-03 1.033812599683668230e-03 5.115441751017147709e+00 2.683943000000000211e+03
2.447790587897461290e+00 -2.464114146997912869e+00 3.752333482791449626e+00 -3.477338801408976898e-04 6.130669686404286757e-03 1.025506201328019607e-03 5.113075772733322033e+00 2.683945999999999913e+03
2.447440141585324191e+00 -2.457980749661975217e+00 3.753354830039048018e+00 -3.531598639293297929e-04 6.136123987056305885e-03 1.017185988758675724e-03 5.110704950643255806e+00 2.683947999999999865e+03
2.447084265927195634e+00 -2.451841901024149895e+00 3.754367850153265795e+00 -3.585925749287360463e-04 6.141572286659936764e-03 1.008851929076033183e-03 5.108329283281434208e+00 2.683951000000000022e+03
2.446722954187458665e+00 -2.445697607096092963e+00 3.755372529270477155e+00 -3.640320299309817657e-04 6.147014563974867798e-03 1.000503989227012180e-03 5.105948769181169133e+00 2.683954000000000178e+03
2.446356199613828775e+00 -2.439547873910734133e+00 3.756368853493933457e+00 -3.694782454432277152e-04 6.152450797686365158e-03 9.921421360135176167e-04 5.103563406874722652e+00 2.683956999999999880e+03
2.445983995437643888e+00 -2.433392707522366472e+00 3.757356808893607347e+00 -3.749312377405532694e-04 6.157880966438477981e-03 9.837663360996715990e-04 5.101173194893434015e+00 2.683958999999999833e+03
2.445606334874055321e+00 -2.427232114006637076e+00 3.758336381506077295e+00 -3.803910229152428343e-04 6.163305048855139551e-03 9.753765560175902804e-04 5.098778131767789823e+00 2.683961999999999989e+03
2.445223211122200979e+00 -2.421066099460564391e+00 3.759307557334387262e+00 -3.858576169216011275e-04 6.168723023551717088e-03 9.669727621720849639e-04 5.096378216027475538e+00 2.683965000000000146e+03
2.444834617365317264e+00 -2.414894670002568855e+00 3.760270322347925909e+00 -3.913310356157412295e-04 6.174134869139365038e-03 9.585549208442868067e-04 5.093973446201423450e+00 2.683967999999999847e+03
2.444440546770808353e+00 -2.408717831772457796e+00 3.761224662482300474e+00 -3.968112947903029058e-04 6.179540564224048418e-03 9.501229981943536389e-04 5.091563820817811781e+00 2.683969999999999800e+03
2.444040992490320807e+00 -2.402535590931424991e+00 3.762170563639223975e+00 -4.022984102044035830e-04 6.184940087401745445e-03 9.416769602634466815e-04 5.089149338404087786e+00 2.683972999999999956e+03
2.443635947659736463e+00 -2.396347953662098629e+00 3.763108011686376653e+00 -4.077923976089899236e-04 6.190333417251104448e-03 9.332167729751302508e-04 5.086729997486953536e+00 2.683976000000000113e+03
2.443225405399185313e+00 -2.390154926168517324e+00 3.764036992457321595e+00 -4.132932727682807426e-04 6.195720532324425038e-03 9.247424021361656116e-04 5.084305796592373028e+00 2.683978999999999814e+03
2.442809358813015308e+00 -2.383956514676200733e+00 3.764957491751363960e+00 -4.188010514775967119e-04 6.201101411137655700e-03 9.162538134370257562e-04 5.081876734245555305e+00 2.683981000000000222e+03
2.442387800989767932e+00 -2.377752725432167757e+00 3.765869495333439065e+00 -4.243157495782213032e-04 6.206476032159952486e-03 9.077509724520383023e-04 5.079442808970947354e+00 2.683983999999999924e+03
2.441960725002093824e+00 -2.371543564705007601e+00 3.766772988933996036e+00 -4.298373829695335520e-04 6.211844373803128427e-03 8.992338446392792416e-04 5.077004019292208348e+00 2.683987000000000080e+03
2.441528123906740788e+00 -2.365329038784908633e+00 3.767667958248889892e+00 -4.353659676190834403e-04 6.217206414411251270e-03 8.907023953402988525e-04 5.074560363732218526e+00 2.683989000000000033e+03
2.441089990744423233e+00 -2.359109153983772522e+00 3.768554388939254096e+00 -4.409015195706311469e-04 6.222562132250541306e-03 8.821565897796973445e-04 5.072111840813050776e+00 2.683992000000000189e+03
2.440646318539790194e+00 -2.352883916635267969e+00 3.769432266631399742e+00 -4.464440549508082775e-04 6.227911505499682948e-03 8.735963930645988026e-04 5.069658449055979510e+00 2.683994999999999891e+03
2.440197100301309430e+00 -2.346653333094944838e+00 3.770301576916661013e+00 -4.519935899743866533e-04 6.233254512240624622e-03 8.650217701840637666e-04 5.067200186981445142e+00 2.683998000000000047e+03
2.439742329021196365e+00 -2.340417409740291887e+00 3.771162305351337896e+00 -4.575501409485895326e-04 6.238591130449798461e-03 8.564326860083680201e-04 5.064737053109079845e+00 2.684000000000000000e+03
2.439281997675296854e+00 -2.334176152970923290e+00 3.772014437456506553e+00 -4.631137242763937656e-04 6.243921337989879507e-03 8.478291052883976057e-04 5.062269045957677349e+00 2.684003000000000156e+03
2.438816099223021006e+00 -2.327929569208625260e+00 3.772857958717944271e+00 -4.686843564593349502e-04 6.249245112601947358e-03 8.392109926548504181e-04 5.059796164045206268e+00 2.684005999999999858e+03
2.438344626607222843e+00 -2.321677664897495497e+00 3.773692854586010892e+00 -4.742620540995954974e-04 6.254562431898111861e-03 8.305783126174881049e-04 5.057318405888808321e+00 2.684009000000000015e+03
2.437867572754103929e+00 -2.315420446504107943e+00 3.774519110475507144e+00 -4.798468339016517510e-04 6.259873273354466666e-03 8.219310295644419607e-04 5.054835770004806328e+00 2.684010999999999967e+03
2.437384930573101904e+00 -2.309157920517622475e+00 3.775336711765556963e+00 -4.854387126735917272e-04 6.265177614304432221e-03 8.132691077613969557e-04 5.052348254908689995e+00 2.684014000000000124e+03
2.436896692956799448e+00 -2.302890093449928788e+00 3.776145643799498686e+00 -4.910377073281511776e-04 6.270475431932339035e-03 8.045925113508308434e-04 5.049855859115143453e+00 2.684016999999999825e+03
2.436402852780814143e+00 -2.296616971835848897e+00 3.776945891884731399e+00 -4.966438348834649420e-04 6.275766703267249454e-03 7.959012043513207044e-04 5.047358581138049693e+00 2.684019999999999982e+03
2.435903402903688786e+00 -2.290338562233213526e+00 3.777737441292632781e+00 -5.022571124636954600e-04 6.281051405177010168e-03 7.871951506566643095e-04 5.044856419490497679e+00 2.684021999999999935e+03
2.435398336166800348e+00 -2.284054871223070826e+00 3.778520277258404558e+00 -5.078775572995252157e-04 6.286329514362379300e-03 7.784743140351680149e-04 5.042349372684799214e+00 2.684025000000000091e+03
2.434887645394229416e+00 -2.277765905409876890e+00 3.779294384980946386e+00 -5.135051867284272462e-04 6.291601007351274935e-03 7.697386581288899899e-04 5.039837439232503158e+00 2.684027999999999793e+03
2.434371323392667819e+00 -2.271471671421645411e+00 3.780059749622741272e+00 -5.191400181949948475e-04 6.296865860493057465e-03 7.609881464528222943e-04 5.037320617644419407e+00 2.684030000000000200e+03
2.433849362951308049e+00 -2.265172175910123098e+00 3.780816356309723680e+00 -5.247820692510883752e-04 6.302124049952788527e-03 7.522227423940946404e-04 5.034798906430625998e+00 2.684032999999999902e+03
2.433321756841748673e+00 -2.258867425550976193e+00 3.781564190131154302e+00 -5.304313575559970080e-04 6.307375551705399729e-03 7.434424092111781551e-04 5.032272304100504634e+00 2.684036000000000058e+03
2.432788497817863327e+00 -2.252557427044005411e+00 3.782303236139486824e+00 -5.360879008763923433e-04 6.312620341529760759e-03 7.346471100330548808e-04 5.029740809162758453e+00 2.684039000000000215e+03
2.432249578615700791e+00 -2.246242187113367095e+00 3.783033479350221384e+00 -5.417517170862827525e-04 6.317858395002526328e-03 7.258368078584104786e-04 5.027204420125437778e+00 2.684041000000000167e+03
2.431704991953400175e+00 -2.239921712507676688e+00 3.783754904741823299e+00 -5.474228241669207903e-04 6.323089687491744576e-03 7.170114655546159458e-04 5.024663135495972099e+00 2.684043999999999869e+03
2.431154730531047914e+00 -2.233596010000322707e+00 3.784467497255536106e+00 -5.531012402063904387e-04 6.328314194150154968e-03 7.081710458569257394e-04 5.022116953781187831e+00 2.684047000000000025e+03
