a e i Om w M year jd number node
3.842369344614807503e+00 4.885673580327715704e-01 6.132326688011079341e+01 2.785022552876723125e+02 2.079878685873936490e+02 -1.577980000046989062e+01 2.678431000000000040e+03 2.699336654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842381320275037204e+00 4.885684917508922309e-01 6.132325262380453523e+01 2.785022613256548425e+02 2.079876385485127912e+02 -1.564879862925550391e+01 2.678432999999999993e+03 2.699337654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842393176609028238e+00 4.885696119812223404e-01 6.132323816578024633e+01 2.785022673360036833e+02 2.079874089773428807e+02 -1.551779942158862013e+01 2.678436000000000149e+03 2.699338654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842404910190978296e+00 4.885707183518535612e-01 6.132322350539316602e+01 2.785022733159529480e+02 2.079871799050566779e+02 -1.538680238785692111e+01 2.678438999999999851e+03 2.699339654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842416517574009927e+00 4.885718104841951792e-01 6.132320864226492318e+01 2.785022792626136265e+02 2.079869513616923768e+02 -1.525580753758091390e+01 2.678442000000000007e+03 2.699340654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842427995299956933e+00 4.885728879945319680e-01 6.132319357623087086e+01 2.785022851730022921e+02 2.079867233761577836e+02 -1.512481487934104862e+01 2.678443999999999960e+03 2.699341654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842439339908058749e+00 4.885739504954503265e-01 6.132317830729545705e+01 2.785022910440644068e+02 2.079864959762520300e+02 -1.499382442071988919e+01 2.678447000000000116e+03 2.699342654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842450547942731554e+00 4.885749975971430126e-01 6.132316283559431014e+01 2.785022968726935915e+02 2.079862691886991115e+02 -1.486283616825655152e+01 2.678449999999999818e+03 2.699343654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842461615960551580e+00 4.885760289086025221e-01 6.132314716136200161e+01 2.785023026557473145e+02 2.079860430391890986e+02 -1.473185012741113020e+01 2.678452000000000226e+03 2.699344654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842472540536564729e+00 4.885770440387126601e-01 6.132313128490445564e+01 2.785023083900593406e+02 2.079858175524240664e+02 -1.460086630253729822e+01 2.678454999999999927e+03 2.699345654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842483318270020654e+00 4.885780425972485186e-01 6.132311520657518145e+01 2.785023140724502468e+02 2.079855927521662693e+02 -1.446988469686157330e+01 2.678458000000000084e+03 2.699346654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842493945789617893e+00 4.885790241957929103e-01 6.132309892675466045e+01 2.785023196997353807e+02 2.079853686612867421e+02 -1.433890531246812472e+01 2.678460999999999785e+03 2.699347654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842504419758320466e+00 4.885799884485777511e-01 6.132308244583239087e+01 2.785023252687315676e+02 2.079851453018136738e+02 -1.420792815028812939e+01 2.678463000000000193e+03 2.699348654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842514736877812087e+00 4.885809349732578299e-01 6.132306576419103550e+01 2.785023307762621130e+02 2.079849226949789340e+02 -1.407695321009295064e+01 2.678465999999999894e+03 2.699349654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842524893892635074e+00 4.885818633916250708e-01 6.132304888219236716e+01 2.785023362191607248e+02 2.079847008612630930e+02 -1.394598049049052157e+01 2.678469000000000051e+03 2.699350654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842534887594062365e+00 4.885827733302686160e-01 6.132303180016474187e+01 2.785023415942745828e+02 2.079844798204381675e+02 -1.381500998892443732e+01 2.678472000000000207e+03 2.699351654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842544714823742602e+00 4.885836644211893343e-01 6.132301451839187223e+01 2.785023468984661577e+02 2.079842595916081223e+02 -1.368404170167535305e+01 2.678474000000000160e+03 2.699352654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842554372477156921e+00 4.885845363023736398e-01 6.132299703710269512e+01 2.785023521286145183e+02 2.079840401932473810e+02 -1.355307562386435727e+01 2.678476999999999862e+03 2.699353654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842563857506926084e+00 4.885853886183338934e-01 6.132297935646217013e+01 2.785023572816160140e+02 2.079838216432370928e+02 -1.342211174945803798e+01 2.678480000000000018e+03 2.699354654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842573166926002148e+00 4.885862210206218803e-01 6.132296147656306573e+01 2.785023623543841609e+02 2.079836039589000904e+02 -1.329115007127503212e+01 2.678483000000000175e+03 2.699355654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842582297810776648e+00 4.885870331683200840e-01 6.132294339741841327e+01 2.785023673438489595e+02 2.079833871570339170e+02 -1.316019058099388772e+01 2.678485000000000127e+03 2.699356654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842591247304139035e+00 4.885878247285184162e-01 6.132292511895477105e+01 2.785023722469560994e+02 2.079831712539435102e+02 -1.302923326916208424e+01 2.678487999999999829e+03 2.699357654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842600012618520466e+00 4.885885953767815648e-01 6.132290664100614208e+01 2.785023770606652533e+02 2.079829562654728363e+02 -1.289827812520615780e+01 2.678490999999999985e+03 2.699358654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842608591038947363e+00 4.885893447976122905e-01 6.132288796330856684e+01 2.785023817819483156e+02 2.079827422070368925e+02 -1.276732513744283892e+01 2.678494000000000142e+03 2.699359654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842616979926139376e+00 4.885900726849172759e-01 6.132286908549536975e+01 2.785023864077869575e+02 2.079825290936543070e+02 -1.263637429309123483e+01 2.678496000000000095e+03 2.699360654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842625176719679292e+00 4.885907787424801363e-01 6.132285000709302381e+01 2.785023909351701832e+02 2.079823169399811320e+02 -1.250542557828605261e+01 2.678498999999999796e+03 2.699361654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842633178941278871e+00 4.885914626844473641e-01 6.132283072751771158e+01 2.785023953610910894e+02 2.079821057603467693e+02 -1.237447897809195574e+01 2.678501999999999953e+03 2.699362654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842640984198169463e+00 4.885921242358315930e-01 6.132281124607264644e+01 2.785023996825440804e+02 2.079818955687926518e+02 -1.224353447651916760e+01 2.678505000000000109e+03 2.699363654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842648590186628521e+00 4.885927631330361232e-01 6.132279156194616831e+01 2.785024038965209456e+02 2.079816863791146204e+02 -1.211259205654051740e+01 2.678507000000000062e+03 2.699364654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842655994695667765e+00 4.885933791244052027e-01 6.132277167421081998e+01 2.785024080000069944e+02 2.079814782049100188e+02 -1.198165170011018787e+01 2.678510000000000218e+03 2.699365654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842663195610878990e+00 4.885939719708018436e-01 6.132275158182360997e+01 2.785024119899774178e+02 2.079812710596305863e+02 -1.185071338818445597e+01 2.678512999999999920e+03 2.699366654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842670190918450857e+00 4.885945414462155578e-01 6.132273128362763970e+01 2.785024158633922298e+02 2.079810649566422285e+02 -1.171977710074489387e+01 2.678514999999999873e+03 2.699367654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842676978709334890e+00 4.885950873384001247e-01 6.132271077835554962e+01 2.785024196171922881e+02 2.079808599092934571e+02 -1.158884281682448858e+01 2.678518000000000029e+03 2.699368654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842683557183550036e+00 4.885956094495403357e-01 6.132269006463517513e+01 2.785024232482938942e+02 2.079806559309934642e+02 -1.145791051453732301e+01 2.678521000000000186e+03 2.699369654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842689924654571598e+00 4.885961075969431633e-01 6.132266914099800914e+01 2.785024267535837907e+02 2.079804530353017924e+02 -1.132698017111253819e+01 2.678523999999999887e+03 2.699370654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842696079553754362e+00 4.885965816137476381e-01 6.132264800589127418e+01 2.785024301299135914e+02 2.079802512360315916e+02 -1.119605176293345927e+01 2.678525999999999840e+03 2.699371654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842702020434690002e+00 4.885970313496414419e-01 6.132262665769445675e+01 2.785024333740942097e+02 2.079800505473675116e+02 -1.106512526558286424e+01 2.678528999999999996e+03 2.699372654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842707745977370415e+00 4.885974566715677314e-01 6.132260509474152599e+01 2.785024364828899479e+02 2.079798509840011889e+02 -1.093420065389560492e+01 2.678532000000000153e+03 2.699373654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842713254991973582e+00 4.885978574643991545e-01 6.132258331535029328e+01 2.785024394530124141e+02 2.079796525612850076e+02 -1.080327790201987348e+01 2.678534999999999854e+03 2.699374654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842718546422040138e+00 4.885982336315459196e-01 6.132256131786056841e+01 2.785024422811144973e+02 2.079794552954064102e+02 -1.067235698348860140e+01 2.678536999999999807e+03 2.699375654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842723619346707586e+00 4.885985850954531751e-01 6.132253910068317282e+01 2.785024449637846260e+02 2.079792592035836094e+02 -1.054143787130261778e+01 2.678539999999999964e+03 2.699376654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842728472981598475e+00 4.885989117979295249e-01 6.132251666236236787e+01 2.785024474975411977e+02 2.079790643042828151e+02 -1.041052053802724409e+01 2.678543000000000120e+03 2.699377654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842733106677829191e+00 4.885992137002296842e-01 6.132249400165419218e+01 2.785024498788280312e+02 2.079788706174558968e+02 -1.027960495590401457e+01 2.678545999999999822e+03 2.699378654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842737519918475009e+00 4.885994907827932443e-01 6.132247111762405467e+01 2.785024521040105583e+02 2.079786781647961504e+02 -1.014869109697907135e+01 2.678547999999999774e+03 2.699379654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842741712311674274e+00 4.885997430445178091e-01 6.132244800976653920e+01 2.785024541693745732e+02 2.079784869700058039e+02 -1.001777893324936208e+01 2.678550999999999931e+03 2.699380654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842745683579400495e+00 4.885999705014169581e-01 6.132242467815090947e+01 2.785024560711270283e+02 2.079782970590665911e+02 -9.886868436827143114e+00 2.678554000000000087e+03 2.699381654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842749433540762816e+00 4.886001731844860640e-01 6.132240112359497175e+01 2.785024578054006952e+02 2.079781084604988450e+02 -9.755959580122066654e+00 2.678556999999999789e+03 2.699382654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842752962088573199e+00 4.886003511365745733e-01 6.132237734786944117e+01 2.785024593682638283e+02 2.079779212055888991e+02 -9.625052336038404377e+00 2.678559000000000196e+03 2.699383654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842756269157848958e+00 4.886005044080446447e-01 6.132235335393302478e+01 2.785024607557361946e+02 2.079777353285563493e+02 -9.494146678182469046e+00 2.678561999999999898e+03 2.699384654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842759354684980089e+00 4.886006330509964357e-01 6.132232914619613240e+01 2.785024619638131185e+02 2.079775508666242558e+02 -9.363242581071805404e+00 2.678565000000000055e+03 2.699385654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842762218556540876e+00 4.886007371118650799e-01 6.132230473080680611e+01 2.785024629884990759e+02 2.079773678599453888e+02 -9.232340020333383634e+00 2.678568000000000211e+03 2.699386654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842764860547244865e+00 4.886008166222606253e-01 6.132228011594741446e+01 2.785024638258525442e+02 2.079771863513292374e+02 -9.101438972872626820e+00 2.678570000000000164e+03 2.699387654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842767280247482820e+00 4.886008715880482689e-01 6.132225531212327496e+01 2.785024644720435276e+02 2.079770063857071420e+02 -8.970539416989286252e+00 2.678572999999999865e+03 2.699388654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842769476982234700e+00 4.886009019768603467e-01 6.132223033241651677e+01 2.785024649234229628e+02 2.079768280092731061e+02 -8.839641332410272057e+00 2.678576000000000022e+03 2.699389654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842771449725060240e+00 4.886009077045094240e-01 6.132220519266935099e+01 2.785024651766038915e+02 2.079766512682445807e+02 -8.708744700205162559e+00 2.678579000000000178e+03 2.699390654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842773197013165998e+00 4.886008886211259394e-01 6.132217991155327752e+01 2.785024652285501361e+02 2.079764762072101689e+02 -8.577849502548637872e+00 2.678581000000000131e+03 2.699391654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842774716872088714e+00 4.886008444982423704e-01 6.132215451047618870e+01 2.785024650766681589e+02 2.079763028670689380e+02 -8.446955722297964542e+00 2.678583999999999833e+03 2.699392654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842776006760832086e+00 4.886007750184342968e-01 6.132212901328083632e+01 2.785024647188919857e+02 2.079761312826225605e+02 -8.316063342365008992e+00 2.678586999999999989e+03 2.699393654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842777063549721817e+00 4.886006797694046888e-01 6.132210344569861604e+01 2.785024641537514185e+02 2.079759614799542078e+02 -8.185172344882493789e+00 2.678588999999999942e+03 2.699394654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842777883543003981e+00 4.886005582444455930e-01 6.132207783454494177e+01 2.785024633804114842e+02 2.079757934738055951e+02 -8.054282710193506389e+00 2.678592000000000098e+03 2.699395654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842778462555606733e+00 4.886004098509092453e-01 6.132205220667516699e+01 2.785024623986697065e+02 2.079756272652333848e+02 -7.923394415728227891e+00 2.678594999999999800e+03 2.699396654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842778796048145651e+00 4.886002339275966611e-01 6.132202658776133575e+01 2.785024612089037532e+02 2.079754628398635532e+02 -7.792507434866926985e+00 2.678597999999999956e+03 2.699397654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842778879316504081e+00 4.886000297708556483e-01 6.132200100099113627e+01 2.785024598119650250e+02 2.079753001670505057e+02 -7.661621735914326159e+00 2.678599999999999909e+03 2.699398654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842778707723364384e+00 4.885997966678229942e-01 6.132197546582228398e+01 2.785024582090222225e+02 2.079751392001712418e+02 -7.530737281318491405e+00 2.678603000000000065e+03 2.699399654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842778276950828076e+00 4.885995339339316845e-01 6.132194999693684423e+01 2.785024564013683062e+02 2.079749798781480763e+02 -7.399854027250851729e+00 2.678606000000000222e+03 2.699400654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842777583247908524e+00 4.885992409508629897e-01 6.132192460352500518e+01 2.785024543902091523e+02 2.079748221281197118e+02 -7.268971923622232545e+00 2.678608999999999924e+03 2.699401654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842776623645907996e+00 4.885989172008364245e-01 6.132189928898606723e+01 2.785024521764588030e+02 2.079746658690042693e+02 -7.138090914549778176e+00 2.678610999999999876e+03 2.699402654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842775396119010534e+00 4.885985622936105388e-01 6.132187405107445244e+01 2.785024497605634224e+02 2.079745110155667192e+02 -7.007210939224530755e+00 2.678614000000000033e+03 2.699403654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842773899675882454e+00 4.885981759837159100e-01 6.132184888245430443e+01 2.785024471423721479e+02 2.079743574825420467e+02 -6.876331933074252944e+00 2.678617000000000189e+03 2.699404654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842772134378598547e+00 4.885977581769673783e-01 6.132182377157216280e+01 2.785024443210654113e+02 2.079742051883918066e+02 -6.745453829083254860e+00 2.678619999999999891e+03 2.699405654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842770101295291507e+00 4.885973089268381142e-01 6.132179870372507935e+01 2.785024412951420345e+02 2.079740540583672725e+02 -6.614576559125490363e+00 2.678621999999999844e+03 2.699406654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842767802400459676e+00 4.885968284224905811e-01 6.132177366219415404e+01 2.785024380624574860e+02 2.079739040266903203e+02 -6.483700055186720768e+00 2.678625000000000000e+03 2.699407654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842765240440815688e+00 4.885963169709677811e-01 6.132174862932912873e+01 2.785024346203029495e+02 2.079737550378056596e+02 -6.352824250387421046e+00 2.678628000000000156e+03 2.699408654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842762418784890777e+00 4.885957749762138147e-01 6.132172358749900809e+01 2.785024309655091201e+02 2.079736070467779427e+02 -6.221949079759991896e+00 2.678630999999999858e+03 2.699409654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842759341272194540e+00 4.885952029173297184e-01 6.132169851985879205e+01 2.785024270945617104e+02 2.079734600189870548e+02 -6.091074480772217470e+00 2.678632999999999811e+03 2.699410654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842756012073760719e+00 4.885946013279398037e-01 6.132167341091491863e+01 2.785024230037168422e+02 2.079733139293110185e+02 -5.960200393618166004e+00 2.678635999999999967e+03 2.699411654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842752435571516134e+00 4.885939707779185515e-01 6.132164824689728988e+01 2.785024186891068325e+02 2.079731687609872495e+02 -5.829326761315539507e+00 2.678639000000000124e+03 2.699412654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842748616259954009e+00 4.885933118581402002e-01 6.132162301596216025e+01 2.785024141468326775e+02 2.079730245043185448e+02 -5.698453529655886030e+00 2.678641999999999825e+03 2.699413654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842744558670496247e+00 4.885926251684356014e-01 6.132159770825844447e+01 2.785024093730392565e+02 2.079728811553548553e+02 -5.567580647053520515e+00 2.678643999999999778e+03 2.699414654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842740267316851366e+00 4.885919113086061305e-01 6.132157231589170721e+01 2.785024043639742217e+02 2.079727387146430715e+02 -5.436708064333386048e+00 2.678646999999999935e+03 2.699415654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842735746658483720e+00 4.885911708721402125e-01 6.132154683281736141e+01 2.785023991160309720e+02 2.079725971861012681e+02 -5.305835734490192301e+00 2.678650000000000091e+03 2.699416654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842731001078855346e+00 4.885904044421846559e-01 6.132152125468997639e+01 2.785023936257786090e+02 2.079724565760469659e+02 -5.174963612442748939e+00 2.678652000000000044e+03 2.699417654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842726034875117769e+00 4.885896125893054442e-01 6.132149557868974910e+01 2.785023878899803549e+02 2.079723168923861749e+02 -5.044091654799792046e+00 2.678655000000000200e+03 2.699418654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842720852256249042e+00 4.885887958706031653e-01 6.132146980334172781e+01 2.785023819056037837e+02 2.079721781439582173e+02 -4.913219819647296482e+00 2.678657999999999902e+03 2.699419654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842715457347086971e+00 4.885879548298067698e-01 6.132144392833871649e+01 2.785023756698240049e+02 2.079720403400212092e+02 -4.782348066362443362e+00 2.678661000000000058e+03 2.699420654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842709854196205033e+00 4.885870899980345738e-01 6.132141795437455301e+01 2.785023691800222423e+02 2.079719034898606935e+02 -4.651476355455959499e+00 2.678663000000000011e+03 2.699421654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842704046786044714e+00 4.885862018949771457e-01 6.132139188299191801e+01 2.785023624337815136e+02 2.079717676025014157e+02 -4.520604648442262175e+00 2.678666000000000167e+03 2.699422654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842698039044118552e+00 4.885852910303167818e-01 6.132136571644635126e+01 2.785023554288798664e+02 2.079716326865042220e+02 -4.389732907735441003e+00 2.678668999999999869e+03 2.699423654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842691834854452093e+00 4.885843579052461805e-01 6.132133945758680227e+01 2.785023481632824200e+02 2.079714987498307153e+02 -4.258861096568368865e+00 2.678672000000000025e+03 2.699424654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842685438068683013e+00 4.885834030139913908e-01 6.132131310975212557e+01 2.785023406351331801e+02 2.079713657997614291e+02 -4.127989178931949610e+00 2.678673999999999978e+03 2.699425654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842678852516460797e+00 4.885824268452746977e-01 6.132128667668228417e+01 2.785023328427464548e+02 2.079712338428550993e+02 -3.997117119531505836e+00 2.678677000000000135e+03 2.699426654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842672082014920054e+00 4.885814298836764769e-01 6.132126016244288991e+01 2.785023247845986702e+02 2.079711028849387446e+02 -3.866244883757498307e+00 2.678679999999999836e+03 2.699427654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842665130377136862e+00 4.885804126108740930e-01 6.132123357136138253e+01 2.785023164593205820e+02 2.079709729311204569e+02 -3.735372437668025292e+00 2.678682999999999993e+03 2.699428654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842658001419530400e+00 4.885793755067470712e-01 6.132120690797339080e+01 2.785023078656898861e+02 2.079708439858187603e+02 -3.604499747980870694e+00 2.678684999999999945e+03 2.699429654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842650698968234746e+00 4.885783190503468210e-01 6.132118017697780488e+01 2.785022990026243974e+02 2.079707160528029419e+02 -3.473626782073185648e+00 2.678688000000000102e+03 2.699430654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842643226864505657e+00 4.885772437207359098e-01 6.132115338319925257e+01 2.785022898691760247e+02 2.079705891352412266e+02 -3.342753507987167083e+00 2.678690999999999804e+03 2.699431654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842635588969221860e+00 4.885761499977035460e-01 6.132112653155672177e+01 2.785022804645248584e+02 2.079704632357529874e+02 -3.211879894440394789e+00 2.678693999999999960e+03 2.699432654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842627789166582541e+00 4.885750383623684301e-01 6.132109962703741246e+01 2.785022707879739414e+02 2.079703383564639978e+02 -3.081005910839697215e+00 2.678695999999999913e+03 2.699433654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842619831367079186e+00 4.885739092976792985e-01 6.132107267467488043e+01 2.785022608389447782e+02 2.079702144990619388e+02 -2.950131527297644052e+00 2.678699000000000069e+03 2.699434654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842611719509836821e+00 4.885727632888248739e-01 6.132104567953068397e+01 2.785022506169725602e+02 2.079700916648520774e+02 -2.819256714650931528e+00 2.678702000000000226e+03 2.699435654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842603457564405911e+00 4.885716008235645447e-01 6.132101864667895086e+01 2.785022401217022434e+02 2.079699698548118931e+02 -2.688381444480073768e+00 2.678704999999999927e+03 2.699436654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842595049532093743e+00 4.885704223924907108e-01 6.132099158119328308e+01 2.785022293528846831e+02 2.079698490696440274e+02 -2.557505689129940141e+00 2.678706999999999880e+03 2.699437654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842586499446902337e+00 4.885692284892335646e-01 6.132096448813555156e+01 2.785022183103728821e+02 2.079697293098280397e+02 -2.426629421730789105e+00 2.678710000000000036e+03 2.699438654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842577811376155061e+00 4.885680196106179096e-01 6.132093737254625410e+01 2.785022069941185237e+02 2.079696105756700035e+02 -2.295752616219529862e+00 2.678713000000000193e+03 2.699439654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842568989420874104e+00 4.885667962567811218e-01 6.132091023943605279e+01 2.785021954041683898e+02 2.079694928673504535e+02 -2.164875247361019550e+00 2.678715000000000146e+03 2.699440654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842560037715971877e+00 4.885655589312616898e-01 6.132088309377825652e+01 2.785021835406610080e+02 2.079693761849710256e+02 -2.033997290769275157e+00 2.678717999999999847e+03 2.699441654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842550960430317630e+00 4.885643081410660504e-01 6.132085594050207078e+01 2.785021714038231835e+02 2.079692605285993920e+02 -1.903118722928523354e+00 2.678721000000000004e+03 2.699442654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842541761766736119e+00 4.885630443967216019e-01 6.132082878448643015e+01 2.785021589939663613e+02 2.079691458983132293e+02 -1.772239521214065805e+00 2.678724000000000160e+03 2.699443654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842532445961989396e+00 4.885617682123234995e-01 6.132080163055421451e+01 2.785021463114832727e+02 2.079690322942435046e+02 -1.641359663912987710e+00 2.678726000000000113e+03 2.699444654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842523017286795017e+00 4.885604801055818402e-01 6.132077448346689152e+01 2.785021333568440127e+02 2.079689197166172505e+02 -1.510479130244775758e+00 2.678728999999999814e+03 2.699445654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842513480045930407e+00 4.885591805978768409e-01 6.132074734791934389e+01 2.785021201305920613e+02 2.079688081658004251e+02 -1.379597900381950737e+00 2.678731999999999971e+03 2.699446654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842503838578475772e+00 4.885578702143280050e-01 6.132072022853500215e+01 2.785021066333407589e+02 2.079686976423414535e+02 -1.248715955470872441e+00 2.678735000000000127e+03 2.699447654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842494097258244867e+00 4.885565494838849387e-01 6.132069312986116927e+01 2.785020928657687023e+02 2.079685881470156517e+02 -1.117833277652907853e+00 2.678737000000000080e+03 2.699448654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842484260494457349e+00 4.885552189394465894e-01 6.132066605636452294e+01 2.785020788286155380e+02 2.079684796808716953e+02 -9.869498500861965118e-01 2.678739999999999782e+03 2.699449654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
3.842474332732711328e+00 4.885538791180160656e-01 6.132063901242695181e+01 2.785020645226778129e+02 2.079683722452803352e+02 -8.560656569682978390e-01 2.678742999999999938e+03 2.699450654899999965e+06 1.000000000000000000e+00 0.000000000000000000e+00
