X Y Z VelX VelY VelZ M year r
-5.375211605153657146e+00 7.918913890909642372e-01 9.239619904562368369e-02 -1.198734675640310754e-03 -7.114250851175934337e-03 4.461933336099962652e-05 1.536485033086986220e+02 2.690169631512830620e+03 5.434015902616872395e+00
-5.390120776116596346e+00 6.981951154325852782e-01 9.296831973525133963e-02 -1.068235869148277499e-03 -7.132314086362259199e-03 4.237232042193711859e-05 1.547404344039121895e+02 2.690202581512830420e+03 5.435947158390347589e+00
-5.403320683133016722e+00 6.042108110924214737e-01 9.351117863886025672e-02 -9.374418714164099633e-04 -7.148096727211803413e-03 4.011257850770494099e-05 1.558331262905603012e+02 2.690235531512830221e+03 5.437801895025641485e+00
-5.414804983922535619e+00 5.099708786300448660e-01 9.402455693505311352e-02 -8.063925235634431020e-04 -7.161593966179281498e-03 3.784079595758071301e-05 1.569265483194018600e+02 2.690268481512830022e+03 5.439579388911411684e+00
-5.424567996739216191e+00 4.155078831333484102e-01 9.450824694176247764e-02 -6.751277444902276884e-04 -7.172801691874948309e-03 3.555766477853629468e-05 1.580206695249742381e+02 2.690301431512829822e+03 5.441278945333833938e+00
-5.432604705306537163e+00 3.208545371733482754e-01 9.496205225302879749e-02 -5.436875187200736767e-04 -7.181716490316986112e-03 3.326388043444624499e-05 1.591154586382697858e+02 2.690334381512829623e+03 5.442899898906057743e+00
-5.438910763354128264e+00 2.260436855875638529e-01 9.538578786930398956e-02 -4.121118842190345786e-04 -7.188335645971431417e-03 3.096014163424210349e-05 1.602108840996394008e+02 2.690367331512829423e+03 5.444441613981257255e+00
-5.443482498749567355e+00 1.311082901044224591e-01 9.577928032112191514e-02 -2.804409201999746686e-04 -7.192657142579344902e-03 2.864715011907904504e-05 1.613069140719145480e+02 2.690400281512829224e+03 5.445903485048718018e+00
-5.446316917219024667e+00 3.608141382128102898e-02 9.614236778598390931e-02 -1.487147349140784179e-04 -7.194679663771007608e-03 2.632561044857942452e-05 1.624035164537399680e+02 2.690433231512829025e+03 5.447284937112521597e+00
-5.447411705650957892e+00 -5.900379445109484727e-02 9.647490019831460317e-02 -1.697345343341909936e-05 -7.194402593466862374e-03 2.399622978621567847e-05 1.635006588931062765e+02 2.690466181512828825e+03 5.448585426052433789e+00
-5.446765234977513970e+00 -1.541141159642542002e-01 9.677673935235021896e-02 1.147427945714396704e-04 -7.191826016065210915e-03 2.165971768390310419e-05 1.645983088010740687e+02 2.690499131512828626e+03 5.449804438966483033e+00
-5.444376562628849392e+00 -2.492162779148320573e-01 9.704775899783042725e-02 2.463938870553972595e-04 -7.186950716416488742e-03 1.931678586586226614e-05 1.656964333656790416e+02 2.690532081512828427e+03 5.450941494494924378e+00
-5.440245434555967208e+00 -3.442769694205844444e-01 9.728784492837158626e-02 3.779397218203570542e-04 -7.179778179584201184e-03 1.696814801182131279e-05 1.667949995660088405e+02 2.690565031512828227e+03 5.451996143125129812e+00
-5.434372286818275555e+00 -4.392628575759663367e-01 9.749689506240856451e-02 5.093402287307168203e-04 -7.170310590392545667e-03 1.461451953962269907e-05 1.678939741864404596e+02 2.690597981512828028e+03 5.452967967477079014e+00
-5.426758246732493518e+00 -5.341406035733721192e-01 9.767481951659946759e-02 6.405553819191928946e-04 -7.158550832760903274e-03 1.225661738729868855e-05 1.689933238310283627e+02 2.690630931512827829e+03 5.453856582569113876e+00
-5.417405133580134979e+00 -6.288768788757351791e-01 9.782154067159794242e-02 7.715452119789937115e-04 -7.144502488825368695e-03 9.895159794686760960e-06 1.700930149380324394e+02 2.690663881512827629e+03 5.454661636063621089e+00
-5.406315458871223001e+00 -7.234383814265038515e-01 9.793699323010514324e-02 9.022698181389638339e-04 -7.128169837847595294e-03 7.530866084645449666e-06 1.711930137945746537e+02 2.690696831512827430e+03 5.455382808492353242e+00
-5.393492426162524112e+00 -8.177918518824557337e-01 9.802112426712328297e-02 1.032689380417715170e-03 -7.109557854911290921e-03 5.164456443942150437e-06 1.722932865514135017e+02 2.690729781512827230e+03 5.456019813461131740e+00
-5.378939930429076810e+00 -9.119040898550142549e-01 9.807389327234136700e-02 1.162764171753155260e-03 -7.088672209406753077e-03 2.796651703877688845e-06 1.733937992378247088e+02 2.690762731512827031e+03 5.456572397833665988e+00
-5.362662556988299301e+00 -1.005741970145658692e+00 9.809527218459437869e-02 1.292454570103807217e-03 -7.065519263303928280e-03 4.281731207128665189e-07 1.744945177765775952e+02 2.690795681512826832e+03 5.457040341894288105e+00
-5.344665579976587644e+00 -1.099272458960724341e+00 9.808524541834431898e-02 1.421721070517974628e-03 -7.040106069214483071e-03 -1.940257844031567911e-06 1.755954079989938919e+02 2.690828631512826632e+03 5.457423459489359807e+00
-5.324954960378781799e+00 -1.192462630091304376e+00 9.804380988214375647e-02 1.550524297167404138e-03 -7.012440368243524208e-03 -4.307919743340364962e-06 1.766964356600793451e+02 2.690861581512826433e+03 5.457721598147258213e+00
-5.303537343611473887e+00 -1.285279681043554501e+00 9.797097498905042723e-02 1.678825015341520697e-03 -6.982530587631566484e-03 -6.674091364463053206e-06 1.777975664537142677e+02 2.690894531512826234e+03 5.457934639176725611e+00
-5.280420056661648154e+00 -1.377690949104982021e+00 9.786676265897127636e-02 1.806584143398678967e-03 -6.950385838187534901e-03 -9.038051948601991069e-06 1.788987660278932879e+02 2.690927481512826034e+03 5.458062497743473962e+00
-5.255611104782710541e+00 -1.469663927332346853e+00 9.773120731292618546e-02 1.933762764670848453e-03 -6.916015911513497677e-03 -1.139908141046316265e-05 1.800000000000000000e+02 2.690960431512825835e+03 5.458105122924999719e+00
-5.229119167750496011e+00 -1.561166280446729893e+00 9.756435585922770826e-02 2.060322139317988851e-03 -6.879431277022068567e-03 -1.375646055760078976e-05 1.811012339721067121e+02 2.690993381512825636e+03 5.458062497743473962e+00
-5.200953595682380914e+00 -1.652165860621564342e+00 9.736626767158726437e-02 2.186223716128555487e-03 -6.840643078747320714e-03 -1.610947130948987355e-05 1.822024335462857039e+02 2.691026331512825436e+03 5.457934639176725611e+00
-5.171124404423152576e+00 -1.742630723149599214e+00 9.713701455916450012e-02 2.311429144262640723e-03 -6.799663131950193021e-03 -1.845739691626172209e-05 1.833035643399206265e+02 2.691059281512825237e+03 5.457721598147258213e+00
-5.139642270501867394e+00 -1.832529141974614362e+00 9.687668072858898749e-02 2.435900284933918865e-03 -6.756503919519467154e-03 -2.079952217703118686e-05 1.844045920010060797e+02 2.691092231512825037e+03 5.457423459489358031e+00
-5.106518525664331953e+00 -1.921829625074362502e+00 9.658536273799114835e-02 2.559599223027186638e-03 -6.711178588169336087e-03 -2.313513365775560698e-05 1.855054822234224048e+02 2.691125181512824838e+03 5.457040341894287216e+00
-5.071765150986537130e+00 -2.010500929680843818e+00 9.626316944309100399e-02 2.682488278647588743e-03 -6.663700944434807101e-03 -2.546351990855216048e-05 1.866062007621752912e+02 2.691158131512824639e+03 5.456572397833665988e+00
-5.035394770574686873e+00 -2.098512077324750091e+00 9.591022193540080232e-02 2.804530018598319456e-03 -6.614085450466097166e-03 -2.778397168041302602e-05 1.877067134485864983e+02 2.691191081512824439e+03 5.456019813461131740e+00
-4.997420644858077132e+00 -2.185832368690820093e+00 9.552665347260888562e-02 2.925687267783167768e-03 -6.562347219623287931e-03 -3.009578214125024342e-05 1.888069862054253178e+02 2.691224031512824240e+03 5.455382808492353242e+00
-4.957856663481580384e+00 -2.272431398271120617e+00 9.511260940122109875e-02 3.045923120530345547e-03 -6.508502011872705287e-03 -3.239824709120221210e-05 1.899069850619675606e+02 2.691256981512824041e+03 5.454661636063621089e+00
-4.916717337804844767e+00 -2.358279068803792011e+00 9.466824707154433693e-02 3.165200951834342639e-03 -6.452566228986245621e-03 -3.469066517714046850e-05 1.910066761689716657e+02 2.691289931512823841e+03 5.453856582569112987e+00
-4.874017793015892330e+00 -2.443345605484819494e+00 9.419373574510757352e-02 3.283484428512294800e-03 -6.394556909545224752e-03 -3.697233810630930510e-05 1.921060258135595404e+02 2.691322881512823642e+03 5.452967967477079014e+00
-4.829773759867205918e+00 -2.527601569940753468e+00 9.368925649462260530e-02 3.400737520271359445e-03 -6.334491723750296059e-03 -3.924257085903124409e-05 1.932050004339911595e+02 2.691355831512823443e+03 5.451996143125129812e+00
-4.784001566042831222e+00 -2.611017873950824963e+00 9.315500209659817454e-02 3.516924510683916861e-03 -6.272388968038929667e-03 -4.150067190041734235e-05 1.943035666343209300e+02 2.691388781512823243e+03 5.450941494494924378e+00
-4.736718127165379322e+00 -2.693565792907025802e+00 9.259117691672640038e-02 3.632010008067171683e-03 -6.208267559512108472e-03 -4.374595339101588283e-05 1.954016911989258745e+02 2.691421731512823044e+03 5.449804438966481257e+00
-4.687940937452351520e+00 -2.775216979001155604e+00 9.199799678817138782e-02 3.745958956263772781e-03 -6.142147030172022577e-03 -4.597773139633451895e-05 1.964993411068936950e+02 2.691454681512822845e+03 5.448585426052432901e+00
-4.637688060031452508e+00 -2.855943474128270765e+00 9.137568888289729352e-02 3.858736645320240584e-03 -6.074047520972437886e-03 -4.819532609517290008e-05 1.975964835462600035e+02 2.691487631512822645e+03 5.447284937112521597e+00
-4.585978116924986026e+00 -2.935717722496352877e+00 9.072449157617933080e-02 3.970308722059977431e-03 -6.003989775683559425e-03 -5.039806198670324008e-05 1.986930859280854520e+02 2.691520581512822446e+03 5.445903485048718018e+00
-4.532830278713769978e+00 -3.014512582932388440e+00 9.004465430445049434e-02 4.080641200547604000e-03 -5.931995134573253385e-03 -5.258526809623498960e-05 1.997891159003605708e+02 2.691553531512822246e+03 5.444441613981259920e+00
-4.478264253891391711e+00 -3.092301340875410531e+00 8.933643741664472337e-02 4.189700472441347523e-03 -5.858085527906633193e-03 -5.475627817959904806e-05 2.008845413617301858e+02 2.691586481512822047e+03 5.442899898906058631e+00
-4.422300277919802625e+00 -3.169057720047696147e+00 8.860011201920059420e-02 4.297453317230500239e-03 -5.782283469265880535e-03 -5.691043092609278522e-05 2.019793304750257050e+02 2.691619431512821848e+03 5.441278945333833938e+00
-4.364959101997651914e+00 -3.244755893795573609e+00 8.783595981490002758e-02 4.403866912354735368e-03 -5.704612048692348295e-03 -5.904707015992227730e-05 2.030734516805981116e+02 2.691652381512821648e+03 5.439579388911411684e+00
-4.306261981553065610e+00 -3.319370496091721634e+00 8.704427293572165880e-02 4.508908843202111272e-03 -5.625094925653175391e-03 -6.116554504007858247e-05 2.041668737094396988e+02 2.691685331512821449e+03 5.437801895025641485e+00
-4.246230664472656180e+00 -3.392876632191548225e+00 8.622535376989283462e-02 4.612547112982921457e-03 -5.543756321834344275e-03 -6.326521025859089111e-05 2.052595655960876968e+02 2.691718281512821250e+03 5.435947158390347589e+00
-4.184887379078943148e+00 -3.465249888936465794e+00 8.537951478333170863e-02 4.714750152476243628e-03 -5.460621013762509933e-03 -6.534542623709412793e-05 2.063514966913013211e+02 2.691751231512821050e+03 5.434015902616872395e+00
-4.122254821868575725e+00 -3.536466344697397624e+00 8.450707833567691618e-02 4.815486829646166769e-03 -5.375714325257872905e-03 -6.740555932164936240e-05 2.074426366745008750e+02 2.691784181512820851e+03 5.432008879768600806e+00
-4.058356145023720885e+00 -3.606502578952556881e+00 8.360837649110328118e-02 4.914726459124984896e-03 -5.289062119720248228e-03 -6.944498197576244440e-05 2.085329555659651817e+02 2.691817131512820652e+03 5.429926869900064901e+00
-3.993214943709515907e+00 -3.675335681493660189e+00 8.268375082413260968e-02 5.012438811560182908e-03 -5.200690792250873412e-03 -7.146307297153620629e-05 2.096224237387766038e+02 2.691850081512820452e+03 5.427770680581097906e+00
-3.926855243170184195e+00 -3.742943261255644138e+00 8.173355222064573877e-02 5.108594122822667123e-03 -5.110627261612156816e-03 -7.345921757890406080e-05 2.107110119305072260e+02 2.691883031512820253e+03 5.425541146406578363e+00
-3.859301485637025575e+00 -3.809303454765075259e+00 8.075814067431354160e-02 5.203163103073145737e-03 -5.018898962028001468e-03 -7.543280775288133848e-05 2.117986912546396638e+02 2.691915981512820053e+03 5.423239128492349792e+00
-3.790578517061099273e+00 -3.874394934203241547e+00 7.975788507866081456e-02 5.296116945684103093e-03 -4.925533834827063549e-03 -7.738324231878222824e-05 2.128854332117151671e+02 2.691948931512819854e+03 5.420865513957810577e+00
-3.720711573683900930e+00 -3.938196915080288019e+00 7.873316301498498038e-02 5.387427336014644248e-03 -4.830560319931516411e-03 -7.930992715534403148e-05 2.139712097002028770e+02 2.691981881512819655e+03 5.418421215395825108e+00
-3.649726268459188017e+00 -4.000689163517164637e+00 7.768436053635283112e-02 5.477066460035319787e-03 -4.734007347194033218e-03 -8.121227537570118588e-05 2.150559930270850089e+02 2.692014831512819455e+03 5.415907170330437559e+00
-3.577648577339183067e+00 -4.061852003132920608e+00 7.661187194789985389e-02 5.565007012800587266e-03 -4.635904327585455877e-03 -8.308970750615708473e-05 2.161397559181513088e+02 2.692047781512819256e+03 5.413324340663079326e+00
-3.504504825438362836e+00 -4.121666321535150779e+00 7.551609958365906872e-02 5.651222206766196195e-03 -4.536281144235878096e-03 -8.494165166269805893e-05 2.172224715279984082e+02 2.692080731512819057e+03 5.410673712107782585e+00
-3.430321673088224887e+00 -4.180113576411936371e+00 7.439745358015022181e-02 5.735685779948869294e-03 -4.435168143332030889e-03 -8.676754372519367142e-05 2.183041134497287885e+02 2.692113681512818857e+03 5.407956293616044796e+00
-3.355126101796083393e+00 -4.237175801224245753e+00 7.325635164695716572e-02 5.818372003925989348e-03 -4.332596124873503221e-03 -8.856682750923372202e-05 2.193846557243456630e+02 2.692146631512818658e+03 5.405173116791942789e+00
-3.278945400121168863e+00 -4.292835610498134002e+00 7.209321883452486646e-02 5.899255691672751142e-03 -4.228596333290732950e-03 -9.033895493554786082e-05 2.204640728498388000e+02 2.692179581512818459e+03 5.402325235298091499e+00
-3.201807149481194603e+00 -4.347076204716517900e+00 7.090848729940903150e-02 5.978312205234311699e-03 -4.123200447927728371e-03 -9.208338619695472503e-05 2.215423397899574240e+02 2.692212531512818259e+03 5.399413724253082414e+00
-3.123739209902256952e+00 -4.399881374811017487e+00 6.970259606720684287e-02 6.055517463230818999e-03 -4.016440573392142388e-03 -9.379958992279368028e-05 2.226194319826692833e+02 2.692245481512818060e+03 5.396439679621017227e+00
-3.044769705725209441e+00 -4.451235506254485053e+00 6.847599079340303818e-02 6.130847948192768258e-03 -3.908349229775984028e-03 -9.548704334078433301e-05 2.236953253482992068e+02 2.692278431512817860e+03 5.393404217593721128e+00
-2.964927011281097702e+00 -4.501123582755673702e+00 6.722912352235874134e-02 6.204280713724709059e-03 -3.798959342749602328e-03 -9.714523243626911749e-05 2.247699962973478023e+02 2.692311381512817661e+03 5.390308473966320513e+00
-2.884239736548528832e+00 -4.549531189557598942e+00 6.596245244467584257e-02 6.275793391494897261e-03 -3.688304233532281075e-03 -9.877365210878618425e-05 2.258434217379865174e+02 2.692344331512817462e+03 5.387153603506719790e+00
-2.802736712805315555e+00 -4.596444516341904318e+00 6.467644165316224769e-02 6.345364198048920185e-03 -3.576417608742239046e-03 -1.003718063259282999e-04 2.269155790832273567e+02 2.692377281512817262e+03 5.383940779319663861e+00
-2.720446978286789719e+00 -4.641850359741775733e+00 6.337156089762588373e-02 6.412971941445161361e-03 -3.463333550129232830e-03 -1.019392082744394711e-04 2.279864462577672839e+02 2.692410231512817063e+03 5.380671192205967124e+00
-2.637399763863001123e+00 -4.685736125466400281e+00 6.204828533872291246e-02 6.478596027710050928e-03 -3.349086504192998366e-03 -1.034753805085023189e-04 2.290560017045033305e+02 2.692443181512816864e+03 5.377346050017513868e+00
-2.553624478746606030e+00 -4.728089830040494768e+00 6.070709530108048951e-02 6.542216467111187407e-03 -3.233711271690478065e-03 -1.049798550951729992e-04 2.301242243907212242e+02 2.692476131512816664e+03 5.373966577008655321e+00
-2.469150696243204823e+00 -4.768900102162736410e+00 5.934847602591486471e-02 6.603813880246440018e-03 -3.117242997035129908e-03 -1.064521737569184840e-04 2.311910938139540974e+02 2.692509081512816465e+03 5.370534013184598443e+00
-2.384008139555724437e+00 -4.808156183687237295e+00 5.797291742336257298e-02 6.663369503947046135e-03 -2.999717157591679124e-03 -1.078918880112115348e-04 2.322565900075140064e+02 2.692542031512816266e+03 5.367049613647366435e+00
-2.298226667653875399e+00 -4.845847930232812573e+00 5.658091382473652564e-02 6.720865196993102732e-03 -2.881169552869333912e-03 -1.092985593071435236e-04 2.333206935456937003e+02 2.692574981512816066e+03 5.363514647939942037e+00
-2.211836261219774613e+00 -4.881965811424954005e+00 5.517296373491775707e-02 6.776283445639536690e-03 -2.761636293616875210e-03 -1.106717591590108941e-04 2.343833855486421953e+02 2.692607931512815867e+03 5.359930399389162048e+00
-2.124867008680428881e+00 -4.916500910775785549e+00 5.374956958509093108e-02 6.829607368950963223e-03 -2.641153790823003254e-03 -1.120110692768365413e-04 2.354446476869132709e+02 2.692640881512815668e+03 5.356298164447926169e+00
-2.037349092337464640e+00 -4.949444925207754586e+00 5.231123748602433537e-02 6.880820723943780956e-03 -2.519758744625222140e-03 -1.133160816937842487e-04 2.365044621856892491e+02 2.692673831512815468e+03 5.352619252037305486e+00
-1.949312774604179177e+00 -4.980790164226966077e+00 5.085847698209329526e-02 6.929907910533938085e-03 -2.397488133130595660e-03 -1.145863988904297103e-04 2.375628118286800259e+02 2.692706781512815269e+03 5.348894982889088823e+00
-1.860788384359725267e+00 -5.010529548752495899e+00 4.939180080624057390e-02 6.976853976288888148e-03 -2.274379201151824782e-03 -1.158216339158492440e-04 2.386196799617028717e+02 2.692739731512815069e+03 5.345126688889314082e+00
-1.771806303430039975e+00 -5.038656609608172410e+00 4.791172463606532816e-02 7.021644620982223604e-03 -2.150469448862182571e-03 -1.170214105054879903e-04 2.396750504959410648e+02 2.692772681512814870e+03 5.341315712423310380e+00
-1.682396953204496670e+00 -5.065165485683774449e+00 4.641876685122176688e-02 7.064266200949668832e-03 -2.025796620372571303e-03 -1.181853631957741632e-04 2.407289079108864485e+02 2.692805631512814671e+03 5.337463405722788323e+00
-1.592590781397202226e+00 -5.090050921772694359e+00 4.491344829230915769e-02 7.104705733245087265e-03 -1.900398692234255785e-03 -1.193131374354430455e-04 2.417812372569686090e+02 2.692838581512814471e+03 5.333571130215468692e+00
-1.502418248961526759e+00 -5.113308266093373966e+00 4.339629202142808451e-02 7.142950899595195552e-03 -1.774313861870916451e-03 -1.204043896935361559e-04 2.428320241578723824e+02 2.692871531512814272e+03 5.329640255877750477e+00
-1.411909817165841963e+00 -5.134933467502180271e+00 4.186782308457017571e-02 7.178990050151826813e-03 -1.647580535943307146e-03 -1.214587875640443093e-04 2.438812548125495709e+02 2.692904481512814073e+03 5.325672160590913862e+00
-1.321095934838372621e+00 -5.154923072405424023e+00 4.032856827600560939e-02 7.212812207040607618e-03 -1.520237318650185035e-03 -1.224760098671620980e-04 2.449289159969250704e+02 2.692937431512813873e+03 5.321668229501296032e+00
-1.230007025788627084e+00 -5.173274221378544979e+00 3.877905590482708803e-02 7.244407067704916776e-03 -1.392322999969113247e-03 -1.234557467471221893e-04 2.459749950653046824e+02 2.692970381512813674e+03 5.317629854384944288e+00
-1.138673476412527252e+00 -5.189984645500544502e+00 3.721981556380283412e-02 7.273765008044109394e-03 -1.263876543840749059e-03 -1.243976997665795833e-04 2.470194799514858914e+02 2.693003331512813475e+03 5.313558433017127491e+00
-1.047125623487737744e+00 -5.205052662412130715e+00 3.565137790068118734e-02 7.300877085345171789e-03 -1.134937076299889725e-03 -1.253015819975198644e-04 2.480623591695785422e+02 2.693036281512813275e+03 5.309455368547174814e+00
-9.553937421659256524e-01 -5.218477172105844275e+00 3.407427439209304715e-02 7.325735041006722209e-03 -1.005543873557401347e-03 -1.261671181086594358e-04 2.491036218145375187e+02 2.693069231512813076e+03 5.305322068879038788e+00
-8.635080341677057181e-01 -5.230257652456928419e+00 3.248903712018295920e-02 7.348331303054658238e-03 -8.757363500363108148e-04 -1.269940444493142218e-04 2.501432575624136234e+02 2.693102181512812876e+03 5.301159946057979688e+00
-7.714986161859709313e-01 -5.240394154503555058e+00 3.089619855209748897e-02 7.368658988448659013e-03 -7.455540463657706497e-04 -1.277821091297100199e-04 2.511812566703268885e+02 2.693135131512812677e+03 5.296970415663737164e+00
-6.793955085028695606e-01 -5.248887297485238967e+00 2.929629132245353124e-02 7.386711905178842269e-03 -6.150366173365579697e-04 -1.285310720977112171e-04 2.522176099761684895e+02 2.693168081512812478e+03 5.292754896210576376e+00
-5.872286238254587065e-01 -5.255738263648346731e+00 2.768984801890430475e-02 7.402484554151887546e-03 -4.842238198219172098e-04 -1.292407052119424202e-04 2.532523088980344710e+02 2.693201031512812278e+03 5.288514808554532820e+00
-4.950277563444053786e-01 -5.260948792827634612e+00 2.607740097091001269e-02 7.415972130866123335e-03 -3.531555006671975496e-04 -1.299107923112824815e-04 2.542853454333988736e+02 2.693233981512812079e+03 5.284251575308211990e+00
-4.028225710200039056e-01 -5.264521176812863246e+00 2.445948204181830690e-02 7.427170526875026546e-03 -2.218715845520735793e-04 -1.305411292807099125e-04 2.553167121580303842e+02 2.693266931512811880e+03 5.279966620263430777e+00
-3.106425930994292095e-01 -5.266458253509505028e+00 2.283662242435351500e-02 7.436076331038689313e-03 -9.041206182918386366e-05 -1.311315241134774058e-04 2.563464022246583909e+02 2.693299881512811680e+03 5.275661367822017667e+00
-2.185171978685208904e-01 -5.266763400902655157e+00 2.120935243960296590e-02 7.442686830562894942e-03 4.118302365736023208e-05 -1.316817969695996643e-04 2.573744093613952373e+02 2.693332831512811481e+03 5.271337242435065740e+00
-1.264756006413137457e-01 -5.265440530833222610e+00 1.957820133958703551e-02 7.447000011825448233e-03 1.728735867697428843e-04 -1.321917802306341245e-04 2.584007278699196490e+02 2.693365781512811282e+03 5.266995668050859614e+00
-3.454684699010668325e-02 -5.262494082595493339e+00 1.794369711349222407e-02 7.449014560989552884e-03 3.046195132867512696e-04 -1.326613185507392087e-04 2.594253526234259652e+02 2.693398731512811082e+03 5.262638067571781875e+00
5.724019678148341284e-02 -5.257929016365148200e+00 1.630636629764055726e-02 7.448729864404019137e-03 4.363806721228633803e-04 -1.330902689039940574e-04 2.604482790643494923e+02 2.693431681512810883e+03 5.258265862320390838e+00
1.488568529206261704e-01 -5.251750806466749744e+00 1.466673378925761537e-02 7.446146008790188904e-03 5.681169275527258363e-04 -1.334785006279656219e-04 2.614695032018694292e+02 2.693464631512810683e+03 5.253880471514900563e+00
2.402746412604314930e-01 -5.243965434489761712e+00 1.302532266410644235e-02 7.441263781215508126e-03 6.997881514367904239e-04 -1.338258954635100509e-04 2.624890216091980051e+02 2.693497581512810484e+03 5.249483311754284287e+00
3.314652880069641205e-01 -5.234579382261989267e+00 1.138265399803758612e-02 7.434084668853787117e-03 8.313542354447196791e-04 -1.341323475907951453e-04 2.635068314206625359e+02 2.693530531512810285e+03 5.245075796513134492e+00
4.224007342769893203e-01 -5.223599624689367005e+00 9.739246692504702901e-03 7.424610858532209624e-03 9.627751032728038526e-04 -1.343977636615340952e-04 2.645229303285852325e+02 2.693563481512810085e+03 5.240659335646496331e+00
5.130531443856377605e-01 -5.211033622470908178e+00 8.095617304088958271e-03 7.412845236065162581e-03 1.094010722851625639e-03 -1.346220628274208235e-04 2.655373165799675235e+02 2.693596431512809886e+03 5.236235334904820959e+00
6.033949138834185932e-01 -5.196889314697519247e+00 6.452279878071101940e-03 7.398791385375226570e-03 1.225021118540139259e-03 -1.348051767647564180e-04 2.665499889729872507e+02 2.693629381512809687e+03 5.231805195459139135e+00
6.933986773425713235e-01 -5.181175111343341300e+00 4.809745786079934471e-03 7.382453587401471840e-03 1.355766383302680830e-03 -1.349470496952617207e-04 2.675609468533116342e+02 2.693662331512809487e+03 5.227370313436637161e+00
7.830373158927768085e-01 -5.163899885658100430e+00 3.168523567844596343e-03 7.363836818795423296e-03 1.486206690865070346e-03 -1.350476384030678599e-04 2.685701901102356715e+02 2.693695281512809288e+03 5.222932079466656496e+00
8.722839645065550984e-01 -5.145072966468940301e+00 1.529118777073007604e-03 7.342946750405143774e-03 1.616302307846008467e-03 -1.351069122478798740e-04 2.695777191726502338e+02 2.693728231512809089e+03 5.218491878237332848e+00
9.611120190351741810e-01 -5.124704130399952540e+00 -1.079661685312850538e-04 7.319789745547837165e-03 1.746013605860284286e-03 -1.351248531743104995e-04 2.705835350048480450e+02 2.693761181512808889e+03 5.214051088062802819e+00
1.049495142995933605e+00 -5.102803594017601974e+00 -1.742232133101918184e-03 7.294372858071501362e-03 1.875301073589995000e-03 -1.351014557173796783e-04 2.715876391021723180e+02 2.693794131512808690e+03 5.209611080461172605e+00
1.137407274111991606e+00 -5.079382005910053621e+00 -3.373183404286570451e-03 7.266703830206284152e-03 2.004125328820046976e-03 -1.350367270041796753e-04 2.725900334865155514e+02 2.693827081512808491e+03 5.205173219743218560e+00
1.224822630606222429e+00 -5.054450438708246729e+00 -5.000327830768300230e-03 7.236791090206107571e-03 2.132447130434336063e-03 -1.349306867517032589e-04 2.735907207016743996e+02 2.693860031512808291e+03 5.200738862611883562e+00
1.311715717250840907e+00 -5.028020381056449217e+00 -6.623176955636575665e-03 7.204643749781356084e-03 2.260227390368995445e-03 -1.347833672608386843e-04 2.745897038085669806e+02 2.693892981512808092e+03 5.196309357772584292e+00
1.398061331174691002e+00 -5.000103729539801201e+00 -8.241246145616736365e-03 7.170271601323325097e-03 2.387427185519039492e-03 -1.345948134065300984e-04 2.755869863803186490e+02 2.693925931512807892e+03 5.191886045554332973e+00
1.483834567430256435e+00 -4.970712780576287848e+00 -9.854054716169884792e-03 7.133685114921418588e-03 2.514007769594641447e-03 -1.343650826241080001e-04 2.765825724972236230e+02 2.693958881512807693e+03 5.187470257541697549e+00
1.569010824322925490e+00 -4.939860222280286095e+00 -1.146112605248431407e-02 7.094895435173812284e-03 2.639930584923666761e-03 -1.340942448917941743e-04 2.775764667415862164e+02 2.693991831512807494e+03 5.183063316217537242e+00
1.653565808504996903e+00 -4.907559126304735564e+00 -1.306198772637921779e-02 7.053914377792716919e-03 2.765157274196747197e-03 -1.337823827093855185e-04 2.785686741924508851e+02 2.694024781512807294e+03 5.178666534616518824e+00
1.737475539837110894e+00 -4.873822939668822407e+00 -1.465617160914557161e-02 7.010754426005206923e-03 2.889649692151220230e-03 -1.334295910731238895e-04 2.795592004202240446e+02 2.694057731512807095e+03 5.174281215989378957e+00
1.820716356020215976e+00 -4.838665476577715729e+00 -1.624321398035733985e-02 6.965428726750700489e-03 3.013369917190580546e-03 -1.330359774467593172e-04 2.805480514811960688e+02 2.694090681512806896e+03 5.169908653477835792e+00
1.903264917001123546e+00 -4.802100910240986842e+00 -1.782265563268543851e-02 6.917951086676270636e-03 3.136280262935787697e-03 -1.326016617288153655e-04 2.815352339119678504e+02 2.694123631512806696e+03 5.165550129800156043e+00
1.985098209154904092e+00 -4.764143764695808692e+00 -1.939404197275165428e-02 6.868335967930989418e-03 3.258343289704892370e-03 -1.321267762160668608e-04 2.825207547237877748e+02 2.694156581512806497e+03 5.161206916947238987e+00
2.066193549247583139e+00 -4.724808906641196238e+00 -2.095692311806315877e-02 6.816598483760689595e-03 3.379521815917442464e-03 -1.316114655632416152e-04 2.835046213968054190e+02 2.694189531512806298e+03 5.156880275889180965e+00
2.146528588182930797e+00 -4.684111537288919713e+00 -2.251085399007591442e-02 6.762754393904232310e-03 3.499778929420493956e-03 -1.310558867389563357e-04 2.844868418742476024e+02 2.694222481512806098e+03 5.152571456292200480e+00
2.226081314536775491e+00 -4.642067184237033572e+00 -2.405539440342833665e-02 6.706820099792968649e-03 3.619077998732329535e-03 -1.304602089779027124e-04 2.854674245565213369e+02 2.694255431512805899e+03 5.148281696245848416e+00
