X Y Z velX velY velZ M year r
-5.375211605153657146e+00 7.918913890909642372e-01 9.239619904562368369e-02 -1.198734675640310970e-03 -7.114250851175935204e-03 4.461933336099963330e-05 1.536485033086986220e+02 2.277820354300828967e+03 5.434015902616871507e+00
-5.390120776116596346e+00 6.981951154325853892e-01 9.296831973525132575e-02 -1.068235869148277499e-03 -7.132314086362259199e-03 4.237232042193710504e-05 1.547404344039122179e+02 2.279532192587907048e+03 5.435947158390347589e+00
-5.403320683133016722e+00 6.042108110924214737e-01 9.351117863886025672e-02 -9.374418714164101801e-04 -7.148096727211803413e-03 4.011257850770494099e-05 1.558331262905603296e+02 2.281244030874984674e+03 5.437801895025640597e+00
-5.414804983922535619e+00 5.099708786300449770e-01 9.402455693505309964e-02 -8.063925235634428852e-04 -7.161593966179280631e-03 3.784079595758070623e-05 1.569265483194018600e+02 2.282955869162062299e+03 5.439579388911413460e+00
-5.424567996739217079e+00 4.155078831333483547e-01 9.450824694176249152e-02 -6.751277444902275800e-04 -7.172801691874949176e-03 3.555766477853628790e-05 1.580206695249742381e+02 2.284667707449140380e+03 5.441278945333833938e+00
-5.432604705306538939e+00 3.208545371733482754e-01 9.496205225302882524e-02 -5.436875187200735683e-04 -7.181716490316986112e-03 3.326388043444625177e-05 1.591154586382698142e+02 2.286379545736218461e+03 5.442899898906057743e+00
-5.438910763354129152e+00 2.260436855875638251e-01 9.538578786930400344e-02 -4.121118842190344702e-04 -7.188335645971431417e-03 3.096014163424209672e-05 1.602108840996394008e+02 2.288091384023296087e+03 5.444441613981258143e+00
-5.443482498749567355e+00 1.311082901044224591e-01 9.577928032112191514e-02 -2.804409201999746686e-04 -7.192657142579346637e-03 2.864715011907904504e-05 1.613069140719145764e+02 2.289803222310373712e+03 5.445903485048718018e+00
-5.446316917219024667e+00 3.608141382128104285e-02 9.614236778598392319e-02 -1.487147349140784179e-04 -7.194679663771007608e-03 2.632561044857942791e-05 1.624035164537399680e+02 2.291515060597451793e+03 5.447284937112522485e+00
-5.447411705650957892e+00 -5.900379445109486115e-02 9.647490019831461705e-02 -1.697345343341909597e-05 -7.194402593466862374e-03 2.399622978621567847e-05 1.635006588931062765e+02 2.293226898884529874e+03 5.448585426052433789e+00
-5.446765234977514858e+00 -1.541141159642542002e-01 9.677673935235023284e-02 1.147427945714396975e-04 -7.191826016065210915e-03 2.165971768390310419e-05 1.645983088010740971e+02 2.294938737171607499e+03 5.449804438966483033e+00
